iShares Core S&P 500 ETF
Inception Date,"May 15, 2000"
Fund Holdings as of,"05-Aug-2015"
Total Net Assets,"$69,783,236,901"
Shares Outstanding,"332,750,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,ISIN,SEDOL,Weight (%),Sector,Asset Class,Market Value,Shares,Price,Exchange,Notional Value
"AAL","AMERICAN AIRLINES GROUP INC","US02376R1023","BCV7KT2","0.1601","Industrials","Equity","$112,592,790","2,620,875","42.96","NASDAQ","112,592,790.00"
"INTU","INTUIT INC","US4612021034","2459020","0.1584","Information Technology","Equity","$111,357,445","1,042,868","106.78","NASDAQ","111,357,445.04"
"PPG","PPG INDUSTRIES INC","US6935061076","2698470","0.1559","Materials","Equity","$109,620,460","1,028,431","106.59","New York Stock Exchange Inc.","109,620,460.29"
"CB","CHUBB CORP","US1712321017","2195722","0.1558","Financials","Equity","$109,515,168","869,168","126.00","New York Stock Exchange Inc.","109,515,168.00"
"AON","AON PLC","GB00B5BT0K07","B5BT0K0","0.1536","Financials","Equity","$107,997,818","1,065,803","101.33","New York Stock Exchange Inc.","107,997,817.99"
"CAH","CARDINAL HEALTH INC","US14149Y1082","2175672","0.1536","Health Care","Equity","$107,971,218","1,251,550","86.27","New York Stock Exchange Inc.","107,971,218.50"
"APD","AIR PRODUCTS AND CHEMICALS INC","US0091581068","2011602","0.1534","Materials","Equity","$107,817,799","731,216","147.45","New York Stock Exchange Inc.","107,817,799.20"
"BLKFDS","BLK CSH FND TREASURY SL AGENCY","US0669224778","-","0.1528","Cash and/or Derivatives","Money Market","$107,448,560","107,448,560","1.00","-","107,448,560.36"
"MPC","MARATHON PETROLEUM CORP","US56585A1025","B3K3L40","0.1511","Energy","Equity","$106,213,770","2,055,220","51.68","New York Stock Exchange Inc.","106,213,769.60"
"ETN","EATON CORPORATION PLC","IE00B8KQN827","B8KQN82","0.1498","Industrials","Equity","$105,351,998","1,767,058","59.62","New York Stock Exchange Inc.","105,351,997.96"
"AFL","AFLAC INC","US0010551028","2026361","0.1496","Financials","Equity","$105,213,612","1,641,398","64.10","New York Stock Exchange Inc.","105,213,611.80"
"MHFI","MCGRAW HILL FINANCIAL INC","US5806451093","2551443","0.1496","Financials","Equity","$105,198,774","1,035,421","101.60","New York Stock Exchange Inc.","105,198,773.60"
"HUM","HUMANA INC","US4448591028","2445063","0.1495","Health Care","Equity","$105,131,046","566,622","185.54","New York Stock Exchange Inc.","105,131,045.88"
"CCI","CROWN CASTLE INTERNATIONAL REIT CO","US22822V1017","BTGQCX1","0.1494","Financials","Equity","$105,009,562","1,276,712","82.25","New York Stock Exchange Inc.","105,009,562.00"
"AEP","AMERICAN ELECTRIC POWER INC","US0255371017","2026242","0.1493","Utilities","Equity","$104,999,076","1,853,470","56.65","New York Stock Exchange Inc.","104,999,075.50"
"PRGO","PERRIGO PLC","IE00BGH1M568","BGH1M56","0.1492","Health Care","Equity","$104,935,810","553,313","189.65","New York Stock Exchange Inc.","104,935,810.45"
"BRCM","BROADCOM CORP CLASS A","US1113201073","2235822","0.1477","Information Technology","Equity","$103,834,404","2,057,349","50.47","NASDAQ","103,834,404.03"
"EXC","EXELON CORP","US30161N1019","2670519","0.1470","Utilities","Equity","$103,379,799","3,258,109","31.73","New York Stock Exchange Inc.","103,379,798.57"
"EQR","EQUITY RESIDENTIAL REIT","US29476L1070","2319157","0.1459","Financials","Equity","$102,584,936","1,376,979","74.50","New York Stock Exchange Inc.","102,584,935.50"
"HCA","HCA HOLDINGS INC","US40412C1018","B4MGBG6","0.1440","Health Care","Equity","$101,225,089","1,097,172","92.26","New York Stock Exchange Inc.","101,225,088.72"
"PCP","PRECISION CASTPARTS CORP","US7401891053","2699514","0.1429","Industrials","Equity","$100,502,109","522,931","192.19","New York Stock Exchange Inc.","100,502,108.89"
"ICE","INTERCONTINENTAL EXCHANGE INC","US45866F1049","BFSSDS9","0.1428","Financials","Equity","$100,426,449","422,777","237.54","New York Stock Exchange Inc.","100,426,448.58"
"VFC","VF CORP","US9182041080","2928683","0.1403","Consumer Discretionary","Equity","$98,673,044","1,286,145","76.72","New York Stock Exchange Inc.","98,673,044.40"
"ALL","ALLSTATE CORP","US0200021014","2019952","0.1376","Financials","Equity","$96,707,125","1,547,314","62.50","New York Stock Exchange Inc.","96,707,125.00"
"TEL","TE CONNECTIVITY LTD","CH0102993182","B62B7C3","0.1369","Information Technology","Equity","$96,271,995","1,538,137","62.59","New York Stock Exchange Inc.","96,271,994.83"
"LUV","SOUTHWEST AIRLINES","US8447411088","2831543","0.1362","Industrials","Equity","$95,792,664","2,528,178","37.89","New York Stock Exchange Inc.","95,792,664.42"
"NSC","NORFOLK SOUTHERN CORP","US6558441084","2641894","0.1354","Industrials","Equity","$95,234,807","1,153,243","82.58","New York Stock Exchange Inc.","95,234,806.94"
"PCG","PG&E CORP","US69331C1080","2689560","0.1339","Utilities","Equity","$94,141,731","1,816,356","51.83","New York Stock Exchange Inc.","94,141,731.48"
"ORLY","OREILLY AUTOMOTIVE INC","US67103H1077","B65LWX6","0.1327","Consumer Discretionary","Equity","$93,282,463","382,039","244.17","NASDAQ","93,282,462.63"
"BHI","BAKER HUGHES INC","US0572241075","2072085","0.1317","Energy","Equity","$92,628,151","1,644,384","56.33","New York Stock Exchange Inc.","92,628,150.72"
"ZTS","ZOETIS INC CLASS A","US98978V1035","B95WG16","0.1308","Health Care","Equity","$91,939,350","1,891,367","48.61","New York Stock Exchange Inc.","91,939,349.87"
"DFS","DISCOVER FINANCIAL SERVICES","US2547091080","B1YLC43","0.1297","Financials","Equity","$91,183,434","1,674,012","54.47","New York Stock Exchange Inc.","91,183,433.64"
"HCN","HEALTH CARE REIT INC","US42217K1060","2440961","0.1295","Financials","Equity","$91,032,206","1,327,968","68.55","New York Stock Exchange Inc.","91,032,206.40"
"DG","DOLLAR GENERAL CORP","US2566771059","B5B1S13","0.1290","Consumer Discretionary","Equity","$90,681,900","1,123,970","80.68","New York Stock Exchange Inc.","90,681,899.60"
"CCL","CARNIVAL CORP","PA1436583006","2523044","0.1277","Consumer Discretionary","Equity","$89,794,727","1,706,151","52.63","New York Stock Exchange Inc.","89,794,727.13"
"BSX","BOSTON SCIENTIFIC CORP","US1011371077","2113434","0.1275","Health Care","Equity","$89,618,547","5,071,791","17.67","New York Stock Exchange Inc.","89,618,546.97"
"CMG","CHIPOTLE MEXICAN GRILL INC","US1696561059","B0X7DZ3","0.1266","Consumer Discretionary","Equity","$89,012,211","117,466","757.77","New York Stock Exchange Inc.","89,012,210.82"
"SRE","SEMPRA ENERGY","US8168511090","2138158","0.1261","Utilities","Equity","$88,650,396","880,429","100.69","New York Stock Exchange Inc.","88,650,396.01"
"EA","ELECTRONIC ARTS INC","US2855121099","2310194","0.1257","Information Technology","Equity","$88,409,130","1,176,279","75.16","NASDAQ","88,409,129.64"
"M","MACYS INC","US55616P1049","2345022","0.1247","Consumer Discretionary","Equity","$87,697,553","1,272,639","68.91","New York Stock Exchange Inc.","87,697,553.49"
"GLW","CORNING INC","US2193501051","2224701","0.1244","Information Technology","Equity","$87,461,646","4,761,113","18.37","New York Stock Exchange Inc.","87,461,645.81"
"STI","SUNTRUST BANKS INC","US8679141031","2860990","0.1240","Financials","Equity","$87,175,403","1,952,854","44.64","New York Stock Exchange Inc.","87,175,402.56"
"BAX","BAXTER INTERNATIONAL INC","US0718131099","2085102","0.1234","Health Care","Equity","$86,741,836","2,058,909","42.13","New York Stock Exchange Inc.","86,741,836.17"
"CBS","CBS CORP- CLASS B","US1248572026","B0SRLH6","0.1228","Consumer Discretionary","Equity","$86,361,090","1,712,834","50.42","New York Stock Exchange Inc.","86,361,090.28"
"AVB","AVALONBAY COMMUNITIES REIT INC","US0534841012","2131179","0.1226","Financials","Equity","$86,201,377","500,066","172.38","New York Stock Exchange Inc.","86,201,377.08"
"AMP","AMERIPRISE FINANCE INC","US03076C1062","B0J7D57","0.1222","Financials","Equity","$85,886,772","686,161","125.17","New York Stock Exchange Inc.","85,886,772.37"
"MNST","MONSTER BEVERAGE CORP","US61174X1090","BZ07BW4","0.1218","Consumer Staples","Equity","$85,652,182","556,183","154.00","NASDAQ","85,652,182.00"
"AZO","AUTOZONE INC","US0533321024","2065955","0.1215","Consumer Discretionary","Equity","$85,408,494","120,008","711.69","New York Stock Exchange Inc.","85,408,493.52"
"PCAR","PACCAR INC","US6937181088","2665861","0.1214","Industrials","Equity","$85,364,429","1,342,208","63.60","NASDAQ","85,364,428.80"
"MYL","MYLAN NV","NL0011031208","BVFMFG8","0.1209","Health Care","Equity","$85,022,738","1,557,193","54.60","NASDAQ","85,022,737.80"
"ABC","AMERISOURCEBERGEN CORP","US03073E1055","2795393","0.1204","Health Care","Equity","$84,676,878","789,528","107.25","New York Stock Exchange Inc.","84,676,878.00"
"DLPH","DELPHI AUTOMOTIVE PLC","JE00B783TY65","B783TY6","0.1204","Consumer Discretionary","Equity","$84,642,017","1,092,296","77.49","New York Stock Exchange Inc.","84,642,017.04"
"ROST","ROSS STORES INC","US7782961038","2746711","0.1198","Consumer Discretionary","Equity","$84,232,614","1,565,371","53.81","NASDAQ","84,232,613.51"
"WM","WASTE MANAGEMENT INC","US94106L1098","2937667","0.1182","Industrials","Equity","$83,112,533","1,610,708","51.60","New York Stock Exchange Inc.","83,112,532.80"
"SYY","SYSCO CORP","US8718291078","2868165","0.1174","Consumer Staples","Equity","$82,570,900","2,246,216","36.76","New York Stock Exchange Inc.","82,570,900.16"
"SHW","SHERWIN WILLIAMS","US8243481061","2804211","0.1171","Materials","Equity","$82,303,492","299,645","274.67","New York Stock Exchange Inc.","82,303,492.15"
"VTR","VENTAS REIT INC","US92276F1003","2927925","0.1155","Financials","Equity","$81,218,248","1,222,614","66.43","New York Stock Exchange Inc.","81,218,248.02"
"CMI","CUMMINS INC","US2310211063","2240202","0.1153","Industrials","Equity","$81,092,108","634,325","127.84","New York Stock Exchange Inc.","81,092,108.00"
"PLD","PROLOGIS REIT INC","US74340W1036","B44WZD7","0.1141","Financials","Equity","$80,250,628","1,982,476","40.48","New York Stock Exchange Inc.","80,250,628.48"
"PPL","PPL CORP","US69351T1060","2680905","0.1141","Utilities","Equity","$80,196,242","2,527,458","31.73","New York Stock Exchange Inc.","80,196,242.34"
"AMAT","APPLIED MATERIAL INC","US0382221051","2046552","0.1128","Information Technology","Equity","$79,345,222","4,659,144","17.03","NASDAQ","79,345,222.32"
"FISV","FISERV INC","US3377381088","2342034","0.1128","Information Technology","Equity","$79,312,627","895,783","88.54","NASDAQ","79,312,626.82"
"STZ","CONSTELLATION BRANDS INC CLASS A","US21036P1084","2170473","0.1124","Consumer Staples","Equity","$79,059,826","640,939","123.35","New York Stock Exchange Inc.","79,059,825.65"
"PEG","PUBLIC SERVICE ENTERPRISE GROUP IN","US7445731067","2707677","0.1121","Utilities","Equity","$78,824,973","1,913,692","41.19","New York Stock Exchange Inc.","78,824,973.48"
"LB","L BRANDS INC","US5017971046","B9M2WX3","0.1115","Consumer Discretionary","Equity","$78,387,541","927,773","84.49","New York Stock Exchange Inc.","78,387,540.77"
"CERN","CERNER CORP","US1567821046","2185284","0.1109","Health Care","Equity","$77,964,829","1,158,467","67.30","NASDAQ","77,964,829.10"
"STJ","ST JUDE MEDICAL INC","US7908491035","2767381","0.1105","Health Care","Equity","$77,686,534","1,059,699","73.31","New York Stock Exchange Inc.","77,686,533.69"
"MU","MICRON TECHNOLOGY INC","US5951121038","2588184","0.1096","Information Technology","Equity","$77,067,176","4,075,472","18.91","NASDAQ","77,067,175.52"
"EL","ESTEE LAUDER INC CLASS A","US5184391044","2320524","0.1093","Consumer Staples","Equity","$76,864,862","844,576","91.01","New York Stock Exchange Inc.","76,864,861.76"
"BXLT","BAXALTA INC","US07177M1036","BZ0CYQ4","0.1092","Health Care","Equity","$76,798,499","2,058,941","37.30","New York Stock Exchange Inc.","76,798,499.30"
"IP","INTERNATIONAL PAPER","US4601461035","2465254","0.1087","Materials","Equity","$76,449,520","1,599,697","47.79","New York Stock Exchange Inc.","76,449,519.63"
"TROW","T ROWE PRICE GROUP INC","US74144T1088","2702337","0.1081","Financials","Equity","$76,017,678","993,955","76.48","NASDAQ","76,017,678.40"
"HIG","HARTFORD FINANCIAL SERVICES GROUP","US4165151048","2476193","0.1073","Financials","Equity","$75,410,795","1,588,599","47.47","New York Stock Exchange Inc.","75,410,794.53"
"MCO","MOODYS CORP","US6153691059","2252058","0.1070","Financials","Equity","$75,243,748","673,021","111.80","New York Stock Exchange Inc.","75,243,747.80"
"ISRG","INTUITIVE SURGICAL INC","US46120E6023","2871301","0.1053","Health Care","Equity","$74,049,745","139,435","531.07","NASDAQ","74,049,745.45"
"EIX","EDISON INTERNATIONAL","US2810201077","2829515","0.1049","Utilities","Equity","$73,779,904","1,232,541","59.86","New York Stock Exchange Inc.","73,779,904.26"
"SE","SPECTRA ENERGY CORP","US8475601097","B1L60G9","0.1046","Energy","Equity","$73,548,003","2,539,641","28.96","New York Stock Exchange Inc.","73,548,003.36"
"CAG","CONAGRA FOODS INC","US2058871029","2215460","0.1028","Consumer Staples","Equity","$72,295,594","1,615,544","44.75","New York Stock Exchange Inc.","72,295,594.00"
"ADI","ANALOG DEVICES INC","US0326541051","2032067","0.1024","Information Technology","Equity","$71,997,788","1,186,125","60.70","NASDAQ","71,997,787.50"
"PXD","PIONEER NATURAL RESOURCE","US7237871071","2690830","0.1009","Energy","Equity","$70,940,262","564,811","125.60","New York Stock Exchange Inc.","70,940,261.60"
"FIS","FIDELITY NATIONAL INFORMATION SERV","US31620M1062","2769796","0.1003","Information Technology","Equity","$70,496,946","1,072,360","65.74","New York Stock Exchange Inc.","70,496,946.40"
"BXP","BOSTON PROPERTIES REIT INC","US1011211018","2019479","0.1001","Financials","Equity","$70,388,953","580,336","121.29","New York Stock Exchange Inc.","70,388,953.44"
"ED","CONSOLIDATED EDISON INC","US2091151041","2216850","0.0999","Utilities","Equity","$70,254,792","1,107,945","63.41","New York Stock Exchange Inc.","70,254,792.45"
"WDC","WESTERN DIGITAL CORP","US9581021055","2954699","0.0989","Information Technology","Equity","$69,545,141","821,173","84.69","NASDAQ","69,545,141.37"
"VIAB","VIACOM INC CLASS B","US92553P2011","B0SRLF4","0.0988","Consumer Discretionary","Equity","$69,483,237","1,351,551","51.41","NASDAQ","69,483,236.91"
"DVN","DEVON ENERGY CORP","US25179M1036","2480677","0.0976","Energy","Equity","$68,635,642","1,461,888","46.95","New York Stock Exchange Inc.","68,635,641.60"
"OMC","OMNICOM GROUP INC","US6819191064","2279303","0.0972","Consumer Discretionary","Equity","$68,342,224","924,293","73.94","New York Stock Exchange Inc.","68,342,224.42"
"HCP","HCP REIT INC","US40414L1098","2417578","0.0958","Financials","Equity","$67,380,433","1,746,512","38.58","New York Stock Exchange Inc.","67,380,432.96"
"MJN","MEAD JOHNSON NUTRITION","US5828391061","B4W9F29","0.0958","Consumer Staples","Equity","$67,371,263","766,192","87.93","New York Stock Exchange Inc.","67,371,262.56"
"NLSN","NIELSEN NV","NL0009538479","B4NTRF5","0.0954","Industrials","Equity","$67,103,218","1,396,529","48.05","New York Stock Exchange Inc.","67,103,218.45"
"ZBH","ZIMMER BIOMET HOLDINGS INC","US98956P1021","2783815","0.0954","Health Care","Equity","$67,046,022","645,418","103.88","New York Stock Exchange Inc.","67,046,021.84"
"BEN","FRANKLIN RESOURCES INC","US3546131018","2350684","0.0948","Financials","Equity","$66,677,890","1,475,501","45.19","New York Stock Exchange Inc.","66,677,890.19"
"MTB","M&T BANK CORP","US55261F1049","2340168","0.0946","Financials","Equity","$66,521,216","503,034","132.24","New York Stock Exchange Inc.","66,521,216.16"
"DLTR","DOLLAR TREE INC","US2567461080","2272476","0.0942","Consumer Discretionary","Equity","$66,258,735","843,201","78.58","NASDAQ","66,258,734.58"
"XEL","XCEL ENERGY INC","US98389B1008","2614807","0.0939","Utilities","Equity","$66,011,330","1,917,819","34.42","New York Stock Exchange Inc.","66,011,329.98"
"ENDP","ENDO INTERNATIONAL PLC","IE00BJ3V9050","BJ3V905","0.0937","Health Care","Equity","$65,853,904","767,081","85.85","NASDAQ","65,853,903.85"
"APH","AMPHENOL CORP CLASS A","US0320951017","2145084","0.0932","Information Technology","Equity","$65,552,103","1,168,695","56.09","New York Stock Exchange Inc.","65,552,102.55"
"FITB","FIFTH THIRD BANCORP","US3167731005","2336747","0.0930","Financials","Equity","$65,421,097","3,064,220","21.35","NASDAQ","65,421,097.00"
"BF.B","BROWN FORMAN CORP CLASS B","US1156372096","2146838","0.0928","Consumer Staples","Equity","$65,256,293","589,541","110.69","New York Stock Exchange Inc.","65,256,293.29"
"K","KELLOGG","US4878361082","2486813","0.0926","Consumer Staples","Equity","$65,086,522","947,954","68.66","New York Stock Exchange Inc.","65,086,521.64"
"ADS","ALLIANCE DATA SYSTEMS CORP","US0185811082","2762030","0.0920","Information Technology","Equity","$64,681,097","234,726","275.56","New York Stock Exchange Inc.","64,681,096.56"
"GGP","GENERAL GROWTH PROPERTIES REIT INC","US3700231034","B56VLR5","0.0917","Financials","Equity","$64,464,617","2,380,525","27.08","New York Stock Exchange Inc.","64,464,617.00"
"SWKS","SKYWORKS SOLUTIONS INC","US83088M1027","2961053","0.0915","Information Technology","Equity","$64,312,031","722,932","88.96","NASDAQ","64,312,030.72"
"UA","UNDER ARMOUR A INC","US9043111072","B0PZN11","0.0914","Consumer Discretionary","Equity","$64,265,178","636,037","101.04","New York Stock Exchange Inc.","64,265,178.48"
"NTRS","NORTHERN TRUST CORP TRUST","US6658591044","2648668","0.0912","Financials","Equity","$64,085,072","830,010","77.21","NASDAQ","64,085,072.10"
"ROP","ROPER TECHNOLOGIES INC","US7766961061","2749602","0.0905","Industrials","Equity","$63,658,584","380,301","167.39","New York Stock Exchange Inc.","63,658,584.39"
"APA","APACHE CORP","US0374111054","2043962","0.0902","Energy","Equity","$63,400,237","1,426,648","44.44","New York Stock Exchange Inc.","63,400,237.12"
"VNO","VORNADO REALTY TRUST REIT","US9290421091","2933632","0.0901","Financials","Equity","$63,350,980","662,390","95.64","New York Stock Exchange Inc.","63,350,979.60"
"SIAL","SIGMA ALDRICH CORP","US8265521018","2807566","0.0898","Materials","Equity","$63,125,820","451,867","139.70","NASDAQ","63,125,819.90"
"IVZ","INVESCO LTD","BMG491BT1088","B28XP76","0.0898","Financials","Equity","$63,113,517","1,629,577","38.73","New York Stock Exchange Inc.","63,113,517.21"
"STX","SEAGATE TECHNOLOGY PLC","IE00B58JVZ52","B58JVZ5","0.0886","Information Technology","Equity","$62,279,815","1,200,922","51.86","NASDAQ","62,279,814.92"
"PGR","PROGRESSIVE CORP","US7433151039","2705024","0.0883","Financials","Equity","$62,094,831","2,020,001","30.74","New York Stock Exchange Inc.","62,094,830.74"
"WRK","WESTROCK","US96145D1054","BYR0914","0.0880","Materials","Equity","$61,903,440","986,509","62.75","New York Stock Exchange Inc.","61,903,439.75"
"SWK","STANLEY BLACK & DECKER INC","US8545021011","B3Q2FJ4","0.0871","Industrials","Equity","$61,230,006","581,592","105.28","New York Stock Exchange Inc.","61,230,005.76"
"EW","EDWARDS LIFESCIENCES CORP","US28176E1082","2567116","0.0869","Health Care","Equity","$61,088,332","406,930","150.12","New York Stock Exchange Inc.","61,088,331.60"
"TYC","TYCO INTERNATIONAL PLC","IE00BQRQXQ92","BQRQXQ9","0.0867","Industrials","Equity","$60,985,170","1,593,134","38.28","New York Stock Exchange Inc.","60,985,169.52"
"CTL","CENTURYLINK INC","US1567001060","2185046","0.0866","Telecommunications","Equity","$60,919,622","2,133,040","28.56","New York Stock Exchange Inc.","60,919,622.40"
"DPS","DR PEPPER SNAPPLE GROUP INC","US26138E1091","B2QW0Z8","0.0859","Consumer Staples","Equity","$60,394,366","725,545","83.24","New York Stock Exchange Inc.","60,394,365.80"
"EQIX","EQUINIX REIT INC","US29444U7000","BVLZX12","0.0859","Financials","Equity","$60,390,420","215,334","280.45","NASDAQ","60,390,420.30"
"WY","WEYERHAEUSER REIT","US9621661043","2958936","0.0858","Financials","Equity","$60,318,996","1,959,045","30.79","New York Stock Exchange Inc.","60,318,995.55"
"IR","INGERSOLL-RAND PLC","IE00B6330302","B633030","0.0854","Industrials","Equity","$60,045,803","1,001,431","59.96","New York Stock Exchange Inc.","60,045,802.76"
"PAYX","PAYCHEX INC","US7043261079","2674458","0.0849","Information Technology","Equity","$59,712,597","1,237,054","48.27","NASDAQ","59,712,596.58"
"NOV","NATIONAL OILWELL VARCO INC","US6370711011","2624486","0.0843","Energy","Equity","$59,257,650","1,467,500","40.38","New York Stock Exchange Inc.","59,257,650.00"
"ES","EVERSOURCE ENERGY","US30040W1080","BVVN4Q8","0.0842","Utilities","Equity","$59,182,935","1,201,928","49.24","New York Stock Exchange Inc.","59,182,934.72"
"ROK","ROCKWELL AUTOMATION INC","US7739031091","2754060","0.0840","Industrials","Equity","$59,088,278","509,250","116.03","New York Stock Exchange Inc.","59,088,277.50"
"USD","USD CASH","-","-","0.0840","Cash and/or Derivatives","Cash","$59,070,490","59,070,490","100.00","-","59,070,490.39"
"CLX","CLOROX","US1890541097","2204026","0.0840","Consumer Staples","Equity","$59,037,058","496,360","118.94","New York Stock Exchange Inc.","59,037,058.40"
"SYMC","SYMANTEC CORP","US8715031089","2861078","0.0839","Information Technology","Equity","$58,983,507","2,575,699","22.90","NASDAQ","58,983,507.10"
"HSP","HOSPIRA INC","US4410601003","B00PWV9","0.0833","Health Care","Equity","$58,595,881","653,753","89.63","New York Stock Exchange Inc.","58,595,881.39"
"PH","PARKER-HANNIFIN CORP","US7010941042","2671501","0.0827","Industrials","Equity","$58,146,400","524,787","110.80","New York Stock Exchange Inc.","58,146,399.60"
"WEC","WEC ENERGY GROUP INC","US92939U1060","BYY8XK8","0.0826","Utilities","Equity","$58,037,174","1,192,463","48.67","New York Stock Exchange Inc.","58,037,174.21"
"PFG","PRINCIPAL FINANCIAL GROUP INC","US74251V1026","2803014","0.0822","Financials","Equity","$57,828,752","1,037,101","55.76","New York Stock Exchange Inc.","57,828,751.76"
"ALTR","ALTERA CORP","US0214411003","2021690","0.0814","Information Technology","Equity","$57,219,262","1,139,372","50.22","NASDAQ","57,219,261.84"
"BCR","C R BARD INC","US0673831097","2077905","0.0800","Health Care","Equity","$56,219,696","280,958","200.10","New York Stock Exchange Inc.","56,219,695.80"
"RCL","ROYAL CARIBBEAN CRUISES LTD","LR0008862868","2754907","0.0799","Consumer Discretionary","Equity","$56,154,526","624,286","89.95","New York Stock Exchange Inc.","56,154,525.70"
"LVLT","LEVEL COMMUNICATIONS INC","US52729N3089","B5LL299","0.0797","Telecommunications","Equity","$56,016,979","1,113,215","50.32","New York Stock Exchange Inc.","56,016,978.80"
"RHT","RED HAT INC","US7565771026","2447218","0.0791","Information Technology","Equity","$55,596,804","693,746","80.14","New York Stock Exchange Inc.","55,596,804.44"
"ESS","ESSEX PROPERTY TRUST REIT INC","US2971781057","2316619","0.0789","Financials","Equity","$55,496,597","247,289","224.42","New York Stock Exchange Inc.","55,496,597.38"
"MAR","MARRIOTT INTERNATIONAL INC CLASS A","US5719032022","2210614","0.0785","Consumer Discretionary","Equity","$55,165,725","780,279","70.70","NASDAQ","55,165,725.30"
"NUE","NUCOR CORP","US6703461052","2651086","0.0781","Materials","Equity","$54,940,184","1,207,742","45.49","New York Stock Exchange Inc.","54,940,183.58"
"CF","CF INDUSTRIES HOLDINGS INC","US1252691001","B0G4K50","0.0781","Materials","Equity","$54,886,043","890,718","61.62","New York Stock Exchange Inc.","54,886,043.16"
"NBL","NOBLE ENERGY INC","US6550441058","2640761","0.0770","Energy","Equity","$54,111,671","1,619,625","33.41","New York Stock Exchange Inc.","54,111,671.25"
"HST","HOST HOTELS & RESORTS REIT INC","US44107P1049","2567503","0.0768","Financials","Equity","$53,986,985","2,867,073","18.83","New York Stock Exchange Inc.","53,986,984.59"
"LNC","LINCOLN NATIONAL CORP","US5341871094","2516378","0.0767","Financials","Equity","$53,958,224","957,555","56.35","New York Stock Exchange Inc.","53,958,224.25"
"DTE","DTE ENERGY","US2333311072","2280220","0.0765","Utilities","Equity","$53,759,114","678,691","79.21","New York Stock Exchange Inc.","53,759,114.11"
"FE","FIRSTENERGY CORP","US3379321074","2100920","0.0762","Utilities","Equity","$53,603,811","1,597,253","33.56","New York Stock Exchange Inc.","53,603,810.68"
"RF","REGIONS FINANCIAL CORP","US7591EP1005","B01R311","0.0756","Financials","Equity","$53,161,110","5,072,625","10.48","New York Stock Exchange Inc.","53,161,110.00"
"DVA","DAVITA HEALTHCARE PARTNERS INC","US23918K1088","2898087","0.0745","Health Care","Equity","$52,387,480","650,857","80.49","New York Stock Exchange Inc.","52,387,479.93"
"MOS","MOSAIC","US61945C1036","B3NPHP6","0.0745","Materials","Equity","$52,367,145","1,174,678","44.58","New York Stock Exchange Inc.","52,367,145.24"
"WHR","WHIRLPOOL CORP","US9633201069","2960384","0.0736","Consumer Discretionary","Equity","$51,751,994","297,699","173.84","New York Stock Exchange Inc.","51,751,994.16"
"HES","HESS CORP","US42809H1077","2023748","0.0735","Energy","Equity","$51,697,481","924,490","55.92","New York Stock Exchange Inc.","51,697,480.80"
"HSY","HERSHEY FOODS","US4278661081","2422806","0.0732","Consumer Staples","Equity","$51,465,588","555,424","92.66","New York Stock Exchange Inc.","51,465,587.84"
"AKAM","AKAMAI TECHNOLOGIES INC","US00971T1016","2507457","0.0731","Information Technology","Equity","$51,377,196","675,749","76.03","NASDAQ","51,377,196.47"
"A","AGILENT TECHNOLOGIES INC","US00846U1016","2520153","0.0730","Health Care","Equity","$51,351,422","1,261,086","40.72","New York Stock Exchange Inc.","51,351,421.92"
"KMX","CARMAX INC","US1431301027","2983563","0.0730","Consumer Discretionary","Equity","$51,296,350","791,977","64.77","New York Stock Exchange Inc.","51,296,350.29"
"GPC","GENUINE PARTS","US3724601055","2367480","0.0729","Consumer Discretionary","Equity","$51,284,396","576,035","89.03","New York Stock Exchange Inc.","51,284,396.05"
"GWW","WW GRAINGER INC","US3848021040","2380863","0.0728","Industrials","Equity","$51,187,968","225,448","227.05","New York Stock Exchange Inc.","51,187,968.40"
"PLL","PALL CORP","US6964293079","2668804","0.0728","Industrials","Equity","$51,170,498","404,382","126.54","New York Stock Exchange Inc.","51,170,498.28"
"MRO","MARATHON OIL CORP","US5658491064","2910970","0.0719","Energy","Equity","$50,550,745","2,554,358","19.79","New York Stock Exchange Inc.","50,550,744.82"
"HOT","STARWOOD HOTELS & RESORTS WORLDWID","US85590A4013","B12GHV2","0.0707","Consumer Discretionary","Equity","$49,689,495","646,746","76.83","New York Stock Exchange Inc.","49,689,495.18"
"UHS","UNIVERSAL HEALTH SERVICES INC CLAS","US9139031002","2923785","0.0707","Health Care","Equity","$49,677,141","345,076","143.96","New York Stock Exchange Inc.","49,677,140.96"
"AME","AMETEK INC","US0311001004","2089212","0.0705","Industrials","Equity","$49,577,934","914,216","54.23","New York Stock Exchange Inc.","49,577,933.68"
"VMC","VULCAN MATERIALS","US9291601097","2931205","0.0696","Materials","Equity","$48,928,664","502,193","97.43","New York Stock Exchange Inc.","48,928,663.99"
"AAP","ADVANCE AUTO PARTS INC","US00751Y1064","2822019","0.0690","Consumer Discretionary","Equity","$48,510,354","276,775","175.27","New York Stock Exchange Inc.","48,510,354.25"
"LH","LABORATORY CORPORATION OF AMERICA","US50540R4092","2586122","0.0688","Health Care","Equity","$48,397,986","380,069","127.34","New York Stock Exchange Inc.","48,397,986.46"
"AA","ALCOA INC","US0138171014","2021805","0.0688","Materials","Equity","$48,388,596","4,957,848","9.76","New York Stock Exchange Inc.","48,388,596.48"
