iShares Japan Large-Cap ETF
Inception Date,"Oct 23, 2001"
Fund Holdings as of,"05-Aug-2015"
Total Net Assets,"$83,109,145"
Shares Outstanding,"1,500,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,ISIN,SEDOL,Weight (%),Sector,Asset Class,Country,Market Value,Shares,Price,Exchange,Currency,Market Currency,FX Rate,Notional Value
"7203","TOYOTA MOTOR CORP","JP3633400001","6900643","7.0738","Consumer Discretionary","Equity","Japan","$5,836,713","92,000","63.44","Tokyo Stock Exchange","USD","JPY","125.00","5,836,713.47"
"8306","MITSUBISHI UFJ FINANCIAL GROUP INC","JP3902900004","6335171","3.8486","Financials","Equity","Japan","$3,175,551","448,000","7.09","Tokyo Stock Exchange","USD","JPY","125.00","3,175,551.02"
"7267","HONDA MOTOR LTD","JP3854600008","6435145","2.4291","Consumer Discretionary","Equity","Japan","$2,004,300","57,500","34.86","Tokyo Stock Exchange","USD","JPY","125.00","2,004,300.17"
"8316","SUMITOMO MITSUI FINANCIAL GROUP IN","JP3890350006","6563024","2.4194","Financials","Equity","Japan","$1,996,280","45,000","44.36","Tokyo Stock Exchange","USD","JPY","125.00","1,996,279.85"
"9984","SOFTBANK GROUP CORP","JP3436100006","6770620","2.1061","Telecommunications","Equity","Japan","$1,737,806","31,000","56.06","Tokyo Stock Exchange","USD","JPY","125.00","1,737,805.51"
"9432","NIPPON TELEGRAPH AND TELEPHONE COR","JP3735400008","6641373","2.0685","Telecommunications","Equity","Japan","$1,706,732","44,500","38.35","Tokyo Stock Exchange","USD","JPY","125.00","1,706,732.27"
"8411","MIZUHO FINANCIAL GROUP INC","JP3885780001","6591014","1.9820","Financials","Equity","Japan","$1,635,342","779,000","2.10","Tokyo Stock Exchange","USD","JPY","125.00","1,635,342.21"
"2914","JAPAN TOBACCO INC","JP3726800000","6474535","1.6357","Consumer Staples","Equity","Japan","$1,349,678","36,500","36.98","Tokyo Stock Exchange","USD","JPY","125.00","1,349,677.99"
"9020","EAST JAPAN RAILWAY","JP3783600004","6298542","1.5204","Industrials","Equity","Japan","$1,254,550","12,500","100.36","Tokyo Stock Exchange","USD","JPY","125.00","1,254,550.18"
"3382","SEVEN & I HOLDINGS LTD","JP3422950000","B0FS5D6","1.4602","Consumer Staples","Equity","Japan","$1,204,872","25,500","47.25","Tokyo Stock Exchange","USD","JPY","125.00","1,204,872.19"
"4502","TAKEDA PHARMACEUTICAL LTD","JP3463000004","6870445","1.4279","Health Care","Equity","Japan","$1,178,199","23,000","51.23","Tokyo Stock Exchange","USD","JPY","125.00","1,178,199.13"
"9022","CENTRAL JAPAN RAILWAY","JP3566800003","6183552","1.3976","Industrials","Equity","Japan","$1,153,146","6,500","177.41","Tokyo Stock Exchange","USD","JPY","125.00","1,153,146.13"
