iShares Russell 1000 Growth ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"05-Aug-2015"
Total Net Assets,"$30,179,786,418"
Shares Outstanding,"299,300,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,ISIN,SEDOL,Weight (%),Sector,Asset Class,Market Value,Shares,Price,Exchange,Notional Value
"ROK","ROCKWELL AUTOMATION INC","US7739031091","2754060","0.1429","Industrials","Equity","$43,681,466","376,467","116.03","New York Stock Exchange Inc.","43,681,466.01"
"K","KELLOGG","US4878361082","2486813","0.1412","Consumer Staples","Equity","$43,169,426","628,742","68.66","New York Stock Exchange Inc.","43,169,425.72"
"GWW","WW GRAINGER INC","US3848021040","2380863","0.1390","Industrials","Equity","$42,506,258","187,211","227.05","New York Stock Exchange Inc.","42,506,257.55"
"BCR","C R BARD INC","US0673831097","2077905","0.1360","Health Care","Equity","$41,558,369","207,688","200.10","New York Stock Exchange Inc.","41,558,368.80"
"MAR","MARRIOTT INTERNATIONAL INC CLASS A","US5719032022","2210614","0.1356","Consumer Discretionary","Equity","$41,438,755","586,121","70.70","NASDAQ","41,438,754.70"
"RHT","RED HAT INC","US7565771026","2447218","0.1344","Information Technology","Equity","$41,097,074","512,816","80.14","New York Stock Exchange Inc.","41,097,074.24"
"BAX","BAXTER INTERNATIONAL INC","US0718131099","2085102","0.1334","Health Care","Equity","$40,770,802","967,738","42.13","New York Stock Exchange Inc.","40,770,801.94"
"CF","CF INDUSTRIES HOLDINGS INC","US1252691001","B0G4K50","0.1327","Materials","Equity","$40,568,143","658,360","61.62","New York Stock Exchange Inc.","40,568,143.20"
"FLT","FLEETCOR TECHNOLOGIES INC","US3390411052","B4R28B3","0.1294","Information Technology","Equity","$39,546,634","256,813","153.99","New York Stock Exchange Inc.","39,546,633.87"
"CHTR","CHARTER COMMUNICATIONS INC CLASS A","US16117M3051","B4XT1S6","0.1293","Consumer Discretionary","Equity","$39,535,730","209,683","188.55","NASDAQ","39,535,729.65"
"TYC","TYCO INTERNATIONAL PLC","IE00BQRQXQ92","BQRQXQ9","0.1289","Industrials","Equity","$39,405,470","1,029,401","38.28","New York Stock Exchange Inc.","39,405,470.28"
"PANW","PALO ALTO NETWORKS INC.","US6974351057","B87ZMX0","0.1264","Information Technology","Equity","$38,626,522","203,009","190.27","New York Stock Exchange Inc.","38,626,522.43"
"PAYX","PAYCHEX INC","US7043261079","2674458","0.1250","Information Technology","Equity","$38,218,159","791,758","48.27","NASDAQ","38,218,158.66"
"AKAM","AKAMAI TECHNOLOGIES INC","US00971T1016","2507457","0.1242","Information Technology","Equity","$37,978,201","499,516","76.03","NASDAQ","37,978,201.48"
"KMX","CARMAX INC","US1431301027","2983563","0.1240","Consumer Discretionary","Equity","$37,909,492","585,294","64.77","New York Stock Exchange Inc.","37,909,492.38"
"MSI","MOTOROLA SOLUTIONS INC","US6200763075","B5BKPQ4","0.1238","Information Technology","Equity","$37,837,201","590,837","64.04","New York Stock Exchange Inc.","37,837,201.48"
"PLL","PALL CORP","US6964293079","2668804","0.1237","Industrials","Equity","$37,815,973","298,846","126.54","New York Stock Exchange Inc.","37,815,972.84"
"HSY","HERSHEY FOODS","US4278661081","2422806","0.1235","Consumer Staples","Equity","$37,762,378","407,537","92.66","New York Stock Exchange Inc.","37,762,378.42"
"HLT","HILTON WORLDWIDE HOLDINGS INC","US43300A1043","BH3XFX2","0.1225","Consumer Discretionary","Equity","$37,457,953","1,452,985","25.78","New York Stock Exchange Inc.","37,457,953.30"
"GD","GENERAL DYNAMICS CORP","US3695501086","2365161","0.1223","Industrials","Equity","$37,389,229","249,561","149.82","New York Stock Exchange Inc.","37,389,229.02"
"BLK","BLACKROCK INC.","US09247X1019","2494504","0.1222","Financials","Equity","$37,354,416","111,609","334.69","New York Stock Exchange Inc.","37,354,416.21"
"VRSK","VERISK ANALYTICS INC","US92345Y1064","B4P9W92","0.1207","Industrials","Equity","$36,886,306","472,962","77.99","NASDAQ","36,886,306.38"
"HOT","STARWOOD HOTELS & RESORTS WORLDWID","US85590A4013","B12GHV2","0.1202","Consumer Discretionary","Equity","$36,727,275","478,033","76.83","New York Stock Exchange Inc.","36,727,275.39"
"AME","AMETEK INC","US0311001004","2089212","0.1199","Industrials","Equity","$36,639,578","675,633","54.23","New York Stock Exchange Inc.","36,639,577.59"
"BF.B","BROWN FORMAN CORP CLASS B","US1156372096","2146838","0.1186","Consumer Staples","Equity","$36,259,498","327,577","110.69","New York Stock Exchange Inc.","36,259,498.13"
"BXLT","BAXALTA INC","US07177M1036","BZ0CYQ4","0.1182","Health Care","Equity","$36,121,469","968,404","37.30","New York Stock Exchange Inc.","36,121,469.20"
"AAP","ADVANCE AUTO PARTS INC","US00751Y1064","2822019","0.1175","Consumer Discretionary","Equity","$35,915,102","204,913","175.27","New York Stock Exchange Inc.","35,915,101.51"
"TSCO","TRACTOR SUPPLY","US8923561067","2900335","0.1166","Consumer Discretionary","Equity","$35,626,001","381,639","93.35","NASDAQ","35,626,000.65"
"TDG","TRANSDIGM GROUP INC","US8936411003","B11FJK3","0.1162","Industrials","Equity","$35,520,132","148,844","238.64","New York Stock Exchange Inc.","35,520,132.16"
"SLB","SCHLUMBERGER NV","AN8068571086","2779201","0.1160","Energy","Equity","$35,456,850","429,780","82.50","New York Stock Exchange Inc.","35,456,850.00"
"AXP","AMERICAN EXPRESS","US0258161092","2026082","0.1160","Financials","Equity","$35,450,954","468,990","75.59","New York Stock Exchange Inc.","35,450,954.10"
"GPC","GENUINE PARTS","US3724601055","2367480","0.1152","Consumer Discretionary","Equity","$35,215,104","395,542","89.03","New York Stock Exchange Inc.","35,215,104.26"
"WBA","WALGREEN BOOTS ALLIANCE","US9314271084","BTN1Y44","0.1150","Consumer Staples","Equity","$35,151,108","363,582","96.68","NASDAQ","35,151,107.76"
"EXPE","EXPEDIA INC","US30212P3038","B748CK2","0.1143","Consumer Discretionary","Equity","$34,941,803","275,588","126.79","NASDAQ","34,941,802.52"
"AMAT","APPLIED MATERIAL INC","US0382221051","2046552","0.1136","Information Technology","Equity","$34,737,436","2,039,779","17.03","NASDAQ","34,737,436.37"
"CLX","CLOROX","US1890541097","2204026","0.1131","Consumer Staples","Equity","$34,560,872","290,574","118.94","New York Stock Exchange Inc.","34,560,871.56"
"EFX","EQUIFAX INC","US2944291051","2319146","0.1129","Industrials","Equity","$34,510,566","333,371","103.52","New York Stock Exchange Inc.","34,510,565.92"
"CTXS","CITRIX SYSTEMS INC","US1773761002","2182553","0.1128","Information Technology","Equity","$34,467,229","447,859","76.96","NASDAQ","34,467,228.64"
"HSIC","HENRY SCHEIN INC","US8064071025","2416962","0.1126","Health Care","Equity","$34,404,004","234,248","146.87","NASDAQ","34,404,003.76"
"SRCL","STERICYCLE INC","US8589121081","2860826","0.1114","Industrials","Equity","$34,052,379","237,630","143.30","NASDAQ","34,052,379.00"
"NLSN","NIELSEN NV","NL0009538479","B4NTRF5","0.1114","Industrials","Equity","$34,041,743","708,465","48.05","New York Stock Exchange Inc.","34,041,743.25"
"CCE","COCA-COLA ENTERPRISES INC","US19122T1097","B42BPG9","0.1104","Consumer Staples","Equity","$33,749,240","651,027","51.84","New York Stock Exchange Inc.","33,749,239.68"
"HSP","HOSPIRA INC","US4410601003","B00PWV9","0.1104","Health Care","Equity","$33,742,648","376,466","89.63","New York Stock Exchange Inc.","33,742,647.58"
"NOW","SERVICENOW INC","US81762P1021","B80NXX8","0.1102","Information Technology","Equity","$33,687,837","429,637","78.41","New York Stock Exchange Inc.","33,687,837.17"
"FAST","FASTENAL","US3119001044","2332262","0.1100","Industrials","Equity","$33,616,932","822,332","40.88","NASDAQ","33,616,932.16"
"JAH","JARDEN CORP.","US4711091086","2028323","0.1080","Consumer Discretionary","Equity","$33,024,775","591,312","55.85","New York Stock Exchange Inc.","33,024,775.20"
"JAZZ","JAZZ PHARMACEUTICALS PLC","IE00B4Q5ZN47","B4Q5ZN4","0.1071","Health Care","Equity","$32,736,989","170,594","191.90","NASDAQ","32,736,988.60"
"CHD","CHURCH AND DWIGHT INC","US1713401024","2195841","0.1070","Consumer Staples","Equity","$32,723,898","365,671","89.49","New York Stock Exchange Inc.","32,723,897.79"
"SEE","SEALED AIR CORP","US81211K1007","2232793","0.1067","Materials","Equity","$32,611,432","588,654","55.40","New York Stock Exchange Inc.","32,611,431.60"
"AMG","AFFILIATED MANAGERS GROUP INC","US0082521081","2127899","0.1064","Financials","Equity","$32,512,288","153,302","212.08","New York Stock Exchange Inc.","32,512,288.16"
"HBI","HANESBRANDS INC","US4103451021","B1BJSL9","0.1063","Consumer Discretionary","Equity","$32,484,028","1,123,626","28.91","New York Stock Exchange Inc.","32,484,027.66"
"WFM","WHOLE FOODS MARKET INC","US9668371068","2963899","0.1062","Consumer Staples","Equity","$32,477,009","918,078","35.38","NASDAQ","32,477,009.25"
"STJ","ST JUDE MEDICAL INC","US7908491035","2767381","0.1062","Health Care","Equity","$32,475,817","442,993","73.31","New York Stock Exchange Inc.","32,475,816.83"
"COL","ROCKWELL COLLINS INC","US7743411016","2767228","0.1028","Industrials","Equity","$31,422,389","370,067","84.91","New York Stock Exchange Inc.","31,422,388.97"
"WAT","WATER CORP CORP","US9418481035","2937689","0.1021","Health Care","Equity","$31,211,799","230,959","135.14","New York Stock Exchange Inc.","31,211,799.26"
"BBBY","BED BATH AND BEYOND INC","US0758961009","2085878","0.1003","Consumer Discretionary","Equity","$30,659,052","478,599","64.06","NASDAQ","30,659,051.94"
"CBG","CBRE GROUP INC","US12504L1098","B6WVMH3","0.0993","Financials","Equity","$30,367,700","799,150","38.00","New York Stock Exchange Inc.","30,367,700.00"
"HCN","HEALTH CARE REIT INC","US42217K1060","2440961","0.0991","Financials","Equity","$30,292,930","441,910","68.55","New York Stock Exchange Inc.","30,292,930.50"
"BWA","BORGWARNER INC","US0997241064","2111955","0.0989","Consumer Discretionary","Equity","$30,232,414","633,007","47.76","New York Stock Exchange Inc.","30,232,414.32"
"ULTA","ULTA SALON COSMETICS & FRAGRANCE I","US90384S3031","B28TS42","0.0981","Consumer Discretionary","Equity","$29,981,134","179,517","167.01","NASDAQ","29,981,134.17"
"MKC","MCCORMICK & CO NON-VOTING INC","US5797802064","2550161","0.0976","Consumer Staples","Equity","$29,831,048","357,087","83.54","New York Stock Exchange Inc.","29,831,047.98"
"DHR","DANAHER CORP","US2358511028","2250870","0.0972","Industrials","Equity","$29,719,437","322,127","92.26","New York Stock Exchange Inc.","29,719,437.02"
"JWN","NORDSTROM INC","US6556641008","2641827","0.0969","Consumer Discretionary","Equity","$29,609,887","392,132","75.51","New York Stock Exchange Inc.","29,609,887.32"
"WU","WESTERN UNION","US9598021098","B1F76F9","0.0960","Information Technology","Equity","$29,340,114","1,443,193","20.33","New York Stock Exchange Inc.","29,340,113.69"
"COG","CABOT OIL & GAS CORP","US1270971039","2162340","0.0959","Energy","Equity","$29,306,254","1,157,435","25.32","New York Stock Exchange Inc.","29,306,254.20"
"HOLX","HOLOGIC INC.","US4364401012","2433530","0.0951","Health Care","Equity","$29,064,118","687,420","42.28","NASDAQ","29,064,117.60"
"CHRW","CH ROBINSON WORLDWIDE INC","US12541W2098","2116228","0.0938","Industrials","Equity","$28,666,512","407,716","70.31","NASDAQ","28,666,511.96"
"ALK","ALASKA AIR GROUP INC","US0116591092","2012605","0.0937","Industrials","Equity","$28,634,150","362,320","79.03","New York Stock Exchange Inc.","28,634,149.60"
"NOC","NORTHROP GRUMMAN CORP","US6668071029","2648806","0.0935","Industrials","Equity","$28,592,417","164,627","173.68","New York Stock Exchange Inc.","28,592,417.36"
"FOX","TWENTY-FIRST CENTURY FOX INC CLASS","US90130A2006","BBM4S80","0.0933","Consumer Discretionary","Equity","$28,506,695","914,849","31.16","NASDAQ","28,506,694.84"
"AET","AETNA INC","US00817Y1082","2695921","0.0928","Health Care","Equity","$28,352,976","240,137","118.07","New York Stock Exchange Inc.","28,352,975.59"
"DISH","DISH NETWORK CORP CLASS A","US25470M1099","2303581","0.0914","Consumer Discretionary","Equity","$27,929,677","409,406","68.22","NASDAQ","27,929,677.32"
"LLTC","LINEAR TECHNOLOGY CORP","US5356781063","2516839","0.0909","Information Technology","Equity","$27,790,083","669,318","41.52","NASDAQ","27,790,083.36"
"SIG","SIGNET JEWELERS LTD","BMG812761002","B3CTNK6","0.0895","Consumer Discretionary","Equity","$27,367,921","224,364","121.98","New York Stock Exchange Inc.","27,367,920.72"
"SNA","SNAP-ON INC.","US8330341012","2818740","0.0889","Industrials","Equity","$27,185,810","162,410","167.39","New York Stock Exchange Inc.","27,185,809.90"
"GMCR","KEURIG GREEN MOUNTAIN INC","US49271M1009","BKQVM44","0.0886","Consumer Staples","Equity","$27,090,874","361,308","74.98","NASDAQ","27,090,873.84"
"INTC","INTEL CORPORATION CORP","US4581401001","2463247","0.0884","Information Technology","Equity","$27,034,018","928,366","29.12","NASDAQ","27,034,017.92"
"LKQ","LKQ CORP","US5018892084","2971029","0.0883","Consumer Discretionary","Equity","$26,999,533","850,379","31.75","NASDAQ","26,999,533.25"
"WAB","WABTEC CORP","US9297401088","2955733","0.0882","Industrials","Equity","$26,965,774","270,144","99.82","New York Stock Exchange Inc.","26,965,774.08"
"WYN","WYNDHAM WORLDWIDE CORP","US98310W1080","B198391","0.0875","Consumer Discretionary","Equity","$26,740,785","335,518","79.70","New York Stock Exchange Inc.","26,740,784.60"
"FFIV","F5 NETWORKS INC","US3156161024","2427599","0.0870","Information Technology","Equity","$26,581,454","201,070","132.20","NASDAQ","26,581,454.00"
"IFF","INTERNATIONAL FLAVORS & FRAGRANCES","US4595061015","2464165","0.0868","Materials","Equity","$26,516,757","226,175","117.24","New York Stock Exchange Inc.","26,516,757.00"
"ICE","INTERCONTINENTAL EXCHANGE INC","US45866F1049","BFSSDS9","0.0861","Financials","Equity","$26,307,793","110,751","237.54","New York Stock Exchange Inc.","26,307,792.54"
"BLL","BALL CORP","US0584981064","2073022","0.0861","Materials","Equity","$26,308,155","385,411","68.26","New York Stock Exchange Inc.","26,308,154.86"
"FRT","FEDERAL REALTY INVESTMENT TRUST RE","US3137472060","2333931","0.0856","Financials","Equity","$26,150,645","192,030","136.18","New York Stock Exchange Inc.","26,150,645.40"
"MTD","METTLER TOLEDO INC","US5926881054","2126249","0.0852","Health Care","Equity","$26,033,476","78,188","332.96","New York Stock Exchange Inc.","26,033,476.48"
"EXPD","EXPEDITORS INTERNATIONAL OF WASHIN","US3021301094","2325507","0.0848","Industrials","Equity","$25,926,428","534,125","48.54","NASDAQ","25,926,427.50"
"HRB","H&R BLOCK INC","US0936711052","2105505","0.0843","Consumer Discretionary","Equity","$25,778,252","719,460","35.83","New York Stock Exchange Inc.","25,778,251.80"
"MCHP","MICROCHIP TECHNOLOGY INC","US5950171042","2592174","0.0839","Information Technology","Equity","$25,634,458","584,861","43.83","NASDAQ","25,634,457.63"
"EXR","EXTRA SPACE STORAGE INC.","US30225T1025","B02HWR9","0.0838","Financials","Equity","$25,613,591","342,932","74.69","New York Stock Exchange Inc.","25,613,591.08"
"ADSK","AUTODESK INC","US0527691069","2065159","0.0837","Information Technology","Equity","$25,593,759","472,995","54.11","NASDAQ","25,593,759.45"
"MAS","MASCO CORP","US5745991068","2570200","0.0836","Industrials","Equity","$25,542,459","974,903","26.20","New York Stock Exchange Inc.","25,542,458.60"
"WWAV","WHITEWAVE FOODS","US9662441057","B834PQ5","0.0836","Consumer Staples","Equity","$25,540,300","489,653","52.16","New York Stock Exchange Inc.","25,540,300.48"
"PII","POLARIS INDUSTRIES INC","US7310681025","2692933","0.0831","Consumer Discretionary","Equity","$25,410,772","185,792","136.77","New York Stock Exchange Inc.","25,410,771.84"
"SIRI","SIRIUS XM HOLDINGS INC","US82968B1035","BGLDK10","0.0824","Consumer Discretionary","Equity","$25,192,731","6,426,717","3.92","NASDAQ","25,192,730.64"
"AYI","ACUITY BRANDS INC.","US00508Y1029","2818461","0.0822","Industrials","Equity","$25,136,093","121,448","206.97","New York Stock Exchange Inc.","25,136,092.56"
"ALKS","ALKERMES PLC","IE00B56GVS15","B3P6D26","0.0812","Health Care","Equity","$24,832,687","344,086","72.17","NASDAQ","24,832,686.62"
"WDAY","WORKDAY INC CLASS A","US98138H1014","B8K6ZD1","0.0809","Information Technology","Equity","$24,731,770","296,544","83.40","New York Stock Exchange Inc.","24,731,769.60"
"MHK","MOHAWK INDUSTRIES INC","US6081901042","2598699","0.0804","Consumer Discretionary","Equity","$24,571,268","121,184","202.76","New York Stock Exchange Inc.","24,571,267.84"
"FL","FOOT LOCKER INC","US3448491049","2980906","0.0802","Consumer Discretionary","Equity","$24,506,357","338,252","72.45","New York Stock Exchange Inc.","24,506,357.40"
"IPG","INTERPUBLIC GROUP OF COMPANIES INC","US4606901001","2466321","0.0800","Consumer Discretionary","Equity","$24,466,172","1,156,793","21.15","New York Stock Exchange Inc.","24,466,171.95"
"TRIP","TRIPADVISOR INC","US8969452015","B6ZC3N6","0.0799","Consumer Discretionary","Equity","$24,435,159","313,432","77.96","NASDAQ","24,435,158.72"
"VAR","VARIAN MEDICAL SYSTEMS INC","US92220P1057","2927516","0.0797","Health Care","Equity","$24,369,694","279,021","87.34","New York Stock Exchange Inc.","24,369,694.14"
"SPLK","SPLUNK INC","US8486371045","B424494","0.0794","Information Technology","Equity","$24,278,946","350,295","69.31","NASDAQ","24,278,946.45"
"AMTD","TD AMERITRADE HOLDING CORP","US87236Y1082","2983154","0.0780","Financials","Equity","$23,840,250","636,249","37.47","New York Stock Exchange Inc.","23,840,250.03"
"MDVN","MEDIVATION INC.","US58501N1019","B033T75","0.0779","Health Care","Equity","$23,814,928","220,101","108.20","NASDAQ","23,814,928.20"
"CNC","CENTENE CORP.","US15135B1017","2807061","0.0778","Health Care","Equity","$23,768,954","332,619","71.46","New York Stock Exchange Inc.","23,768,953.74"
"KLAC","KLA TENCOR CORP","US4824801009","2480138","0.0770","Information Technology","Equity","$23,542,240","447,231","52.64","NASDAQ","23,542,239.84"
"HAR","HARMAN INTERNATIONAL INDUSTRIES IN","US4130861093","2411138","0.0768","Consumer Discretionary","Equity","$23,490,481","199,055","118.01","New York Stock Exchange Inc.","23,490,480.55"
"GPS","GAP INC","US3647601083","2360326","0.0767","Consumer Discretionary","Equity","$23,451,531","666,426","35.19","New York Stock Exchange Inc.","23,451,530.94"
"LRCX","LAM RESEARCH CORP","US5128071082","2502247","0.0766","Information Technology","Equity","$23,410,685","316,147","74.05","NASDAQ","23,410,685.35"
"CTAS","CINTAS CORP","US1729081059","2197137","0.0765","Industrials","Equity","$23,371,983","266,773","87.61","NASDAQ","23,371,982.53"
"EVHC","ENVISION HEALTHCARE HOLDINGS INC","US29413U1034","BCT5P15","0.0762","Health Care","Equity","$23,286,512","519,093","44.86","New York Stock Exchange Inc.","23,286,511.98"
"QRVO","QORVO INC","US74736K1016","BR9YYP4","0.0749","Information Technology","Equity","$22,893,005","417,527","54.83","NASDAQ","22,893,005.41"
"HRL","HORMEL FOODS CORP","US4404521001","2437264","0.0744","Consumer Staples","Equity","$22,750,691","374,189","60.80","New York Stock Exchange Inc.","22,750,691.20"
"CDK","CDK GLOBAL INC","US12508E1010","BQXTWQ5","0.0744","Information Technology","Equity","$22,726,230","448,426","50.68","NASDAQ","22,726,229.68"
"ANTM","ANTHEM INC","US0367521038","BSPHGL4","0.0743","Health Care","Equity","$22,717,065","146,609","154.95","New York Stock Exchange Inc.","22,717,064.55"
"UTX","UNITED TECHNOLOGIES CORP","US9130171096","2915500","0.0741","Industrials","Equity","$22,648,349","229,072","98.87","New York Stock Exchange Inc.","22,648,348.64"
"CAT","CATERPILLAR INC","US1491231015","2180201","0.0739","Industrials","Equity","$22,589,420","293,827","76.88","New York Stock Exchange Inc.","22,589,419.76"
"TIF","TIFFANY","US8865471085","2892090","0.0739","Consumer Discretionary","Equity","$22,584,986","238,188","94.82","New York Stock Exchange Inc.","22,584,986.16"
"FIS","FIDELITY NATIONAL INFORMATION SERV","US31620M1062","2769796","0.0735","Information Technology","Equity","$22,462,438","341,686","65.74","New York Stock Exchange Inc.","22,462,437.64"
"WSM","WILLIAMS-SONOMA INC.","US9699041011","2967589","0.0720","Consumer Discretionary","Equity","$22,018,614","256,418","85.87","New York Stock Exchange Inc.","22,018,613.66"
"TSS","TOTAL SYSTEM SERVICES INC","US8919061098","2897697","0.0718","Information Technology","Equity","$21,962,767","461,985","47.54","New York Stock Exchange Inc.","21,962,766.90"
"KORS","MICHAEL KORS HOLDINGS LTD","VGG607541015","B7341C6","0.0718","Consumer Discretionary","Equity","$21,945,422","555,721","39.49","New York Stock Exchange Inc.","21,945,422.29"
"CSX","CSX CORP","US1264081035","2160753","0.0718","Industrials","Equity","$21,935,325","713,112","30.76","New York Stock Exchange Inc.","21,935,325.12"
"RMD","RESMED INC.","US7611521078","2732903","0.0716","Health Care","Equity","$21,892,977","394,113","55.55","New York Stock Exchange Inc.","21,892,977.15"
"JBHT","JB HUNT TRANSPORT SERVICES INC","US4456581077","2445416","0.0709","Industrials","Equity","$21,672,425","257,270","84.24","NASDAQ","21,672,424.80"
"ALNY","ALNYLAM PHARMACEUTICALS INC.","US02043Q1076","B00FWN1","0.0709","Health Care","Equity","$21,667,223","169,633","127.73","NASDAQ","21,667,223.09"
"SBAC","SBA COMMUNICATIONS CORP CLASS A","US78388J1060","2429294","0.0705","Telecommunications","Equity","$21,547,770","178,479","120.73","NASDAQ","21,547,769.67"
"UTHR","UNITED THERAPEUTICS CORP.","US91307C1027","2430412","0.0704","Health Care","Equity","$21,520,925","129,216","166.55","NASDAQ","21,520,924.80"
"IT","GARTNER INC.","US3666511072","2372763","0.0698","Information Technology","Equity","$21,340,375","232,213","91.90","New York Stock Exchange Inc.","21,340,374.70"
"SEIC","SEI INVESTMENTS","US7841171033","2793610","0.0696","Financials","Equity","$21,282,553","389,505","54.64","NASDAQ","21,282,553.20"
"MSCI","MSCI INC","US55354G1004","B2972D2","0.0695","Financials","Equity","$21,245,531","314,283","67.60","New York Stock Exchange Inc.","21,245,530.80"
"RHI","ROBERT HALF","US7703231032","2110703","0.0693","Industrials","Equity","$21,170,399","377,773","56.04","New York Stock Exchange Inc.","21,170,398.92"
"GPN","GLOBAL PAYMENTS INC.","US37940X1028","2712013","0.0688","Information Technology","Equity","$21,042,120","185,704","113.31","New York Stock Exchange Inc.","21,042,120.24"
"SPR","SPIRIT AEROSYSTEMS HOLDINGS INC. C","US8485741099","B1HMMS7","0.0684","Industrials","Equity","$20,900,840","365,655","57.16","New York Stock Exchange Inc.","20,900,839.80"
"IHS","IHS INC CLASS A","US4517341073","B08L7X6","0.0681","Industrials","Equity","$20,830,118","164,691","126.48","New York Stock Exchange Inc.","20,830,117.68"
"NCLH","NORWEGIAN CRUISE LINE HOLDINGS LTD","BMG667211046","B9CGTC3","0.0676","Consumer Discretionary","Equity","$20,653,144","337,580","61.18","NASDAQ","20,653,144.40"
"VRSN","VERISIGN INC","US92343E1029","2142922","0.0672","Information Technology","Equity","$20,556,998","289,250","71.07","NASDAQ","20,556,997.50"
"GRA","W.R. GRACE & CO.","US38388F1084","2232685","0.0670","Materials","Equity","$20,485,798","203,535","100.65","New York Stock Exchange Inc.","20,485,797.75"
"WYNN","WYNN RESORTS LTD","US9831341071","2963811","0.0666","Consumer Discretionary","Equity","$20,365,194","201,098","101.27","NASDAQ","20,365,194.46"
"RCPT","RECEPTOS INC","US7562071065","B7ZKF53","0.0661","Health Care","Equity","$20,193,780","88,194","228.97","NASDAQ","20,193,780.18"
"HAIN","HAIN CELESTIAL GROUP INC.","US4052171000","2492337","0.0658","Consumer Staples","Equity","$20,128,280","286,932","70.15","NASDAQ","20,128,279.80"
"HAS","HASBRO INC","US4180561072","2414580","0.0656","Consumer Discretionary","Equity","$20,040,509","252,909","79.24","NASDAQ","20,040,509.16"
"FDS","FACTSET RESEARCH SYSTEMS INC.","US3030751057","2329770","0.0653","Information Technology","Equity","$19,951,322","116,770","170.86","New York Stock Exchange Inc.","19,951,322.20"
"DOW","DOW CHEMICAL","US2605431038","2278719","0.0651","Materials","Equity","$19,912,331","422,498","47.13","New York Stock Exchange Inc.","19,912,330.74"
"VMW","VMWARE INC CLASS A","US9285634021","B23SN61","0.0646","Information Technology","Equity","$19,753,347","229,104","86.22","New York Stock Exchange Inc.","19,753,346.88"
"MIDD","MIDDLEBY CORP.","US5962781010","2590930","0.0646","Industrials","Equity","$19,748,099","160,280","123.21","NASDAQ","19,748,098.80"
"IDXX","IDEXX LABORATORIES INC.","US45168D1046","2459202","0.0643","Health Care","Equity","$19,652,444","261,614","75.12","NASDAQ","19,652,443.68"
"LULU","LULULEMON ATHLETICA INC","US5500211090","B23FN39","0.0640","Consumer Discretionary","Equity","$19,563,794","312,072","62.69","NASDAQ","19,563,793.68"
"FTNT","FORTINET INC.","US34959E1091","B5B2106","0.0638","Information Technology","Equity","$19,487,125","399,081","48.83","NASDAQ","19,487,125.23"
"PH","PARKER-HANNIFIN CORP","US7010941042","2671501","0.0637","Industrials","Equity","$19,471,106","175,732","110.80","New York Stock Exchange Inc.","19,471,105.60"
"SBNY","SIGNATURE BANK","US82669G1040","B00JQL9","0.0636","Financials","Equity","$19,430,918","129,964","149.51","NASDAQ","19,430,917.64"
"PKG","PACKAGING CORP. OF AMERICA","US6951561090","2504566","0.0633","Materials","Equity","$19,349,367","273,644","70.71","New York Stock Exchange Inc.","19,349,367.24"
"LAZ","LAZARD LTD CLASS A","BMG540501027","B081VQ7","0.0626","Financials","Equity","$19,129,412","352,421","54.28","New York Stock Exchange Inc.","19,129,411.88"
"DXCM","DEXCOM INC.","US2521311074","B0796X4","0.0623","Health Care","Equity","$19,055,201","221,701","85.95","NASDAQ","19,055,200.95"
"SYY","SYSCO CORP","US8718291078","2868165","0.0623","Consumer Staples","Equity","$19,044,069","518,065","36.76","New York Stock Exchange Inc.","19,044,069.40"
"VAL","VALSPAR CORP.","US9203551042","2926739","0.0614","Materials","Equity","$18,783,948","227,271","82.65","New York Stock Exchange Inc.","18,783,948.15"
"WBC","WABCO HOLDINGS INC.","US92927K1025","B23CNQ3","0.0612","Industrials","Equity","$18,722,141","152,622","122.67","New York Stock Exchange Inc.","18,722,140.74"
"DISCK","DISCOVERY COMMUNICATIONS-C","US25470F3029","B3D7KG4","0.0610","Consumer Discretionary","Equity","$18,650,400","697,994","26.72","NASDAQ","18,650,399.68"
"JCI","JOHNSON CONTROLS INC","US4783661071","2476803","0.0609","Consumer Discretionary","Equity","$18,618,186","401,254","46.40","New York Stock Exchange Inc.","18,618,185.60"
"HOG","HARLEY DAVIDSON INC","US4128221086","2411053","0.0605","Consumer Discretionary","Equity","$18,499,144","318,347","58.11","New York Stock Exchange Inc.","18,499,144.17"
"LEG","LEGGETT & PLATT INC","US5246601075","2510682","0.0604","Consumer Discretionary","Equity","$18,478,796","385,296","47.96","New York Stock Exchange Inc.","18,478,796.16"
"HTZ","HERTZ GLOBAL HOLDINGS INC","US42805T1051","B1HHJP8","0.0604","Industrials","Equity","$18,463,929","1,135,543","16.26","New York Stock Exchange Inc.","18,463,929.18"
"SKX","SKECHERS USA INC. CL A","US8305661055","2428042","0.0600","Consumer Discretionary","Equity","$18,339,420","114,414","160.29","New York Stock Exchange Inc.","18,339,420.06"
"ISIS","ISIS PHARMACEUTICALS INC.","US4643301090","2459785","0.0597","Health Care","Equity","$18,258,094","334,888","54.52","NASDAQ","18,258,093.76"
"BR","BROADRIDGE FINANCIAL SOLUTIONS INC","US11133T1034","B1VP7R6","0.0596","Information Technology","Equity","$18,221,526","335,201","54.36","New York Stock Exchange Inc.","18,221,526.36"
