iShares Core Dividend Growth ETF
Inception Date,"Jun 10, 2014"
Fund Holdings as of,"11-May-2015"
Total Net Assets,"$169,840,357"
Shares Outstanding,"6,400,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,ISIN,SEDOL,Name,Weight (%),Asset Class,Sector,Market Value,Shares,Price,Exchange,Notional Value
"TWX","US8873173038","B63QTN2","TIME WARNER INC","0.7122","Equity","Consumer Discretionary","$1,212,444","14,606","83.01","New York Stock Exchange Inc.","1,212,444.06"
"BAX","US0718131099","2085102","BAXTER INTERNATIONAL INC","0.7064","Equity","Health Care","$1,202,666","17,362","69.27","New York Stock Exchange Inc.","1,202,665.74"
"PRU","US7443201022","2819118","PRUDENTIAL FINANCIAL INC","0.6912","Equity","Financials","$1,176,775","13,562","86.77","New York Stock Exchange Inc.","1,176,774.74"
"GIS","US3703341046","2367026","GENERAL MILLS INC","0.6532","Equity","Consumer Staples","$1,111,980","19,832","56.07","New York Stock Exchange Inc.","1,111,980.24"
"SBUX","US8552441094","2842255","STARBUCKS CORP N1","0.6310","Equity","Consumer Discretionary","$1,074,249","21,702","49.50","NASDAQ","1,074,249.00"
"ETN","IE00B8KQN827","B8KQN82","EATON CORPORATION PLC","0.6145","Equity","Industrials","$1,046,108","14,475","72.27","New York Stock Exchange Inc.","1,046,108.25"
"BLK","US09247X1019","2494504","BLACKROCK INC.","0.6139","Equity","Financials","$1,045,231","2,842","367.78","New York Stock Exchange Inc.","1,045,230.76"
"V","US92826C8394","B2PZN04","VISA INC CLASS A","0.5923","Equity","Information Technology","$1,008,313","14,609","69.02","New York Stock Exchange Inc.","1,008,313.18"
"ADP","US0530151036","2065308","AUTOMATIC DATA PROCESSING INC","0.5842","Equity","Information Technology","$994,543","11,404","87.21","NASDAQ","994,542.84"
"MON","US61166W1018","2654320","MONSANTO","0.5828","Equity","Materials","$992,262","8,409","118.00","New York Stock Exchange Inc.","992,262.00"
"LOW","US5486611073","2536763","LOWES COMPANIES INC","0.5461","Equity","Consumer Discretionary","$929,748","12,698","73.22","New York Stock Exchange Inc.","929,747.56"
"DE","US2441991054","2261203","DEERE & CO","0.5292","Equity","Industrials","$900,919","9,885","91.14","New York Stock Exchange Inc.","900,918.90"
"TWC","US88732J2078","B63BPC8","TIME WARNER CABLE INC","0.5198","Equity","Consumer Discretionary","$884,877","5,717","154.78","New York Stock Exchange Inc.","884,877.26"
"ACE","CH0044328745","B3BQMF6","ACE LTD","0.5133","Equity","Financials","$873,928","8,071","108.28","New York Stock Exchange Inc.","873,927.88"
"YUM","US9884981013","2098876","YUM BRANDS INC","0.5127","Equity","Consumer Discretionary","$872,811","9,726","89.74","New York Stock Exchange Inc.","872,811.24"
"NKE","US6541061031","2640147","NIKE INC CLASS B","0.5111","Equity","Consumer Discretionary","$870,117","8,465","102.79","New York Stock Exchange Inc.","870,117.35"
"GD","US3695501086","2365161","GENERAL DYNAMICS CORP","0.5041","Equity","Industrials","$858,287","6,121","140.22","New York Stock Exchange Inc.","858,286.62"
"ADM","US0394831020","2047317","ARCHER DANIELS MIDLAND","0.4964","Equity","Consumer Staples","$845,053","16,377","51.60","New York Stock Exchange Inc.","845,053.20"
"PEG","US7445731067","2707677","PUBLIC SERVICE ENTERPRISE GROUP IN","0.4772","Equity","Utilities","$812,406","19,320","42.05","New York Stock Exchange Inc.","812,406.00"
"RTN","US7551115071","2758051","RAYTHEON","0.4606","Equity","Industrials","$784,079","7,345","106.75","New York Stock Exchange Inc.","784,078.75"
"AFL","US0010551028","2026361","AFLAC INC","0.4453","Equity","Financials","$758,119","11,866","63.89","New York Stock Exchange Inc.","758,118.74"
"PX","US74005P1049","2699291","PRAXAIR INC","0.4414","Equity","Materials","$751,479","6,307","119.15","New York Stock Exchange Inc.","751,479.05"
"TRV","US89417E1091","2769503","TRAVELERS COMPANIES INC","0.4252","Equity","Financials","$723,922","7,082","102.22","New York Stock Exchange Inc.","723,922.04"
"ITW","US4523081093","2457552","ILLINOIS TOOL INC","0.4238","Equity","Industrials","$721,511","7,533","95.78","New York Stock Exchange Inc.","721,510.74"
"CSX","US1264081035","2160753","CSX CORP","0.4163","Equity","Industrials","$708,759","19,655","36.06","New York Stock Exchange Inc.","708,759.30"
"NSC","US6558441084","2641894","NORFOLK SOUTHERN CORP","0.4124","Equity","Industrials","$702,021","7,009","100.16","New York Stock Exchange Inc.","702,021.44"
"SYY","US8718291078","2868165","SYSCO CORP","0.4090","Equity","Consumer Staples","$696,375","19,084","36.49","New York Stock Exchange Inc.","696,375.16"
"IP","US4601461035","2465254","INTERNATIONAL PAPER","0.4046","Equity","Materials","$688,819","13,031","52.86","New York Stock Exchange Inc.","688,818.66"
"MMC","US5717481023","2567741","MARSH & MCLENNAN INC","0.3845","Equity","Financials","$654,609","11,300","57.93","New York Stock Exchange Inc.","654,609.00"
"MRO","US5658491064","2910970","MARATHON OIL CORP","0.3810","Equity","Energy","$648,741","22,843","28.40","New York Stock Exchange Inc.","648,741.20"
"COST","US22160K1051","2701271","COSTCO WHOLESALE CORP","0.3716","Equity","Consumer Staples","$632,624","4,385","144.27","NASDAQ","632,623.95"
"SRE","US8168511090","2138158","SEMPRA ENERGY","0.3686","Equity","Utilities","$627,525","5,977","104.99","New York Stock Exchange Inc.","627,525.23"
"WM","US94106L1098","2937667","WASTE MANAGEMENT INC","0.3659","Equity","Industrials","$622,966","12,603","49.43","New York Stock Exchange Inc.","622,966.29"
"XEL","US98389B1008","2614807","XCEL ENERGY INC","0.3652","Equity","Utilities","$621,813","18,606","33.42","New York Stock Exchange Inc.","621,812.52"
"APD","US0091581068","2011602","AIR PRODUCTS AND CHEMICALS INC","0.3493","Equity","Materials","$594,699","4,073","146.01","New York Stock Exchange Inc.","594,698.73"
"NOC","US6668071029","2648806","NORTHROP GRUMMAN CORP","0.3420","Equity","Industrials","$582,247","3,724","156.35","New York Stock Exchange Inc.","582,247.40"
"CMI","US2310211063","2240202","CUMMINS INC","0.3345","Equity","Industrials","$569,450","4,017","141.76","New York Stock Exchange Inc.","569,449.92"
"ADI","US0326541051","2032067","ANALOG DEVICES INC","0.3328","Equity","Information Technology","$566,641","9,046","62.64","NASDAQ","566,641.44"
"EIX","US2810201077","2829515","EDISON INTERNATIONAL","0.3190","Equity","Utilities","$543,033","9,010","60.27","New York Stock Exchange Inc.","543,032.70"
"ES","US30040W1080","BVVN4Q8","EVERSOURCE ENERGY","0.3186","Equity","Utilities","$542,487","11,183","48.51","New York Stock Exchange Inc.","542,487.33"
"K","US4878361082","2486813","KELLOGG","0.3111","Equity","Consumer Staples","$529,629","8,304","63.78","New York Stock Exchange Inc.","529,629.12"
"OMC","US6819191064","2279303","OMNICOM GROUP INC","0.3058","Equity","Consumer Discretionary","$520,699","6,772","76.89","New York Stock Exchange Inc.","520,699.08"
"NUE","US6703461052","2651086","NUCOR CORP","0.3005","Equity","Materials","$511,661","10,457","48.93","New York Stock Exchange Inc.","511,661.01"
"DTE","US2333311072","2280220","DTE ENERGY","0.2958","Equity","Utilities","$503,641","6,393","78.78","New York Stock Exchange Inc.","503,640.54"
"TJX","US8725401090","2989301","TJX INC","0.2938","Equity","Consumer Discretionary","$500,231","7,484","66.84","New York Stock Exchange Inc.","500,230.56"
"CB","US1712321017","2195722","CHUBB CORP","0.2896","Equity","Financials","$493,121","4,953","99.56","New York Stock Exchange Inc.","493,120.68"
"TEL","CH0102993182","B62B7C3","TE CONNECTIVITY LTD","0.2825","Equity","Information Technology","$481,010","6,922","69.49","New York Stock Exchange Inc.","481,009.78"
"TROW","US74144T1088","2702337","T ROWE PRICE GROUP INC","0.2796","Equity","Financials","$475,938","5,829","81.65","NASDAQ","475,937.85"
"VIAB","US92553P2011","B0SRLF4","VIACOM INC CLASS B","0.2793","Equity","Consumer Discretionary","$475,480","7,267","65.43","NASDAQ","475,479.81"
"BDX","US0758871091","2087807","BECTON DICKINSON","0.2780","Equity","Health Care","$473,302","3,343","141.58","New York Stock Exchange Inc.","473,301.94"
"CAH","US14149Y1082","2175672","CARDINAL HEALTH INC","0.2749","Equity","Health Care","$467,985","5,419","86.36","New York Stock Exchange Inc.","467,984.84"
"IVZ","BMG491BT1088","B28XP76","INVESCO LTD","0.2738","Equity","Financials","$466,216","11,294","41.28","New York Stock Exchange Inc.","466,216.32"
"VFC","US9182041080","2928683","VF CORP","0.2649","Equity","Consumer Discretionary","$451,039","6,281","71.81","New York Stock Exchange Inc.","451,038.61"
"SYK","US8636671013","2853688","STRYKER CORP","0.2610","Equity","Health Care","$444,436","4,710","94.36","New York Stock Exchange Inc.","444,435.60"
"AMP","US03076C1062","B0J7D57","AMERIPRISE FINANCE INC","0.2522","Equity","Financials","$429,313","3,423","125.42","New York Stock Exchange Inc.","429,312.66"
"PFG","US74251V1026","2803014","PRINCIPAL FINANCIAL GROUP INC","0.2398","Equity","Financials","$408,174","7,800","52.33","New York Stock Exchange Inc.","408,174.00"
"EOG","US26875P1012","2318024","EOG RESOURCES INC","0.2385","Equity","Energy","$406,016","4,432","91.61","New York Stock Exchange Inc.","406,015.52"
"ROK","US7739031091","2754060","ROCKWELL AUTOMATION INC","0.2378","Equity","Industrials","$404,781","3,355","120.65","New York Stock Exchange Inc.","404,780.75"
"PH","US7010941042","2671501","PARKER-HANNIFIN CORP","0.2366","Equity","Industrials","$402,823","3,294","122.29","New York Stock Exchange Inc.","402,823.26"
"CLX","US1890541097","2204026","CLOROX","0.2341","Equity","Consumer Staples","$398,603","3,727","106.95","New York Stock Exchange Inc.","398,602.65"
"MHFI","US5806451093","2551443","MCGRAW HILL FINANCIAL INC","0.2309","Equity","Financials","$393,061","3,654","107.57","New York Stock Exchange Inc.","393,060.78"
"WEC","US9766571064","2973995","WISCONSIN ENERGY CORP","0.2289","Equity","Utilities","$389,681","8,137","47.89","New York Stock Exchange Inc.","389,680.93"
"PPG","US6935061076","2698470","PPG INDUSTRIES INC","0.2279","Equity","Materials","$388,052","1,707","227.33","New York Stock Exchange Inc.","388,052.31"
"SWK","US8545021011","B3Q2FJ4","STANLEY BLACK & DECKER INC","0.2178","Equity","Industrials","$370,872","3,584","103.48","New York Stock Exchange Inc.","370,872.32"
"COH","US1897541041","2646015","COACH INC","0.2177","Equity","Consumer Discretionary","$370,638","9,647","38.42","New York Stock Exchange Inc.","370,637.74"
"GPC","US3724601055","2367480","GENUINE PARTS","0.2176","Equity","Consumer Discretionary","$370,528","3,933","94.21","New York Stock Exchange Inc.","370,527.93"
"KR","US5010441013","2497406","KROGER","0.2147","Equity","Consumer Staples","$365,594","5,089","71.84","New York Stock Exchange Inc.","365,593.76"
"ECL","US2788651006","2304227","ECOLAB INC","0.2144","Equity","Materials","$364,933","3,213","113.58","New York Stock Exchange Inc.","364,932.54"
"XLNX","US9839191015","2985677","XILINX INC","0.2056","Equity","Information Technology","$349,943","7,975","43.88","NASDAQ","349,943.00"
"PCAR","US6937181088","2665861","PACCAR INC","0.2044","Equity","Industrials","$347,968","5,213","66.75","NASDAQ","347,967.75"
"SPLS","US8550301027","2841489","STAPLES INC","0.1980","Equity","Consumer Discretionary","$337,162","20,250","16.65","NASDAQ","337,162.50"
"CMS","US1258961002","2219224","CMS ENERGY CORP","0.1971","Equity","Utilities","$335,537","10,028","33.46","New York Stock Exchange Inc.","335,536.88"
"KLAC","US4824801009","2480138","KLA TENCOR CORP","0.1951","Equity","Information Technology","$332,147","5,572","59.61","NASDAQ","332,146.92"
"FAST","US3119001044","2332262","FASTENAL","0.1926","Equity","Industrials","$327,830","7,720","42.47","NASDAQ","327,829.80"
"BRCM","US1113201073","2235822","BROADCOM CORP CLASS A","0.1921","Equity","Information Technology","$326,980","7,116","45.95","NASDAQ","326,980.20"
"DPS","US26138E1091","B2QW0Z8","DR PEPPER SNAPPLE GROUP INC","0.1905","Equity","Consumer Staples","$324,343","4,247","76.37","New York Stock Exchange Inc.","324,343.39"
"HSY","US4278661081","2422806","HERSHEY FOODS","0.1840","Equity","Consumer Staples","$313,350","3,336","93.93","New York Stock Exchange Inc.","313,350.48"
"MJN","US5828391061","B4W9F29","MEAD JOHNSON NUTRITION","0.1812","Equity","Consumer Staples","$308,430","3,232","95.43","New York Stock Exchange Inc.","308,429.76"
"MCHP","US5950171042","2592174","MICROCHIP TECHNOLOGY INC","0.1784","Equity","Information Technology","$303,767","6,151","49.38","NASDAQ","303,767.14"
"BLKFDS","US0669224778","-","BLK CSH FND TREASURY SL AGENCY","0.1771","Money Market","Cash and/or Derivatives","$301,583","302","1.00","-","301,583.02"
"TYC","IE00BQRQXQ92","BQRQXQ9","TYCO INTERNATIONAL PLC","0.1767","Equity","Industrials","$300,869","7,615","39.51","New York Stock Exchange Inc.","300,868.65"
"RSG","US7607591002","2262530","REPUBLIC SERVICES INC","0.1741","Equity","Industrials","$296,456","7,404","40.04","New York Stock Exchange Inc.","296,456.16"
"LLTC","US5356781063","2516839","LINEAR TECHNOLOGY CORP","0.1712","Equity","Information Technology","$291,540","6,292","46.34","NASDAQ","291,539.82"
"GWW","US3848021040","2380863","WW GRAINGER INC","0.1700","Equity","Industrials","$289,366","1,163","248.81","New York Stock Exchange Inc.","289,366.03"
"ALTR","US0214411003","2021690","ALTERA CORP","0.1693","Equity","Information Technology","$288,219","6,509","44.28","NASDAQ","288,218.52"
"SJM","US8326964058","2951452","JM SMUCKER","0.1685","Equity","Consumer Staples","$286,838","2,467","116.27","New York Stock Exchange Inc.","286,838.09"
"MCO","US6153691059","2252058","MOODYS CORP","0.1683","Equity","Financials","$286,596","2,686","106.70","New York Stock Exchange Inc.","286,596.20"
"DOV","US2600031080","2278407","DOVER CORP","0.1673","Equity","Industrials","$284,849","3,799","74.98","New York Stock Exchange Inc.","284,849.02"
"ABC","US03073E1055","2795393","AMERISOURCEBERGEN CORP","0.1648","Equity","Health Care","$280,495","2,441","114.91","New York Stock Exchange Inc.","280,495.31"
"CINF","US1720621010","2196888","CINCINNATI FINANCIAL CORP","0.1570","Equity","Financials","$267,308","5,228","51.13","NASDAQ","267,307.64"
"CCE","US19122T1097","B42BPG9","COCA-COLA ENTERPRISES INC","0.1482","Equity","Consumer Staples","$252,216","5,525","45.65","New York Stock Exchange Inc.","252,216.25"
"LNT","US0188021085","2973821","ALLIANT ENERGY CORP","0.1476","Equity","Utilities","$251,236","4,181","60.09","New York Stock Exchange Inc.","251,236.29"
"PNR","IE00BLS09M33","BLS09M3","PENTAIR","0.1465","Equity","Industrials","$249,386","4,012","62.16","New York Stock Exchange Inc.","249,385.92"
"EL","US5184391044","2320524","ESTEE LAUDER INC CLASS A","0.1455","Equity","Consumer Staples","$247,671","2,817","87.92","New York Stock Exchange Inc.","247,670.64"
"BEN","US3546131018","2350684","FRANKLIN RESOURCES INC","0.1430","Equity","Financials","$243,544","4,698","51.84","New York Stock Exchange Inc.","243,544.32"
"HAS","US4180561072","2414580","HASBRO INC","0.1426","Equity","Consumer Discretionary","$242,784","3,372","72.00","NASDAQ","242,784.00"
"GPS","US3647601083","2360326","GAP INC","0.1421","Equity","Consumer Discretionary","$241,971","6,069","39.87","New York Stock Exchange Inc.","241,971.03"
"MCK","US58155Q1031","2378534","MCKESSON CORP","0.1420","Equity","Health Care","$241,795","1,058","228.54","New York Stock Exchange Inc.","241,795.32"
"AWK","US0304201033","B2R3PV1","AMERICAN WATER WORKS INC","0.1393","Equity","Utilities","$237,187","4,499","52.72","New York Stock Exchange Inc.","237,187.28"
"SHW","US8243481061","2804211","SHERWIN WILLIAMS","0.1370","Equity","Materials","$233,290","813","286.95","New York Stock Exchange Inc.","233,290.35"
"MUR","US6267171022","2611206","MURPHY OIL CORP","0.1348","Equity","Energy","$229,491","5,093","45.06","New York Stock Exchange Inc.","229,490.58"
"BG","BMG169621056","2788713","BUNGE LTD","0.1343","Equity","Consumer Staples","$228,653","2,542","89.95","New York Stock Exchange Inc.","228,652.90"
"MKC","US5797802064","2550161","MCCORMICK & CO NON-VOTING INC","0.1334","Equity","Consumer Staples","$227,115","2,953","76.91","New York Stock Exchange Inc.","227,115.23"
"FDX","US31428X1063","2142784","FEDEX CORP","0.1324","Equity","Industrials","$225,415","1,294","174.20","New York Stock Exchange Inc.","225,414.80"
"GRMN","CH0114405324","B3Z5T14","GARMIN LTD","0.1320","Equity","Consumer Discretionary","$224,817","4,812","46.72","NASDAQ","224,816.64"
"HRS","US4138751056","2412001","HARRIS CORP","0.1318","Equity","Information Technology","$224,450","2,868","78.26","New York Stock Exchange Inc.","224,449.68"
"ALV","US0528001094","2064253","AUTOLIV INC","0.1312","Equity","Consumer Discretionary","$223,361","1,853","120.54","New York Stock Exchange Inc.","223,360.62"
"BBY","US0865161014","2094670","BEST BUY INC","0.1265","Equity","Consumer Discretionary","$215,424","5,827","36.97","New York Stock Exchange Inc.","215,424.19"
"JWN","US6556641008","2641827","NORDSTROM INC","0.1258","Equity","Consumer Discretionary","$214,208","2,783","76.97","New York Stock Exchange Inc.","214,207.51"
"LLL","US5024241045","2247366","L-3 COMMUNICATIONS HOLDINGS INC","0.1255","Equity","Industrials","$213,684","1,832","116.64","New York Stock Exchange Inc.","213,684.48"
"BF.B","US1156372096","2146838","BROWN FORMAN CORP CLASS B","0.1246","Equity","Consumer Staples","$212,136","2,283","92.92","New York Stock Exchange Inc.","212,136.36"
"CHRW","US12541W2098","2116228","CH ROBINSON WORLDWIDE INC","0.1220","Equity","Industrials","$207,754","3,183","65.27","NASDAQ","207,754.41"
"OGE","US6708371033","2657802","OGE ENERGY CORP.","0.1207","Equity","Utilities","$205,557","6,460","31.82","New York Stock Exchange Inc.","205,557.20"
"LEG","US5246601075","2510682","LEGGETT & PLATT INC","0.1132","Equity","Consumer Discretionary","$192,681","4,118","46.79","New York Stock Exchange Inc.","192,681.22"
"CHD","US1713401024","2195841","CHURCH AND DWIGHT INC","0.1112","Equity","Consumer Staples","$189,317","2,267","83.51","New York Stock Exchange Inc.","189,317.17"
"CE","US1508701034","B05MZT4","CELANESE CORP SERIES A","0.1100","Equity","Materials","$187,190","2,817","66.45","New York Stock Exchange Inc.","187,189.65"
"UNM","US91529Y1064","2433842","UNUM GROUP","0.1099","Equity","Financials","$187,075","5,368","34.85","New York Stock Exchange Inc.","187,074.80"
"WR","US95709T1007","2484000","WESTAR ENERGY INC.","0.1079","Equity","Utilities","$183,695","5,114","35.92","New York Stock Exchange Inc.","183,694.88"
"WYN","US98310W1080","B198391","WYNDHAM WORLDWIDE CORP","0.1058","Equity","Consumer Discretionary","$180,043","2,064","87.23","New York Stock Exchange Inc.","180,042.72"
"TIF","US8865471085","2892090","TIFFANY","0.1056","Equity","Consumer Discretionary","$179,751","2,055","87.47","New York Stock Exchange Inc.","179,750.85"
"MAR","US5719032022","2210614","MARRIOTT INTERNATIONAL INC CLASS A","0.1046","Equity","Consumer Discretionary","$178,015","2,233","79.72","NASDAQ","178,014.76"
"ROST","US7782961038","2746711","ROSS STORES INC","0.1020","Equity","Consumer Discretionary","$173,723","1,703","102.01","NASDAQ","173,723.03"
"AMTD","US87236Y1082","2983154","TD AMERITRADE HOLDING CORP","0.1012","Equity","Financials","$172,320","4,646","37.09","New York Stock Exchange Inc.","172,320.14"
"UGI","US9026811052","2910118","UGI CORP.","0.1012","Equity","Utilities","$172,309","4,862","35.44","New York Stock Exchange Inc.","172,309.28"
"ATO","US0495601058","2315359","ATMOS ENERGY CORP.","0.1008","Equity","Utilities","$171,659","3,202","53.61","New York Stock Exchange Inc.","171,659.22"
"PRE","BMG6852T1053","2671932","PARTNERRE LTD","0.0977","Equity","Financials","$166,400","1,247","133.44","New York Stock Exchange Inc.","166,399.68"
"IFF","US4595061015","2464165","INTERNATIONAL FLAVORS & FRAGRANCES","0.0973","Equity","Materials","$165,588","1,388","119.30","New York Stock Exchange Inc.","165,588.40"
"ADT","US00101J1060","B7XWRM2","ADT CORPORATION","0.0909","Equity","Industrials","$154,765","4,115","37.61","New York Stock Exchange Inc.","154,765.15"
"RPM","US7496851038","2756174","RPM INTERNATIONAL INC.","0.0898","Equity","Materials","$152,850","3,091","49.45","New York Stock Exchange Inc.","152,849.95"
"STR","US7483561020","2717483","QUESTAR CORP","0.0897","Equity","Utilities","$152,762","6,665","22.92","New York Stock Exchange Inc.","152,761.80"
"SNA","US8330341012","2818740","SNAP-ON INC.","0.0849","Equity","Industrials","$144,522","930","155.40","New York Stock Exchange Inc.","144,522.00"
"PLL","US6964293079","2668804","PALL CORP","0.0832","Equity","Industrials","$141,616","1,426","99.31","New York Stock Exchange Inc.","141,616.06"
"SON","US8354951027","2821395","SONOCO PRODUCTS CO.","0.0831","Equity","Materials","$141,511","3,151","44.91","New York Stock Exchange Inc.","141,511.41"
"EFX","US2944291051","2319146","EQUIFAX INC","0.0827","Equity","Industrials","$140,750","1,416","99.40","New York Stock Exchange Inc.","140,750.40"
"NFG","US6361801011","2626103","NATIONAL FUEL GAS","0.0826","Equity","Utilities","$140,712","2,200","63.96","New York Stock Exchange Inc.","140,712.00"
"HRL","US4404521001","2437264","HORMEL FOODS CORP","0.0824","Equity","Consumer Staples","$140,281","2,514","55.80","New York Stock Exchange Inc.","140,281.20"
"ARG","US0093631028","2011561","AIRGAS INC","0.0822","Equity","Materials","$139,876","1,390","100.63","New York Stock Exchange Inc.","139,875.70"
