iShares Core Dividend Growth ETF
Inception Date,"Jun 10, 2014"
Fund Holdings as of,"12-May-2015"
Total Net Assets,"$169,802,135"
Shares Outstanding,"6,400,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,ISIN,SEDOL,Name,Weight (%),Asset Class,Sector,Market Value,Shares,Price,Exchange,Notional Value
"MSFT","US5949181045","2588173","MICROSOFT CORP","3.2932","Equity","Information Technology","$5,593,219","118,125","47.35","NASDAQ","5,593,218.75"
"GE","US3696041033","2380498","GENERAL ELECTRIC","3.1364","Equity","Industrials","$5,326,910","197,074","27.03","New York Stock Exchange Inc.","5,326,910.22"
"XOM","US30231G1022","2326618","EXXON MOBIL CORP","3.0222","Equity","Energy","$5,132,962","58,986","87.02","New York Stock Exchange Inc.","5,132,961.72"
"JNJ","US4781601046","2475833","JOHNSON & JOHNSON","2.9776","Equity","Health Care","$5,057,157","50,335","100.47","New York Stock Exchange Inc.","5,057,157.45"
"KO","US1912161007","2206657","COCA-COLA","2.9549","Equity","Consumer Staples","$5,018,664","123,339","40.69","New York Stock Exchange Inc.","5,018,663.91"
"PFE","US7170811035","2684703","PFIZER INC","2.9339","Equity","Health Care","$4,982,989","147,513","33.78","New York Stock Exchange Inc.","4,982,989.14"
"PG","US7427181091","2704407","PROCTER & GAMBLE","2.8619","Equity","Consumer Staples","$4,860,720","60,797","79.95","New York Stock Exchange Inc.","4,860,720.15"
"IBM","US4592001014","2005973","INTERNATIONAL BUSINESS MACHINES CO","2.6747","Equity","Information Technology","$4,542,770","26,636","170.55","New York Stock Exchange Inc.","4,542,769.80"
"PEP","US7134481081","2681511","PEPSICO INC","2.4388","Equity","Consumer Staples","$4,141,987","43,056","96.20","New York Stock Exchange Inc.","4,141,987.20"
"ABBV","US00287Y1091","B92SR70","ABBVIE INC","2.1635","Equity","Health Care","$3,674,468","56,696","64.81","New York Stock Exchange Inc.","3,674,467.76"
"MCD","US5801351017","2550707","MCDONALDS CORP","2.0740","Equity","Consumer Discretionary","$3,522,576","35,963","97.95","New York Stock Exchange Inc.","3,522,575.85"
"WMT","US9311421039","2936921","WALMART STORES INC","1.8037","Equity","Consumer Staples","$3,063,490","38,798","78.96","New York Stock Exchange Inc.","3,063,490.08"
"QCOM","US7475251036","2714923","QUALCOMM INC","1.6611","Equity","Information Technology","$2,821,217","41,015","68.78","NASDAQ","2,821,216.77"
"MMM","US88579Y1010","2595708","3M CO","1.5770","Equity","Industrials","$2,678,451","16,733","160.07","New York Stock Exchange Inc.","2,678,451.31"
"HD","US4370761029","2434209","HOME DEPOT INC","1.4981","Equity","Consumer Discretionary","$2,544,415","22,613","112.52","New York Stock Exchange Inc.","2,544,414.76"
"OXY","US6745991058","2655408","OCCIDENTAL PETROLEUM CORP","1.3972","Equity","Energy","$2,373,093","30,948","76.68","New York Stock Exchange Inc.","2,373,092.64"
"CMCSA","US20030N1019","2044545","COMCAST A CORP","1.3913","Equity","Consumer Discretionary","$2,363,051","41,222","57.33","NASDAQ","2,363,051.15"
"UTX","US9130171096","2915500","UNITED TECHNOLOGIES CORP","1.3087","Equity","Industrials","$2,222,681","18,939","117.36","New York Stock Exchange Inc.","2,222,681.04"
"UPS","US9113121068","2517382","UNITED PARCEL SERVICE INC CLASS B","1.2532","Equity","Industrials","$2,128,461","21,291","99.97","New York Stock Exchange Inc.","2,128,461.27"
"CAT","US1491231015","2180201","CATERPILLAR INC","1.1341","Equity","Industrials","$1,926,120","21,848","88.16","New York Stock Exchange Inc.","1,926,119.68"
"UNP","US9078181081","2914734","UNION PACIFIC CORP","1.0948","Equity","Industrials","$1,859,437","17,580","105.77","New York Stock Exchange Inc.","1,859,436.60"
"ORCL","US68389X1054","2661568","ORACLE CORP","0.9928","Equity","Information Technology","$1,686,246","38,702","43.57","New York Stock Exchange Inc.","1,686,246.14"
"CVS","US1266501006","2577609","CVS HEALTH CORP","0.9626","Equity","Consumer Staples","$1,634,814","16,309","100.24","New York Stock Exchange Inc.","1,634,814.16"
"LMT","US5398301094","2522096","LOCKHEED MARTIN CORP","0.9478","Equity","Industrials","$1,609,701","8,445","190.61","New York Stock Exchange Inc.","1,609,701.45"
"D","US25746U1097","2542049","DOMINION RESOURCES INC","0.9476","Equity","Utilities","$1,609,478","22,640","71.09","New York Stock Exchange Inc.","1,609,477.60"
"ABT","US0028241000","2002305","ABBOTT LABORATORIES","0.8945","Equity","Health Care","$1,519,236","32,235","47.13","New York Stock Exchange Inc.","1,519,235.55"
"UNH","US91324P1021","2917766","UNITEDHEALTH GROUP INC","0.8912","Equity","Health Care","$1,513,707","13,204","114.64","New York Stock Exchange Inc.","1,513,706.56"
"EMR","US2910111044","2313405","EMERSON ELECTRIC","0.8574","Equity","Industrials","$1,456,296","24,199","60.18","New York Stock Exchange Inc.","1,456,295.82"
"ACN","IE00B4BNMY34","B4BNMY3","ACCENTURE PLC","0.8563","Equity","Information Technology","$1,454,392","15,242","95.42","New York Stock Exchange Inc.","1,454,391.64"
"TGT","US87612E1064","2259101","TARGET CORP","0.8383","Equity","Consumer Discretionary","$1,423,791","17,619","80.81","New York Stock Exchange Inc.","1,423,791.39"
"TXN","US8825081040","2885409","TEXAS INSTRUMENTS INCORPORATED","0.8289","Equity","Information Technology","$1,407,803","25,991","54.16","NASDAQ","1,407,802.51"
"NEE","US65339F1012","2328915","NEXTERA ENERGY INC","0.8288","Equity","Utilities","$1,407,632","14,089","99.91","New York Stock Exchange Inc.","1,407,631.99"
"KMB","US4943681035","2491839","KIMBERLY CLARK CORP","0.7970","Equity","Consumer Staples","$1,353,547","12,333","109.75","New York Stock Exchange Inc.","1,353,546.75"
"CL","US1941621039","2209106","COLGATE-PALMOLIVE","0.7516","Equity","Consumer Staples","$1,276,483","18,805","67.88","New York Stock Exchange Inc.","1,276,483.40"
"WBA","US9314271084","BTN1Y44","WALGREEN BOOTS ALLIANCE","0.7295","Equity","Consumer Staples","$1,239,045","14,719","84.18","NASDAQ","1,239,045.42"
"PSX","US7185461040","B78C4Y8","PHILLIPS 66","0.7284","Equity","Energy","$1,237,124","15,368","80.50","New York Stock Exchange Inc.","1,237,124.00"
"MDT","IE00BTN1Y115","BTN1Y11","MEDTRONIC PLC","0.7236","Equity","Health Care","$1,228,918","16,342","75.20","New York Stock Exchange Inc.","1,228,918.40"
"TWX","US8873173038","B63QTN2","TIME WARNER INC","0.7158","Equity","Consumer Discretionary","$1,215,657","14,606","83.23","New York Stock Exchange Inc.","1,215,657.38"
"BAX","US0718131099","2085102","BAXTER INTERNATIONAL INC","0.7017","Equity","Health Care","$1,191,728","17,362","68.64","New York Stock Exchange Inc.","1,191,727.68"
"PRU","US7443201022","2819118","PRUDENTIAL FINANCIAL INC","0.6886","Equity","Financials","$1,169,451","13,562","86.23","New York Stock Exchange Inc.","1,169,451.26"
"GIS","US3703341046","2367026","GENERAL MILLS INC","0.6586","Equity","Consumer Staples","$1,118,525","19,832","56.40","New York Stock Exchange Inc.","1,118,524.80"
"SBUX","US8552441094","2842255","STARBUCKS CORP N1","0.6352","Equity","Consumer Discretionary","$1,078,806","21,702","49.71","NASDAQ","1,078,806.42"
"ETN","IE00B8KQN827","B8KQN82","EATON CORPORATION PLC","0.6131","Equity","Industrials","$1,041,332","14,475","71.94","New York Stock Exchange Inc.","1,041,331.50"
"BLK","US09247X1019","2494504","BLACKROCK INC.","0.6110","Equity","Financials","$1,037,813","2,842","365.17","New York Stock Exchange Inc.","1,037,813.14"
"V","US92826C8394","B2PZN04","VISA INC CLASS A","0.5908","Equity","Information Technology","$1,003,492","14,609","68.69","New York Stock Exchange Inc.","1,003,492.21"
"ADP","US0530151036","2065308","AUTOMATIC DATA PROCESSING INC","0.5826","Equity","Information Technology","$989,411","11,404","86.76","NASDAQ","989,411.04"
"MON","US61166W1018","2654320","MONSANTO","0.5746","Equity","Materials","$975,949","8,409","116.06","New York Stock Exchange Inc.","975,948.54"
"LOW","US5486611073","2536763","LOWES COMPANIES INC","0.5508","Equity","Consumer Discretionary","$935,462","12,698","73.67","New York Stock Exchange Inc.","935,461.66"
"DE","US2441991054","2261203","DEERE & CO","0.5262","Equity","Industrials","$893,703","9,885","90.41","New York Stock Exchange Inc.","893,702.85"
"TWC","US88732J2078","B63BPC8","TIME WARNER CABLE INC","0.5213","Equity","Consumer Discretionary","$885,392","5,717","154.87","New York Stock Exchange Inc.","885,391.79"
"YUM","US9884981013","2098876","YUM BRANDS INC","0.5176","Equity","Consumer Discretionary","$879,133","9,726","90.39","New York Stock Exchange Inc.","879,133.14"
"NKE","US6541061031","2640147","NIKE INC CLASS B","0.5102","Equity","Consumer Discretionary","$866,562","8,465","102.37","New York Stock Exchange Inc.","866,562.05"
"ACE","CH0044328745","B3BQMF6","ACE LTD","0.5087","Equity","Financials","$864,001","8,071","107.05","New York Stock Exchange Inc.","864,000.55"
"GD","US3695501086","2365161","GENERAL DYNAMICS CORP","0.5025","Equity","Industrials","$853,451","6,121","139.43","New York Stock Exchange Inc.","853,451.03"
"ADM","US0394831020","2047317","ARCHER DANIELS MIDLAND","0.5006","Equity","Consumer Staples","$850,294","16,377","51.92","New York Stock Exchange Inc.","850,293.84"
"PEG","US7445731067","2707677","PUBLIC SERVICE ENTERPRISE GROUP IN","0.4765","Equity","Utilities","$809,315","19,320","41.89","New York Stock Exchange Inc.","809,314.80"
"RTN","US7551115071","2758051","RAYTHEON","0.4631","Equity","Industrials","$786,503","7,345","107.08","New York Stock Exchange Inc.","786,502.60"
"AFL","US0010551028","2026361","AFLAC INC","0.4427","Equity","Financials","$751,948","11,866","63.37","New York Stock Exchange Inc.","751,948.42"
"PX","US74005P1049","2699291","PRAXAIR INC","0.4376","Equity","Materials","$743,217","6,307","117.84","New York Stock Exchange Inc.","743,216.88"
"ITW","US4523081093","2457552","ILLINOIS TOOL INC","0.4241","Equity","Industrials","$720,305","7,533","95.62","New York Stock Exchange Inc.","720,305.46"
"TRV","US89417E1091","2769503","TRAVELERS COMPANIES INC","0.4239","Equity","Financials","$720,027","7,082","101.67","New York Stock Exchange Inc.","720,026.94"
"CSX","US1264081035","2160753","CSX CORP","0.4130","Equity","Industrials","$701,487","19,655","35.69","New York Stock Exchange Inc.","701,486.95"
"SYY","US8718291078","2868165","SYSCO CORP","0.4114","Equity","Consumer Staples","$698,665","19,084","36.61","New York Stock Exchange Inc.","698,665.24"
"NSC","US6558441084","2641894","NORFOLK SOUTHERN CORP","0.4087","Equity","Industrials","$694,171","7,009","99.04","New York Stock Exchange Inc.","694,171.36"
"IP","US4601461035","2465254","INTERNATIONAL PAPER","0.3999","Equity","Materials","$679,176","13,031","52.12","New York Stock Exchange Inc.","679,175.72"
"MMC","US5717481023","2567741","MARSH & MCLENNAN INC","0.3824","Equity","Financials","$649,411","11,300","57.47","New York Stock Exchange Inc.","649,411.00"
"MRO","US5658491064","2910970","MARATHON OIL CORP","0.3818","Equity","Energy","$648,513","22,843","28.39","New York Stock Exchange Inc.","648,512.77"
"COST","US22160K1051","2701271","COSTCO WHOLESALE CORP","0.3720","Equity","Consumer Staples","$631,747","4,385","144.07","NASDAQ","631,746.95"
"SRE","US8168511090","2138158","SEMPRA ENERGY","0.3708","Equity","Utilities","$629,856","5,977","105.38","New York Stock Exchange Inc.","629,856.26"
"WM","US94106L1098","2937667","WASTE MANAGEMENT INC","0.3674","Equity","Industrials","$623,975","12,603","49.51","New York Stock Exchange Inc.","623,974.53"
"XEL","US98389B1008","2614807","XCEL ENERGY INC","0.3638","Equity","Utilities","$617,905","18,606","33.21","New York Stock Exchange Inc.","617,905.26"
"APD","US0091581068","2011602","AIR PRODUCTS AND CHEMICALS INC","0.3465","Equity","Materials","$588,467","4,073","144.48","New York Stock Exchange Inc.","588,467.04"
"NOC","US6668071029","2648806","NORTHROP GRUMMAN CORP","0.3408","Equity","Industrials","$578,859","3,724","155.44","New York Stock Exchange Inc.","578,858.56"
"CMI","US2310211063","2240202","CUMMINS INC","0.3340","Equity","Industrials","$567,321","4,017","141.23","New York Stock Exchange Inc.","567,320.91"
"ADI","US0326541051","2032067","ANALOG DEVICES INC","0.3306","Equity","Information Technology","$561,576","9,046","62.08","NASDAQ","561,575.68"
"ES","US30040W1080","BVVN4Q8","EVERSOURCE ENERGY","0.3207","Equity","Utilities","$544,724","11,183","48.71","New York Stock Exchange Inc.","544,723.93"
"EIX","US2810201077","2829515","EDISON INTERNATIONAL","0.3158","Equity","Utilities","$536,275","9,010","59.52","New York Stock Exchange Inc.","536,275.20"
"K","US4878361082","2486813","KELLOGG","0.3113","Equity","Consumer Staples","$528,716","8,304","63.67","New York Stock Exchange Inc.","528,715.68"
"OMC","US6819191064","2279303","OMNICOM GROUP INC","0.3047","Equity","Consumer Discretionary","$517,516","6,772","76.42","New York Stock Exchange Inc.","517,516.24"
"NUE","US6703461052","2651086","NUCOR CORP","0.2976","Equity","Materials","$505,387","10,457","48.33","New York Stock Exchange Inc.","505,386.81"
"DTE","US2333311072","2280220","DTE ENERGY","0.2946","Equity","Utilities","$500,316","6,393","78.26","New York Stock Exchange Inc.","500,316.18"
"TJX","US8725401090","2989301","TJX INC","0.2926","Equity","Consumer Discretionary","$496,863","7,484","66.39","New York Stock Exchange Inc.","496,862.76"
"CB","US1712321017","2195722","CHUBB CORP","0.2872","Equity","Financials","$487,771","4,953","98.48","New York Stock Exchange Inc.","487,771.44"
"TEL","CH0102993182","B62B7C3","TE CONNECTIVITY LTD","0.2804","Equity","Information Technology","$476,164","6,922","68.79","New York Stock Exchange Inc.","476,164.38"
"TROW","US74144T1088","2702337","T ROWE PRICE GROUP INC","0.2784","Equity","Financials","$472,907","5,829","81.13","NASDAQ","472,906.77"
"VIAB","US92553P2011","B0SRLF4","VIACOM INC CLASS B","0.2759","Equity","Consumer Discretionary","$468,576","7,267","64.48","NASDAQ","468,576.16"
"CAH","US14149Y1082","2175672","CARDINAL HEALTH INC","0.2749","Equity","Health Care","$466,901","5,419","86.16","New York Stock Exchange Inc.","466,901.04"
"BDX","US0758871091","2087807","BECTON DICKINSON","0.2739","Equity","Health Care","$465,212","3,343","139.16","New York Stock Exchange Inc.","465,211.88"
"IVZ","BMG491BT1088","B28XP76","INVESCO LTD","0.2714","Equity","Financials","$461,021","11,294","40.82","New York Stock Exchange Inc.","461,021.08"
"VFC","US9182041080","2928683","VF CORP","0.2637","Equity","Consumer Discretionary","$447,898","6,281","71.31","New York Stock Exchange Inc.","447,898.11"
"SYK","US8636671013","2853688","STRYKER CORP","0.2581","Equity","Health Care","$438,407","4,710","93.08","New York Stock Exchange Inc.","438,406.80"
"AMP","US03076C1062","B0J7D57","AMERIPRISE FINANCE INC","0.2514","Equity","Financials","$426,951","3,423","124.73","New York Stock Exchange Inc.","426,950.79"
"EOG","US26875P1012","2318024","EOG RESOURCES INC","0.2438","Equity","Energy","$413,993","4,432","93.41","New York Stock Exchange Inc.","413,993.12"
"ROK","US7739031091","2754060","ROCKWELL AUTOMATION INC","0.2403","Equity","Industrials","$408,169","3,355","121.66","New York Stock Exchange Inc.","408,169.30"
"PFG","US74251V1026","2803014","PRINCIPAL FINANCIAL GROUP INC","0.2374","Equity","Financials","$403,182","7,800","51.69","New York Stock Exchange Inc.","403,182.00"
"CLX","US1890541097","2204026","CLOROX","0.2359","Equity","Consumer Staples","$400,615","3,727","107.49","New York Stock Exchange Inc.","400,615.23"
"PH","US7010941042","2671501","PARKER-HANNIFIN CORP","0.2359","Equity","Industrials","$400,616","3,294","121.62","New York Stock Exchange Inc.","400,616.28"
"MHFI","US5806451093","2551443","MCGRAW HILL FINANCIAL INC","0.2282","Equity","Financials","$387,616","3,654","106.08","New York Stock Exchange Inc.","387,616.32"
"WEC","US9766571064","2973995","WISCONSIN ENERGY CORP","0.2267","Equity","Utilities","$384,961","8,137","47.31","New York Stock Exchange Inc.","384,961.47"
"PPG","US6935061076","2698470","PPG INDUSTRIES INC","0.2256","Equity","Materials","$383,204","1,707","224.49","New York Stock Exchange Inc.","383,204.43"
"SWK","US8545021011","B3Q2FJ4","STANLEY BLACK & DECKER INC","0.2183","Equity","Industrials","$370,693","3,584","103.43","New York Stock Exchange Inc.","370,693.12"
"GPC","US3724601055","2367480","GENUINE PARTS","0.2177","Equity","Consumer Discretionary","$369,741","3,933","94.01","New York Stock Exchange Inc.","369,741.33"
"COH","US1897541041","2646015","COACH INC","0.2176","Equity","Consumer Discretionary","$369,577","9,647","38.31","New York Stock Exchange Inc.","369,576.57"
"ECL","US2788651006","2304227","ECOLAB INC","0.2146","Equity","Materials","$364,515","3,213","113.45","New York Stock Exchange Inc.","364,514.85"
"KR","US5010441013","2497406","KROGER","0.2138","Equity","Consumer Staples","$363,049","5,089","71.34","New York Stock Exchange Inc.","363,049.26"
"XLNX","US9839191015","2985677","XILINX INC","0.2048","Equity","Information Technology","$347,830","7,975","43.62","NASDAQ","347,829.62"
"PCAR","US6937181088","2665861","PACCAR INC","0.2029","Equity","Industrials","$344,579","5,213","66.10","NASDAQ","344,579.30"
"SPLS","US8550301027","2841489","STAPLES INC","0.1964","Equity","Consumer Discretionary","$333,518","20,250","16.47","NASDAQ","333,517.50"
"CMS","US1258961002","2219224","CMS ENERGY CORP","0.1961","Equity","Utilities","$333,030","10,028","33.21","New York Stock Exchange Inc.","333,029.88"
"FAST","US3119001044","2332262","FASTENAL","0.1955","Equity","Industrials","$332,037","7,720","43.01","NASDAQ","332,037.20"
"BRCM","US1113201073","2235822","BROADCOM CORP CLASS A","0.1927","Equity","Information Technology","$327,265","7,116","45.99","NASDAQ","327,264.84"
"KLAC","US4824801009","2480138","KLA TENCOR CORP","0.1927","Equity","Information Technology","$327,244","5,572","58.73","NASDAQ","327,243.56"
"DPS","US26138E1091","B2QW0Z8","DR PEPPER SNAPPLE GROUP INC","0.1894","Equity","Consumer Staples","$321,753","4,247","75.76","New York Stock Exchange Inc.","321,752.72"
"HSY","US4278661081","2422806","HERSHEY FOODS","0.1854","Equity","Consumer Staples","$314,818","3,336","94.37","New York Stock Exchange Inc.","314,818.32"
"MJN","US5828391061","B4W9F29","MEAD JOHNSON NUTRITION","0.1825","Equity","Consumer Staples","$309,949","3,232","95.90","New York Stock Exchange Inc.","309,948.80"
"MCHP","US5950171042","2592174","MICROCHIP TECHNOLOGY INC","0.1778","Equity","Information Technology","$301,953","6,151","49.09","NASDAQ","301,952.59"
"BLKFDS","US0669224778","-","BLK CSH FND TREASURY SL AGENCY","0.1763","Money Market","Cash and/or Derivatives","$299,463","299","1.00","-","299,463.02"
"RSG","US7607591002","2262530","REPUBLIC SERVICES INC","0.1752","Equity","Industrials","$297,493","7,404","40.18","New York Stock Exchange Inc.","297,492.72"
"TYC","IE00BQRQXQ92","BQRQXQ9","TYCO INTERNATIONAL PLC","0.1751","Equity","Industrials","$297,366","7,615","39.05","New York Stock Exchange Inc.","297,365.75"
"GWW","US3848021040","2380863","WW GRAINGER INC","0.1720","Equity","Industrials","$292,192","1,163","251.24","New York Stock Exchange Inc.","292,192.12"
"LLTC","US5356781063","2516839","LINEAR TECHNOLOGY CORP","0.1704","Equity","Information Technology","$289,401","6,292","45.99","NASDAQ","289,400.54"
"SJM","US8326964058","2951452","JM SMUCKER","0.1692","Equity","Consumer Staples","$287,307","2,467","116.46","New York Stock Exchange Inc.","287,306.82"
"DOV","US2600031080","2278407","DOVER CORP","0.1687","Equity","Industrials","$286,483","3,799","75.41","New York Stock Exchange Inc.","286,482.59"
"ALTR","US0214411003","2021690","ALTERA CORP","0.1687","Equity","Information Technology","$286,461","6,509","44.01","NASDAQ","286,461.09"
"MCO","US6153691059","2252058","MOODYS CORP","0.1684","Equity","Financials","$286,032","2,686","106.49","New York Stock Exchange Inc.","286,032.14"
"ABC","US03073E1055","2795393","AMERISOURCEBERGEN CORP","0.1654","Equity","Health Care","$280,837","2,441","115.05","New York Stock Exchange Inc.","280,837.05"
"CINF","US1720621010","2196888","CINCINNATI FINANCIAL CORP","0.1563","Equity","Financials","$265,530","5,228","50.79","NASDAQ","265,530.12"
"PNR","IE00BLS09M33","BLS09M3","PENTAIR","0.1480","Equity","Industrials","$251,432","4,012","62.67","New York Stock Exchange Inc.","251,432.04"
"CCE","US19122T1097","B42BPG9","COCA-COLA ENTERPRISES INC","0.1476","Equity","Consumer Staples","$250,614","5,525","45.36","New York Stock Exchange Inc.","250,614.00"
"LNT","US0188021085","2973821","ALLIANT ENERGY CORP","0.1475","Equity","Utilities","$250,442","4,181","59.90","New York Stock Exchange Inc.","250,441.90"
"EL","US5184391044","2320524","ESTEE LAUDER INC CLASS A","0.1453","Equity","Consumer Staples","$246,741","2,817","87.59","New York Stock Exchange Inc.","246,741.03"
"MCK","US58155Q1031","2378534","MCKESSON CORP","0.1430","Equity","Health Care","$242,864","1,058","229.55","New York Stock Exchange Inc.","242,863.90"
"BEN","US3546131018","2350684","FRANKLIN RESOURCES INC","0.1426","Equity","Financials","$242,135","4,698","51.54","New York Stock Exchange Inc.","242,134.92"
