iShares Core S&P Mid-Cap ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"11-May-2015"
Total Net Assets,"$25,651,313,304"
Shares Outstanding,"169,650,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,ISIN,SEDOL,Name,Weight (%),Asset Class,Sector,Market Value,Shares,Price,Exchange,Notional Value
"QRVO","US74736K1016","BR9YYP4","QUORVO INC","0.6781","Equity","Information Technology","$174,309,425","2,337,841","74.56","NASDAQ","174,309,424.96"
"SIG","BMG812761002","B3CTNK6","SIGNET JEWELERS LTD","0.6681","Equity","Consumer Discretionary","$171,720,735","1,262,374","136.03","New York Stock Exchange Inc.","171,720,735.22"
"CHD","US1713401024","2195841","CHURCH AND DWIGHT INC","0.6679","Equity","Consumer Staples","$171,681,361","2,055,818","83.51","New York Stock Exchange Inc.","171,681,361.18"
"AAP","US00751Y1064","2822019","ADVANCE AUTO PARTS INC","0.6507","Equity","Consumer Discretionary","$167,269,129","1,149,537","145.51","New York Stock Exchange Inc.","167,269,128.87"
"WAB","US9297401088","2955733","WABTEC CORP","0.5850","Equity","Industrials","$150,362,547","1,517,281","99.10","New York Stock Exchange Inc.","150,362,547.10"
"JAH","US4711091086","2028323","JARDEN CORP.","0.5765","Equity","Consumer Discretionary","$148,178,240","2,825,672","52.44","New York Stock Exchange Inc.","148,178,239.68"
"RMD","US7611521078","2732903","RESMED INC.","0.5646","Equity","Health Care","$145,129,635","2,212,342","65.60","New York Stock Exchange Inc.","145,129,635.20"
"MTD","US5926881054","2126249","METTLER TOLEDO INC","0.5602","Equity","Health Care","$143,991,010","443,022","325.02","New York Stock Exchange Inc.","143,991,010.44"
"TW","US8918941076","B5VW407","TOWERS WATSON","0.5583","Equity","Industrials","$143,495,775","1,095,764","130.96","NASDAQ","143,495,774.62"
"FRT","US3137472060","2333931","FEDERAL REALTY INVESTMENT TRUST RE","0.5565","Equity","Financials","$143,053,015","1,081,441","132.28","New York Stock Exchange Inc.","143,053,015.48"
"RKT","US7727392075","2747082","ROCK-TENN CO. CL A","0.5455","Equity","Materials","$140,213,072","2,203,915","63.62","New York Stock Exchange Inc.","140,213,072.30"
"FL","US3448491049","2980906","FOOT LOCKER INC","0.5370","Equity","Consumer Discretionary","$138,030,472","2,238,211","61.67","New York Stock Exchange Inc.","138,030,472.37"
"OCR","US6819041087","2659778","OMNICARE INC","0.5363","Equity","Health Care","$137,850,729","1,529,805","90.11","New York Stock Exchange Inc.","137,850,728.55"
"PII","US7310681025","2692933","POLARIS INDUSTRIES INC","0.5345","Equity","Consumer Discretionary","$137,388,673","961,096","142.95","New York Stock Exchange Inc.","137,388,673.20"
"ALK","US0116591092","2012605","ALASKA AIR GROUP INC","0.5337","Equity","Industrials","$137,174,685","2,068,064","66.33","New York Stock Exchange Inc.","137,174,685.12"
"ENR","US29266R1086","2569297","ENERGIZER HOLDINGS INC","0.5326","Equity","Consumer Staples","$136,910,190","978,559","139.91","New York Stock Exchange Inc.","136,910,189.69"
"COO","US2166484020","2222631","COOPER COS.","0.5307","Equity","Health Care","$136,409,696","760,663","179.33","New York Stock Exchange Inc.","136,409,695.79"
"UDR","US9026531049","2727910","UDR INC.","0.5205","Equity","Financials","$133,782,722","4,076,256","32.82","New York Stock Exchange Inc.","133,782,721.92"
"LKQ","US5018892084","2971029","LKQ CORP","0.5138","Equity","Consumer Discretionary","$132,066,090","4,790,210","27.57","NASDAQ","132,066,089.70"
"ASH","US0442091049","B0BVFJ5","ASHLAND INC","0.5137","Equity","Materials","$132,034,769","1,003,914","131.52","New York Stock Exchange Inc.","132,034,769.28"
"UTHR","US91307C1027","2430412","UNITED THERAPEUTICS CORP.","0.5124","Equity","Health Care","$131,708,052","734,650","179.28","NASDAQ","131,708,052.00"
"HOLX","US4364401012","2433530","HOLOGIC INC.","0.5113","Equity","Health Care","$131,415,092","3,836,937","34.25","NASDAQ","131,415,092.25"
"CDK","US12508E1010","BQXTWQ5","CDK GLOBAL INC","0.5087","Equity","Information Technology","$130,756,899","2,535,031","51.58","NASDAQ","130,756,898.98"
"RE","BMG3223R1088","2556868","EVEREST RE GROUP LTD","0.4994","Equity","Financials","$128,369,548","704,012","182.34","New York Stock Exchange Inc.","128,369,548.08"
"HFC","US4361061082","B5VX1H6","HOLLYFRONTIER CORP","0.4970","Equity","Energy","$127,752,975","3,089,552","41.35","New York Stock Exchange Inc.","127,752,975.20"
"JBHT","US4456581077","2445416","JB HUNT TRANSPORT SERVICES INC","0.4931","Equity","Industrials","$126,743,460","1,450,154","87.40","NASDAQ","126,743,459.60"
"WWAV","US9662441057","B834PQ5","WHITEWAVE FOODS","0.4900","Equity","Consumer Staples","$125,963,297","2,748,490","45.83","New York Stock Exchange Inc.","125,963,296.70"
"AJG","US3635761097","2359506","ARTHUR J GALLAGHER","0.4830","Equity","Financials","$124,149,126","2,595,633","47.83","New York Stock Exchange Inc.","124,149,126.39"
"CNC","US15135B1017","2807061","CENTENE CORP.","0.4800","Equity","Health Care","$123,380,818","1,870,540","65.96","New York Stock Exchange Inc.","123,380,818.40"
"ANSS","US03662Q1058","2045623","ANSYS INC","0.4767","Equity","Information Technology","$122,523,638","1,418,426","86.38","NASDAQ","122,523,637.88"
"Y","US0171751003","2016801","ALLEGHANY CORP","0.4748","Equity","Financials","$122,047,656","252,175","483.98","New York Stock Exchange Inc.","122,047,656.50"
"AYI","US00508Y1029","2818461","ACUITY BRANDS INC.","0.4662","Equity","Industrials","$119,844,005","683,417","175.36","New York Stock Exchange Inc.","119,844,005.12"
"NYCB","US6494451031","2711656","NEW YORK COMMUNITY BANCORP INC","0.4661","Equity","Financials","$119,813,612","6,974,017","17.18","New York Stock Exchange Inc.","119,813,612.06"
"EXR","US30225T1025","B02HWR9","EXTRA SPACE STORAGE INC.","0.4609","Equity","Financials","$118,467,496","1,740,889","68.05","New York Stock Exchange Inc.","118,467,496.45"
"SNPS","US8716071076","2867719","SYNOPSYS INC","0.4545","Equity","Information Technology","$116,835,736","2,421,968","48.24","NASDAQ","116,835,736.32"
"RJF","US7547301090","2718992","RAYMOND JAMES FINANCIAL INC.","0.4542","Equity","Financials","$116,752,921","2,002,623","58.30","New York Stock Exchange Inc.","116,752,920.90"
"IT","US3666511072","2372763","GARTNER INC.","0.4532","Equity","Information Technology","$116,501,615","1,379,207","84.47","New York Stock Exchange Inc.","116,501,615.29"
"JLL","US48020Q1076","2040640","JONES LANG LASALLE INC.","0.4490","Equity","Financials","$115,407,796","706,463","163.36","New York Stock Exchange Inc.","115,407,795.68"
"SUNE","US86732Y1091","BBC3995","SUNEDISON INC.","0.4443","Equity","Information Technology","$114,210,899","3,972,553","28.75","New York Stock Exchange Inc.","114,210,898.75"
"ALB","US0126531013","2046853","ALBEMARLE CORP.","0.4350","Equity","Materials","$111,813,603","1,767,804","63.25","New York Stock Exchange Inc.","111,813,603.00"
"FBHS","US34964C1062","B3MC7D6","FORTUNE BRANDS HOME & SECURITY INC","0.4330","Equity","Industrials","$111,303,442","2,500,639","44.51","New York Stock Exchange Inc.","111,303,441.89"
"SBNY","US82669G1040","B00JQL9","SIGNATURE BANK","0.4284","Equity","Financials","$110,124,450","793,061","138.86","NASDAQ","110,124,450.46"
"MSCI","US55354G1004","B2972D2","MSCI INC","0.4260","Equity","Financials","$109,506,495","1,771,090","61.83","New York Stock Exchange Inc.","109,506,494.70"
"GPN","US37940X1028","2712013","GLOBAL PAYMENTS INC.","0.4201","Equity","Information Technology","$107,993,383","1,056,997","102.17","New York Stock Exchange Inc.","107,993,383.49"
"PKG","US6951561090","2504566","PACKAGING CORP. OF AMERICA","0.4197","Equity","Materials","$107,871,771","1,549,214","69.63","New York Stock Exchange Inc.","107,871,770.82"
"SIVB","US78486Q1013","2808053","SVB FINANCIAL GROUP","0.4179","Equity","Financials","$107,418,073","803,336","133.72","NASDAQ","107,418,073.24"
"MD","US58502B1061","2677640","MEDNAX INC.","0.4166","Equity","Health Care","$107,082,800","1,514,394","70.71","New York Stock Exchange Inc.","107,082,799.74"
"DRE","US2644115055","2284084","DUKE REALTY REIT CORP","0.4154","Equity","Financials","$106,762,053","5,427,659","19.67","New York Stock Exchange Inc.","106,762,052.53"
"MAN","US56418H1005","2562490","MANPOWERGROUP","0.4099","Equity","Industrials","$105,369,189","1,232,965","85.46","New York Stock Exchange Inc.","105,369,188.90"
"LNT","US0188021085","2973821","ALLIANT ENERGY CORP","0.4083","Equity","Utilities","$104,960,164","1,746,716","60.09","New York Stock Exchange Inc.","104,960,164.44"
"WSM","US9699041011","2967589","WILLIAMS-SONOMA INC.","0.4063","Equity","Consumer Discretionary","$104,428,847","1,348,513","77.44","New York Stock Exchange Inc.","104,428,846.72"
"TRMB","US8962391004","2903958","TRIMBLE NAVIGATION LTD","0.4053","Equity","Information Technology","$104,169,999","4,085,098","25.50","NASDAQ","104,169,999.00"
"RPM","US7496851038","2756174","RPM INTERNATIONAL INC.","0.4052","Equity","Materials","$104,142,738","2,106,021","49.45","New York Stock Exchange Inc.","104,142,738.45"
"ARE","US0152711091","2009210","ALEXANDRIA REAL ESTATE EQUITIES IN","0.4037","Equity","Financials","$103,779,392","1,134,201","91.50","New York Stock Exchange Inc.","103,779,391.50"
"CPT","US1331311027","2166320","CAMDEN PROPERTY TRUST REIT","0.3958","Equity","Financials","$101,740,499","1,365,461","74.51","New York Stock Exchange Inc.","101,740,499.11"
"DRC","US2616081038","B0G0V77","DRESSER-RAND GROUP INC.","0.3955","Equity","Energy","$101,665,891","1,207,290","84.21","New York Stock Exchange Inc.","101,665,890.90"
"RGA","US7593516047","2731193","REINSURANCE GROUP OF AMERICA INC.","0.3935","Equity","Financials","$101,147,437","1,082,949","93.40","New York Stock Exchange Inc.","101,147,436.60"
"CSL","US1423391002","2176318","CARLISLE COS.","0.3908","Equity","Industrials","$100,449,964","1,027,516","97.76","New York Stock Exchange Inc.","100,449,964.16"
"OGE","US6708371033","2657802","OGE ENERGY CORP.","0.3893","Equity","Utilities","$100,063,781","3,144,682","31.82","New York Stock Exchange Inc.","100,063,781.24"
"BEAV","US0733021010","2089427","B E AEROSPACE INC","0.3878","Equity","Industrials","$99,692,696","1,668,497","59.75","NASDAQ","99,692,695.75"
"VAL","US9203551042","2926739","VALSPAR CORP.","0.3876","Equity","Materials","$99,617,211","1,177,091","84.63","New York Stock Exchange Inc.","99,617,211.33"
"FDS","US3030751057","2329770","FACTSET RESEARCH SYSTEMS INC.","0.3842","Equity","Information Technology","$98,767,654","610,808","161.70","New York Stock Exchange Inc.","98,767,653.60"
"RAX","US7500861007","2591524","RACKSPACE HOSTING INC","0.3827","Equity","Information Technology","$98,365,785","1,851,417","53.13","New York Stock Exchange Inc.","98,365,785.21"
"BR","US11133T1034","B1VP7R6","BROADRIDGE FINANCIAL SOLUTIONS INC","0.3793","Equity","Information Technology","$97,496,120","1,903,106","51.23","New York Stock Exchange Inc.","97,496,120.38"
"IDXX","US45168D1046","2459202","IDEXX LABORATORIES INC.","0.3768","Equity","Health Care","$96,858,330","741,982","130.54","NASDAQ","96,858,330.28"
"UGI","US9026811052","2910118","UGI CORP.","0.3756","Equity","Utilities","$96,552,452","2,724,392","35.44","New York Stock Exchange Inc.","96,552,452.48"
"HAIN","US4052171000","2492337","HAIN CELESTIAL GROUP INC.","0.3754","Equity","Consumer Staples","$96,501,280","1,601,681","60.25","NASDAQ","96,501,280.25"
"DPZ","US25754A2015","B01SD70","DOMINOS PIZZA INC.","0.3743","Equity","Consumer Discretionary","$96,203,144","875,848","109.84","New York Stock Exchange Inc.","96,203,144.32"
"SEIC","US7841171033","2793610","SEI INVESTMENTS","0.3736","Equity","Financials","$96,025,036","2,051,817","46.80","NASDAQ","96,025,035.60"
"AVT","US0538071038","2066505","AVNET INC","0.3730","Equity","Information Technology","$95,871,185","2,147,652","44.64","New York Stock Exchange Inc.","95,871,185.28"
"CYH","US2036681086","2600248","COMMUNITY HEALTH SYSTEMS INC.","0.3700","Equity","Health Care","$95,111,045","1,840,384","51.68","New York Stock Exchange Inc.","95,111,045.12"
"REG","US7588491032","2726177","REGENCY CENTERS REIT CORP","0.3693","Equity","Financials","$94,919,576","1,482,192","64.04","New York Stock Exchange Inc.","94,919,575.68"
"EWBC","US27579R1041","2487407","EAST WEST BANCORP INC.","0.3671","Equity","Financials","$94,352,610","2,260,755","41.73","NASDAQ","94,352,609.92"
"IEX","US45167R1041","2456612","IDEX CORP.","0.3670","Equity","Industrials","$94,335,925","1,232,022","76.57","New York Stock Exchange Inc.","94,335,924.54"
"KRC","US49427F1084","2495529","KILROY REALTY CORP.","0.3650","Equity","Financials","$93,820,457","1,360,111","68.98","New York Stock Exchange Inc.","93,820,456.78"
"KEYS","US49338L1035","BQZJ0Q9","KEYSIGHT TECHNOLOGIES INC","0.3614","Equity","Information Technology","$92,896,503","2,652,670","35.02","New York Stock Exchange Inc.","92,896,503.40"
"WCN","US9410531001","2248240","WASTE CONNECTIONS INC.","0.3614","Equity","Industrials","$92,882,233","1,952,538","47.57","New York Stock Exchange Inc.","92,882,232.66"
"HUB.B","US4435102011","2442291","HUBBELL INC. CL B","0.3612","Equity","Industrials","$92,846,719","847,683","109.53","New York Stock Exchange Inc.","92,846,718.99"
"ARW","US0427351004","2051404","ARROW ELECTRONICS INC","0.3601","Equity","Information Technology","$92,559,738","1,506,261","61.45","New York Stock Exchange Inc.","92,559,738.45"
"HII","US4464131063","B40SSC9","HUNTINGTON INGALLS INDUSTRIES INC.","0.3579","Equity","Industrials","$91,994,449","760,599","120.95","New York Stock Exchange Inc.","91,994,449.05"
"INGR","US4571871023","B7K24P7","INGREDION INC","0.3558","Equity","Consumer Staples","$91,455,129","1,126,156","81.21","New York Stock Exchange Inc.","91,455,128.76"
"TOL","US8894781033","2896092","TOLL BROTHERS INC","0.3558","Equity","Consumer Discretionary","$91,455,497","2,516,662","36.34","New York Stock Exchange Inc.","91,455,497.08"
"SCI","US8175651046","2797560","SERVICE","0.3501","Equity","Consumer Discretionary","$89,991,419","3,195,718","28.16","New York Stock Exchange Inc.","89,991,418.88"
"JBLU","US4771431016","2852760","JETBLUE AIRWAYS CORP.","0.3492","Equity","Industrials","$89,748,806","4,111,260","21.83","NASDAQ","89,748,805.80"
"MAA","US59522J1034","2589132","MID-AMERICA APARTMENT COMMUNITIES","0.3483","Equity","Financials","$89,517,401","1,185,818","75.49","New York Stock Exchange Inc.","89,517,400.82"
"OHI","US6819361006","2043274","OMEGA HEALTHCARE INVESTORS REIT IN","0.3446","Equity","Financials","$88,574,920","2,484,570","35.65","New York Stock Exchange Inc.","88,574,920.50"
"CDNS","US1273871087","2302232","CADENCE DESIGN SYSTEMS INC","0.3428","Equity","Information Technology","$88,123,469","4,604,152","19.14","NASDAQ","88,123,469.28"
