iShares Core S&P Mid-Cap ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"05-Aug-2015"
Total Net Assets,"$26,554,444,619"
Shares Outstanding,"178,400,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,ISIN,SEDOL,Weight (%),Sector,Asset Class,Market Value,Shares,Price,Exchange,Notional Value
"CNK","CINEMARK HOLDINGS INC.","US17243V1026","B1W7RQ0","0.2507","Consumer Discretionary","Equity","$67,162,137","1,757,711","38.21","New York Stock Exchange Inc.","67,162,137.31"
"CXW","CORRECTIONS CORPORATION OF AMERICA","US22025Y4070","2759418","0.2506","Financials","Equity","$67,138,734","1,956,827","34.31","New York Stock Exchange Inc.","67,138,734.37"
"SNH","SENIOR HOUSING PROPERTIES TRUST RE","US81721M1099","2501631","0.2498","Financials","Equity","$66,909,943","3,931,254","17.02","New York Stock Exchange Inc.","66,909,943.08"
"KEX","KIRBY CORP.","US4972661064","2493534","0.2496","Industrials","Equity","$66,856,526","933,229","71.64","New York Stock Exchange Inc.","66,856,525.56"
"EXP","EAGLE MATERIALS INC","US26969P1084","2191399","0.2484","Materials","Equity","$66,534,654","839,554","79.25","New York Stock Exchange Inc.","66,534,654.50"
"CBSH","COMMERCE BANCSHARES INC","US2005251036","2213204","0.2484","Financials","Equity","$66,529,022","1,396,495","47.64","NASDAQ","66,529,021.80"
"CFR","CULLEN/FROST BANKERS INC.","US2298991090","2239556","0.2479","Financials","Equity","$66,408,096","919,016","72.26","New York Stock Exchange Inc.","66,408,096.16"
"WRI","WEINGARTEN REALTY INVESTORS REIT","US9487411038","2946618","0.2479","Financials","Equity","$66,398,002","1,905,798","34.84","New York Stock Exchange Inc.","66,398,002.32"
"HPT","HOSPITALITY PROPERTIES TRUST REIT","US44106M1027","2438966","0.2466","Financials","Equity","$66,069,739","2,466,209","26.79","New York Stock Exchange Inc.","66,069,739.11"
"WEX","WEX INC.","US96208T1043","B8383P2","0.2460","Information Technology","Equity","$65,898,909","646,448","101.94","New York Stock Exchange Inc.","65,898,909.12"
"HIW","HIGHWOODS PROPERTIES INC.","US4312841087","2420640","0.2454","Financials","Equity","$65,738,365","1,572,312","41.81","New York Stock Exchange Inc.","65,738,364.72"
"SLM","SLM CORP","US78442P1066","2101967","0.2453","Financials","Equity","$65,711,130","7,119,299","9.23","NASDAQ","65,711,129.77"
"WCG","WELLCARE HEALTH PLANS INC.","US94946T1060","B01R258","0.2449","Health Care","Equity","$65,612,309","735,894","89.16","New York Stock Exchange Inc.","65,612,309.04"
"JBL","JABIL CIRCUIT INC","US4663131039","2471789","0.2446","Information Technology","Equity","$65,519,407","3,238,725","20.23","New York Stock Exchange Inc.","65,519,406.75"
"UMPQ","UMPQUA HOLDINGS CORP.","US9042141039","2484389","0.2445","Financials","Equity","$65,492,646","3,687,649","17.76","NASDAQ","65,492,646.24"
"RAX","RACKSPACE HOSTING INC","US7500861007","2591524","0.2444","Information Technology","Equity","$65,454,143","1,982,858","33.01","New York Stock Exchange Inc.","65,454,142.58"
"BRO","BROWN & BROWN INC","US1152361010","2692687","0.2423","Financials","Equity","$64,896,888","1,930,306","33.62","New York Stock Exchange Inc.","64,896,887.72"
"STR","QUESTAR CORP","US7483561020","2717483","0.2419","Utilities","Equity","$64,810,343","2,936,581","22.07","New York Stock Exchange Inc.","64,810,342.67"
"ARRS","ARRIS GROUP INC.","US04270V1061","B9SMM04","0.2418","Information Technology","Equity","$64,777,630","2,218,412","29.20","NASDAQ","64,777,630.40"
"ODP","OFFICE DEPOT INC","US6762201068","2655981","0.2411","Consumer Discretionary","Equity","$64,593,910","8,244,277","7.84","NASDAQ","64,593,910.30"
"PRXL","PAREXEL INTERNATIONAL CORP.","US6994621075","2671318","0.2407","Health Care","Equity","$64,470,869","921,144","69.99","NASDAQ","64,470,868.56"
"WDR","WADDELL & REED FINANCIAL INC. CL A","US9300591008","2156503","0.2353","Financials","Equity","$63,020,978","1,408,290","44.75","New York Stock Exchange Inc.","63,020,977.50"
"NTCT","NETSCOUT SYSTEMS INC.","US64115T1043","2447285","0.2352","Information Technology","Equity","$62,996,539","1,570,986","40.10","NASDAQ","62,996,538.60"
"PAY","VERIFONE SYSTEMS INC.","US92342Y1091","B07RH68","0.2350","Information Technology","Equity","$62,937,779","1,909,520","32.96","New York Stock Exchange Inc.","62,937,779.20"
"SF","STIFEL FINANCIAL CORP.","US8606301021","2849234","0.2342","Financials","Equity","$62,729,500","1,134,349","55.30","New York Stock Exchange Inc.","62,729,499.70"
"FHN","FIRST HORIZON NATIONAL CORP.","US3205171057","2341484","0.2340","Financials","Equity","$62,684,988","3,900,746","16.07","New York Stock Exchange Inc.","62,684,988.22"
"GWR","GENESEE & WYOMING INC. CL A","US3715591059","2374060","0.2339","Industrials","Equity","$62,660,057","857,300","73.09","New York Stock Exchange Inc.","62,660,057.00"
"BWLD","BUFFALO WILD WINGS INC.","US1198481095","2170309","0.2334","Consumer Discretionary","Equity","$62,528,167","317,676","196.83","NASDAQ","62,528,167.08"
"LYV","LIVE NATION ENTERTAINMENT INC.","US5380341090","B0T7YX2","0.2326","Consumer Discretionary","Equity","$62,313,105","2,439,824","25.54","New York Stock Exchange Inc.","62,313,104.96"
"CY","CYPRESS SEMICONDUCTOR CORP.","US2328061096","2244549","0.2319","Information Technology","Equity","$62,121,954","5,546,603","11.20","NASDAQ","62,121,953.60"
"CBRL","CRACKER BARREL OLD COUNTRY STORE I","US22410J1060","2231091","0.2313","Consumer Discretionary","Equity","$61,948,459","400,909","154.52","NASDAQ","61,948,458.68"
"TDY","TELEDYNE TECHNOLOGIES INC.","US8793601050","2503477","0.2286","Industrials","Equity","$61,238,759","590,310","103.74","New York Stock Exchange Inc.","61,238,759.40"
"LHO","LASALLE HOTEL PROPERTIES","US5179421087","2240161","0.2283","Financials","Equity","$61,152,724","1,889,179","32.37","New York Stock Exchange Inc.","61,152,724.23"
"JACK","JACK IN THE BOX INC.","US4663671091","2344922","0.2266","Consumer Discretionary","Equity","$60,688,701","624,755","97.14","NASDAQ","60,688,700.70"
"EAT","BRINKER INTERNATIONAL INC.","US1096411004","2193544","0.2265","Consumer Discretionary","Equity","$60,678,948","1,022,564","59.34","New York Stock Exchange Inc.","60,678,947.76"
"CRL","CHARLES RIVER LABORATORIES INTERNA","US1598641074","2604336","0.2249","Health Care","Equity","$60,245,168","790,619","76.20","New York Stock Exchange Inc.","60,245,167.80"
"LPNT","LIFEPOINT HEALTH INC","US53219L1098","2413037","0.2247","Health Care","Equity","$60,192,681","740,833","81.25","NASDAQ","60,192,681.25"
"THG","THE HANOVER INSURANCE GROUP INC.","US4108671052","2020415","0.2247","Financials","Equity","$60,185,564","738,292","81.52","New York Stock Exchange Inc.","60,185,563.84"
"WBS","WEBSTER FINANCIAL CORP.","US9478901096","2945143","0.2228","Financials","Equity","$59,680,925","1,516,669","39.35","New York Stock Exchange Inc.","59,680,925.15"
"FEIC","FEI CO.","US30241L1098","2355764","0.2226","Information Technology","Equity","$59,614,857","694,569","85.83","NASDAQ","59,614,857.27"
"MSM","MSC INDUSTRIAL DIRECT CO. CL A","US5535301064","2567655","0.2223","Industrials","Equity","$59,543,255","844,705","70.49","New York Stock Exchange Inc.","59,543,255.45"
"AKRX","AKORN INC.","US0097281069","2012100","0.2221","Health Care","Equity","$59,488,419","1,318,449","45.12","NASDAQ","59,488,418.88"
"WSO","WATSCO INC.","US9426222009","2943039","0.2212","Industrials","Equity","$59,266,779","460,253","128.77","New York Stock Exchange Inc.","59,266,778.81"
"RRD","RR DONNELLEY AND SONS","US2578671016","2276605","0.2208","Industrials","Equity","$59,149,032","3,483,453","16.98","NASDAQ","59,149,031.94"
"CLGX","CORELOGIC INC.","US21871D1037","B5541Y2","0.2193","Information Technology","Equity","$58,736,857","1,506,846","38.98","New York Stock Exchange Inc.","58,736,857.08"
"THS","TREEHOUSE FOODS INC.","US89469A1043","B095X84","0.2191","Consumer Staples","Equity","$58,680,628","715,792","81.98","New York Stock Exchange Inc.","58,680,628.16"
"CNO","CNO FINANCIAL GROUP INC.","US12621E1038","2657750","0.2186","Financials","Equity","$58,544,805","3,289,034","17.80","New York Stock Exchange Inc.","58,544,805.20"
"FNFG","FIRST NIAGARA FINANCIAL GROUP INC.","US33582V1089","2421171","0.2172","Financials","Equity","$58,188,961","5,889,571","9.88","NASDAQ","58,188,961.48"
"VVC","VECTREN CORP.","US92240G1013","2572949","0.2172","Utilities","Equity","$58,185,572","1,385,041","42.01","New York Stock Exchange Inc.","58,185,572.41"
"THOR","THORATEC CORP.","US8851753074","2889962","0.2144","Health Care","Equity","$57,420,418","905,542","63.41","NASDAQ","57,420,418.22"
"GPOR","GULFPORT ENERGY CORP.","US4026353049","2398684","0.2140","Energy","Equity","$57,337,942","1,782,342","32.17","NASDAQ","57,337,942.14"
"MDU","MDU RESOURCES GROUP INC","US5526901096","2547323","0.2132","Utilities","Equity","$57,104,734","3,253,831","17.55","New York Stock Exchange Inc.","57,104,734.05"
"ATML","ATMEL CORP.","US0495131049","2062310","0.2121","Information Technology","Equity","$56,824,261","6,972,302","8.15","NASDAQ","56,824,261.30"
"ITT","ITT CORP","US4509112011","B6Y9SW2","0.2109","Industrials","Equity","$56,496,401","1,495,405","37.78","New York Stock Exchange Inc.","56,496,400.90"
"PB","PROSPERITY BANCSHARES INC","US7436061052","2310257","0.2101","Financials","Equity","$56,273,710","1,009,575","55.74","New York Stock Exchange Inc.","56,273,710.50"
"IPGP","IPG PHOTONICS CORP.","US44980X1090","2698782","0.2096","Information Technology","Equity","$56,149,075","599,371","93.68","NASDAQ","56,149,075.28"
"CTLT","CATALENT INC","US1488061029","BP96PQ4","0.2095","Health Care","Equity","$56,128,894","1,640,716","34.21","New York Stock Exchange Inc.","56,128,894.36"
"HE","HAWAIIAN ELECTRIC INDUSTRIES INC.","US4198701009","2415204","0.2064","Utilities","Equity","$55,293,972","1,799,934","30.72","New York Stock Exchange Inc.","55,293,972.48"
"CNL","CLECO CORP.","US12561W1053","2182445","0.2048","Utilities","Equity","$54,855,761","1,013,595","54.12","New York Stock Exchange Inc.","54,855,761.40"
"CGNX","COGNEX CORP.","US1924221039","2208288","0.2040","Information Technology","Equity","$54,649,744","1,456,938","37.51","NASDAQ","54,649,744.38"
"NBR","NABORS INDUSTRIES LTD","BMG6359F1032","2963372","0.2037","Energy","Equity","$54,577,645","4,868,657","11.21","New York Stock Exchange Inc.","54,577,644.97"
"RBC","REGAL-BELOIT CORP.","US7587501039","2730082","0.2028","Industrials","Equity","$54,324,182","750,334","72.40","New York Stock Exchange Inc.","54,324,181.60"
"FII","FEDERATED INVESTORS INC.","US3142111034","2246288","0.2028","Financials","Equity","$54,317,994","1,600,884","33.93","New York Stock Exchange Inc.","54,317,994.12"
"DLX","DELUXE CORP","US2480191012","2260363","0.2009","Industrials","Equity","$53,824,719","836,307","64.36","New York Stock Exchange Inc.","53,824,718.52"
"SXT","SENSIENT TECHNOLOGIES CORP.","US81725T1007","2923741","0.1997","Materials","Equity","$53,498,909","780,778","68.52","New York Stock Exchange Inc.","53,498,908.56"
"WNR","WESTERN REFINING INC.","US9593191045","B0WHXR6","0.1996","Energy","Equity","$53,481,026","1,181,640","45.26","New York Stock Exchange Inc.","53,481,026.40"
"RGLD","ROYAL GOLD INC.","US7802871084","2755706","0.1991","Materials","Equity","$53,345,476","1,088,239","49.02","NASDAQ","53,345,475.78"
"LSTR","LANDSTAR SYSTEM INC.","US5150981018","2503994","0.1991","Industrials","Equity","$53,327,628","741,898","71.88","NASDAQ","53,327,628.24"
"OZRK","BANK OF THE OZARKS INC.","US0639041062","2085856","0.1986","Financials","Equity","$53,190,385","1,177,560","45.17","NASDAQ","53,190,385.20"
"HRC","HILL-ROM HOLDINGS INC.","US4314751029","2425924","0.1980","Health Care","Equity","$53,035,876","949,103","55.88","New York Stock Exchange Inc.","53,035,875.64"
"FMER","FIRSTMERIT CORP.","US3379151026","2339434","0.1958","Financials","Equity","$52,459,778","2,768,326","18.95","NASDAQ","52,459,777.70"
"AEO","AMERICAN EAGLE OUTFITTERS INC.","US02553E1064","2048592","0.1955","Consumer Discretionary","Equity","$52,361,224","2,946,608","17.77","New York Stock Exchange Inc.","52,361,224.16"
"SKT","TANGER FACTORY OUTLET CENTERS INC.","US8754651060","2874582","0.1946","Financials","Equity","$52,135,585","1,605,654","32.47","New York Stock Exchange Inc.","52,135,585.38"
"MOH","MOLINA HEALTHCARE INC.","US60855R1005","2212706","0.1945","Health Care","Equity","$52,100,697","674,530","77.24","New York Stock Exchange Inc.","52,100,697.20"
"RYN","RAYONIER REIT INC","US7549071030","2473138","0.1937","Financials","Equity","$51,895,847","2,127,751","24.39","New York Stock Exchange Inc.","51,895,846.89"
"BIO","BIO-RAD LABORATORIES INC. CL A","US0905722072","2098508","0.1929","Health Care","Equity","$51,674,211","346,458","149.15","New York Stock Exchange Inc.","51,674,210.70"
"DST","DST SYSTEMS INC","US2333261079","2282947","0.1929","Information Technology","Equity","$51,665,841","472,395","109.37","New York Stock Exchange Inc.","51,665,841.15"
"VSTO","VISTA OUTDOOR INC","US9283771007","BVGC697","0.1914","Consumer Discretionary","Equity","$51,278,169","1,064,525","48.17","New York Stock Exchange Inc.","51,278,169.25"
"IDA","IDACORP INC.","US4511071064","2296937","0.1914","Utilities","Equity","$51,270,399","840,774","60.98","New York Stock Exchange Inc.","51,270,398.52"
"POL","POLYONE CORP.","US73179P1066","2624561","0.1912","Materials","Equity","$51,217,569","1,494,967","34.26","New York Stock Exchange Inc.","51,217,569.42"
"ASB","ASSOCIATED BANCORP","US0454871056","2055718","0.1906","Financials","Equity","$51,061,496","2,554,352","19.99","New York Stock Exchange Inc.","51,061,496.48"
"GHC","GRAHAM HOLDINGS COMPANY CO CLASS B","US3846371041","BGM1B98","0.1898","Consumer Discretionary","Equity","$50,838,829","74,108","686.01","New York Stock Exchange Inc.","50,838,829.08"
"DAN","DANA HOLDING CORP.","US2358252052","B2PFJR3","0.1897","Consumer Discretionary","Equity","$50,815,972","2,724,717","18.65","New York Stock Exchange Inc.","50,815,972.05"
"AHL","ASPEN INSURANCE HOLDINGS LTD.","BMG053841059","2172372","0.1871","Financials","Equity","$50,120,642","1,028,960","48.71","New York Stock Exchange Inc.","50,120,641.60"
"CLC","CLARCOR INC.","US1798951075","2201265","0.1869","Industrials","Equity","$50,058,398","839,906","59.60","New York Stock Exchange Inc.","50,058,397.60"
"IDTI","INTEGRATED DEVICE TECHNOLOGY INC","US4581181066","2462437","0.1866","Information Technology","Equity","$49,994,888","2,486,071","20.11","NASDAQ","49,994,887.81"
"BOH","BANK OF HAWAII CORP.","US0625401098","2074070","0.1866","Financials","Equity","$49,971,438","731,218","68.34","New York Stock Exchange Inc.","49,971,438.12"
"CIEN","CIENA CORP","US1717793095","B1FLZ21","0.1843","Information Technology","Equity","$49,364,004","2,000,973","24.67","New York Stock Exchange Inc.","49,364,003.91"
"TUP","TUPPERWARE BRANDS CORP.","US8998961044","2872069","0.1841","Consumer Discretionary","Equity","$49,306,909","835,852","58.99","New York Stock Exchange Inc.","49,306,909.48"
"INT","WORLD FUEL SERVICES CORP.","US9814751064","2469450","0.1828","Energy","Equity","$48,974,568","1,210,145","40.47","New York Stock Exchange Inc.","48,974,568.15"
"POST","POST HOLDINGS INC.","US7374461041","B6T0518","0.1820","Consumer Staples","Equity","$48,747,344","918,202","53.09","New York Stock Exchange Inc.","48,747,344.18"
"SMG","SCOTTS MIRACLE-GRO CO.","US8101861065","2781518","0.1818","Materials","Equity","$48,693,824","747,985","65.10","New York Stock Exchange Inc.","48,693,823.50"
"NATI","NATIONAL INSTRUMENTS CORP.","US6365181022","2645078","0.1815","Information Technology","Equity","$48,626,927","1,694,318","28.70","NASDAQ","48,626,926.60"
"ROL","ROLLINS INC","US7757111049","2747305","0.1815","Industrials","Equity","$48,614,836","1,610,296","30.19","New York Stock Exchange Inc.","48,614,836.24"
"CST","CST BRANDS INC.","US12646R1059","B9GD0X8","0.1814","Consumer Discretionary","Equity","$48,606,680","1,285,891","37.80","New York Stock Exchange Inc.","48,606,679.80"
"X","US STEEL CORP CORP","US9129091081","2824770","0.1808","Materials","Equity","$48,435,172","2,437,603","19.87","New York Stock Exchange Inc.","48,435,171.61"
"TDS","TELEPHONE & DATA SYSTEMS INC.","US8794338298","B6YR5K3","0.1791","Telecommunications","Equity","$47,976,336","1,645,279","29.16","New York Stock Exchange Inc.","47,976,335.64"
"WETF","WISDOMTREE INVESTMENTS INC","US97717P1049","2476513","0.1783","Financials","Equity","$47,753,005","1,875,609","25.46","NASDAQ","47,753,005.14"
"FICO","FAIR ISAAC CORP.","US3032501047","2330299","0.1772","Information Technology","Equity","$47,462,526","518,263","91.58","New York Stock Exchange Inc.","47,462,525.54"
"NE","NOBLE CORP PLC","GB00BFG3KF26","BFG3KF2","0.1770","Energy","Equity","$47,421,659","4,049,672","11.71","New York Stock Exchange Inc.","47,421,659.12"
"OSK","OSHKOSH CORP.","US6882392011","2663520","0.1765","Industrials","Equity","$47,274,147","1,309,896","36.09","New York Stock Exchange Inc.","47,274,146.64"
"TCB","TCF FINANCIAL CORP","US8722751026","2868455","0.1757","Financials","Equity","$47,068,035","2,826,909","16.65","New York Stock Exchange Inc.","47,068,034.85"
"SYNA","SYNAPTICS INC.","US87157D1090","2839268","0.1756","Information Technology","Equity","$47,040,058","614,742","76.52","NASDAQ","47,040,057.84"
"WWD","WOODWARD INC.","US9807451037","2948089","0.1744","Industrials","Equity","$46,707,179","973,269","47.99","NASDAQ","46,707,179.31"
"WGL","WGL HOLDINGS INC.","US92924F1066","2942100","0.1725","Utilities","Equity","$46,204,892","831,921","55.54","New York Stock Exchange Inc.","46,204,892.34"
"LDOS","LEIDOS HOLDINGS INC","US5253271028","BDV82B8","0.1717","Information Technology","Equity","$45,993,751","1,045,075","44.01","New York Stock Exchange Inc.","45,993,750.75"
"KATE","KATE SPADE","US4858651098","BJWG213","0.1715","Consumer Discretionary","Equity","$45,946,021","2,139,014","21.48","New York Stock Exchange Inc.","45,946,020.72"
"SWI","SOLARWINDS INC","US83416B1098","B4MTR12","0.1711","Information Technology","Equity","$45,832,271","1,111,894","41.22","New York Stock Exchange Inc.","45,832,270.68"
"CREE","CREE INC","US2254471012","2232351","0.1702","Information Technology","Equity","$45,580,193","1,829,795","24.91","NASDAQ","45,580,193.45"
"CMP","COMPASS MINERALS INTERNATIONAL INC","US20451N1019","2202763","0.1694","Materials","Equity","$45,363,757","563,315","80.53","New York Stock Exchange Inc.","45,363,756.95"
"ESL","ESTERLINE TECHNOLOGIES CORP.","US2974251009","2322047","0.1692","Industrials","Equity","$45,339,119","516,744","87.74","New York Stock Exchange Inc.","45,339,118.56"
"SLH","SOLERA HOLDINGS INC.","US83421A1043","B1XDZ96","0.1686","Information Technology","Equity","$45,171,368","1,122,270","40.25","New York Stock Exchange Inc.","45,171,367.50"
"ACIW","ACI WORLDWIDE INC.","US0044981019","2889155","0.1686","Information Technology","Equity","$45,157,984","1,953,200","23.12","NASDAQ","45,157,984.00"
"TGI","TRIUMPH GROUP INC.","US8968181011","2893071","0.1669","Industrials","Equity","$44,708,926","822,460","54.36","New York Stock Exchange Inc.","44,708,925.60"
"CLH","CLEAN HARBORS INC.","US1844961078","2202473","0.1655","Industrials","Equity","$44,327,130","892,972","49.64","New York Stock Exchange Inc.","44,327,130.08"
"VMI","VALMONT INDS INC","US9202531011","2926825","0.1654","Industrials","Equity","$44,303,545","395,144","112.12","New York Stock Exchange Inc.","44,303,545.28"
"CAKE","CHEESECAKE FACTORY INC.","US1630721017","2192392","0.1651","Consumer Discretionary","Equity","$44,224,848","760,269","58.17","NASDAQ","44,224,847.73"
"KBR","KBR INC","US48242W1062","B1HHB18","0.1638","Industrials","Equity","$43,870,915","2,411,815","18.19","New York Stock Exchange Inc.","43,870,914.85"
"AVP","AVON PRODUCTS INC","US0543031027","2066721","0.1634","Consumer Staples","Equity","$43,766,995","7,270,265","6.02","New York Stock Exchange Inc.","43,766,995.30"
"SPW","SPX CORP","US7846351044","2787185","0.1632","Industrials","Equity","$43,707,443","686,792","63.64","New York Stock Exchange Inc.","43,707,442.88"
"BID","SOTHEBYS","US8358981079","2822406","0.1625","Consumer Discretionary","Equity","$43,530,550","1,037,677","41.95","New York Stock Exchange Inc.","43,530,550.15"
"MENT","MENTOR GRAPHICS CORP","US5872001061","2578033","0.1616","Information Technology","Equity","$43,282,418","1,648,854","26.25","NASDAQ","43,282,417.50"
"CR","CRANE","US2243991054","2231897","0.1609","Industrials","Equity","$43,089,585","814,856","52.88","New York Stock Exchange Inc.","43,089,585.28"
"CEB","CEB INC","US1251341061","BXVKT24","0.1607","Industrials","Equity","$43,052,389","560,724","76.78","New York Stock Exchange Inc.","43,052,388.72"
"UFS","DOMTAR CORP","US2575592033","B1T84Z4","0.1606","Materials","Equity","$43,007,266","1,070,365","40.18","New York Stock Exchange Inc.","43,007,265.70"
"THO","THOR INDUSTRIES INC.","US8851601018","2889876","0.1603","Consumer Discretionary","Equity","$42,947,197","764,185","56.20","New York Stock Exchange Inc.","42,947,197.00"
"JCP","JC PENNEY INC","US7081601061","2680303","0.1595","Consumer Discretionary","Equity","$42,715,064","5,097,263","8.38","New York Stock Exchange Inc.","42,715,063.94"
"CSAL","COMMUNICATIONS SALES AND LEASING I","US20341J1043","BVYV0D8","0.1592","Financials","Equity","$42,659,477","2,009,396","21.23","NASDAQ","42,659,477.08"
"SPN","SUPERIOR ENERGY SERVICES INC.","US8681571084","2806109","0.1575","Energy","Equity","$42,188,590","2,523,241","16.72","New York Stock Exchange Inc.","42,188,589.52"
"BDC","BELDEN INC.","US0774541066","B01WL78","0.1565","Information Technology","Equity","$41,934,205","714,260","58.71","New York Stock Exchange Inc.","41,934,204.60"
"KMT","KENNAMETAL INC.","US4891701009","2488121","0.1556","Industrials","Equity","$41,686,526","1,328,866","31.37","New York Stock Exchange Inc.","41,686,526.42"
"MDRX","ALLSCRIPTS HEALTHCARE SOLUTIONS IN","US01988P1084","2710039","0.1546","Health Care","Equity","$41,414,627","2,850,284","14.53","NASDAQ","41,414,626.52"
"PTEN","PATTERSON UTI ENERGY INC","US7034811015","2672537","0.1544","Energy","Equity","$41,358,333","2,472,106","16.73","NASDAQ","41,358,333.38"
"WPG","WP GLIMCHER INC","US92939N1028","BVCY4B5","0.1537","Financials","Equity","$41,184,095","3,103,549","13.27","New York Stock Exchange Inc.","41,184,095.23"
"ENR","ENERGIZER HOLDINGS INC","US29272W1099","BYZFPN5","0.1537","Consumer Staples","Equity","$41,181,145","1,043,882","39.45","New York Stock Exchange Inc.","41,181,144.90"
"CATY","CATHAY GENERAL BANCORP","US1491501045","2264235","0.1519","Financials","Equity","$40,688,827","1,246,976","32.63","NASDAQ","40,688,826.88"
"JW.A","JOHN WILEY & SONS INC. CL A","US9682232064","2965668","0.1514","Consumer Discretionary","Equity","$40,560,213","775,975","52.27","New York Stock Exchange Inc.","40,560,213.25"
"HSNI","HSN INC.","US4043031099","B3CLRB1","0.1513","Consumer Discretionary","Equity","$40,527,378","543,481","74.57","NASDAQ","40,527,378.17"
"AAN","AARONS INC.","US0025353006","2002918","0.1513","Consumer Discretionary","Equity","$40,519,454","1,079,080","37.55","New York Stock Exchange Inc.","40,519,454.00"
"JNS","JANUS CAPITAL GROUP INC.","US47102X1054","2605555","0.1496","Financials","Equity","$40,088,678","2,480,735","16.16","New York Stock Exchange Inc.","40,088,677.60"
"TKR","TIMKEN CO.","US8873891043","2892807","0.1496","Industrials","Equity","$40,075,372","1,216,248","32.95","New York Stock Exchange Inc.","40,075,371.60"
"DECK","DECKERS OUTDOOR CORP","US2435371073","2267278","0.1495","Consumer Discretionary","Equity","$40,047,980","558,160","71.75","New York Stock Exchange Inc.","40,047,980.00"
"CVG","CONVERGYS CORP.","US2124851062","2284761","0.1488","Information Technology","Equity","$39,861,665","1,654,011","24.10","New York Stock Exchange Inc.","39,861,665.10"
"TIME","TIME INC","US8872281048","BMM2870","0.1478","Consumer Discretionary","Equity","$39,581,377","1,830,776","21.62","New York Stock Exchange Inc.","39,581,377.12"
"OGS","ONE GAS INC","US68235P1084","BJ0KXV4","0.1474","Utilities","Equity","$39,471,004","882,428","44.73","New York Stock Exchange Inc.","39,471,004.44"
"WEN","THE WENDYS CO.","US95058W1009","B3NXMJ9","0.1462","Consumer Discretionary","Equity","$39,149,549","3,872,359","10.11","NASDAQ","39,149,549.49"
"BIG","BIG LOTS INC.","US0893021032","2218447","0.1462","Consumer Discretionary","Equity","$39,149,917","904,782","43.27","New York Stock Exchange Inc.","39,149,917.14"
"FULT","FULTON FINANCIAL CORP.","US3602711000","2356585","0.1448","Financials","Equity","$38,783,297","2,960,557","13.10","NASDAQ","38,783,296.70"
"GMT","GATX CORP.","US3614481030","2362128","0.1443","Industrials","Equity","$38,656,568","735,615","52.55","New York Stock Exchange Inc.","38,656,568.25"
"PRI","PRIMERICA INC.","US74164M1080","B50K3X8","0.1439","Financials","Equity","$38,557,723","865,299","44.56","New York Stock Exchange Inc.","38,557,723.44"
"UNFI","UNITED NATURAL FOODS INC.","US9111631035","2895163","0.1436","Consumer Staples","Equity","$38,453,755","840,703","45.74","NASDAQ","38,453,755.22"
"MUSA","MURPHY USA INC","US6267551025","BCZWJ63","0.1432","Consumer Discretionary","Equity","$38,345,624","713,009","53.78","New York Stock Exchange Inc.","38,345,624.02"
"ATI","ALLEGHENY TECHNOLOGIES INC","US01741R1023","2526117","0.1431","Materials","Equity","$38,342,686","1,822,371","21.04","New York Stock Exchange Inc.","38,342,685.84"
"HBHC","HANCOCK HOLDING CO.","US4101201097","2415497","0.1425","Financials","Equity","$38,165,310","1,304,351","29.26","NASDAQ","38,165,310.26"
"SM","SM ENERGY CO.","US78454L1008","2764188","0.1419","Energy","Equity","$38,006,733","1,128,131","33.69","New York Stock Exchange Inc.","38,006,733.39"
"DRQ","DRIL QUIP INC","US2620371045","2116767","0.1416","Energy","Equity","$37,941,952","650,917","58.29","New York Stock Exchange Inc.","37,941,951.93"
"DBD","DIEBOLD INC.","US2536511031","2269229","0.1415","Information Technology","Equity","$37,904,541","1,086,090","34.90","New York Stock Exchange Inc.","37,904,541.00"
"PLT","PLANTRONICS INC.","US7274931085","2692030","0.1409","Information Technology","Equity","$37,749,275","655,597","57.58","New York Stock Exchange Inc.","37,749,275.26"
"TEX","TEREX CORP.","US8807791038","2884224","0.1400","Industrials","Equity","$37,514,944","1,761,265","21.30","New York Stock Exchange Inc.","37,514,944.50"
"SLGN","SILGAN HOLDINGS INC.","US8270481091","2809324","0.1396","Materials","Equity","$37,396,447","700,308","53.40","NASDAQ","37,396,447.20"
"MTX","MINERALS TECHNOLOGIES INC.","US6031581068","2595612","0.1393","Materials","Equity","$37,318,013","582,366","64.08","New York Stock Exchange Inc.","37,318,013.28"
"WAFD","WASHINGTON FEDERAL INC.","US9388241096","2941981","0.1391","Financials","Equity","$37,271,770","1,588,737","23.46","NASDAQ","37,271,770.02"
"HNI","HNI CORP.","US4042511000","2435246","0.1389","Industrials","Equity","$37,214,592","742,658","50.11","New York Stock Exchange Inc.","37,214,592.38"
"VLY","VALLEY NATIONAL BANCORP","US9197941076","2935326","0.1386","Financials","Equity","$37,135,783","3,687,764","10.07","New York Stock Exchange Inc.","37,135,783.48"
"LPX","LOUISIANA PACIFIC CORP","US5463471053","2535243","0.1384","Materials","Equity","$37,080,030","2,376,925","15.60","New York Stock Exchange Inc.","37,080,030.00"
"CNW","CON-WAY INC.","US2059441012","2217228","0.1383","Industrials","Equity","$37,041,575","961,869","38.51","New York Stock Exchange Inc.","37,041,575.19"
