iShares Nasdaq Biotechnology ETF
Inception Date,"Feb 5, 2001"
Fund Holdings as of,"11-May-2015"
Total Net Assets,"$8,612,136,827"
Shares Outstanding,"24,500,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,ISIN,SEDOL,Name,Weight (%),Asset Class,Sector,Market Value,Shares,Price,Exchange,Notional Value
"AMGN","US0311621009","2023607","AMGEN INC","8.1298","Equity","Health Care","$701,176,591","4,353,782","161.05","NASDAQ","701,176,591.10"
"GILD","US3755581036","2369174","GILEAD SCIENCES INC","8.0540","Equity","Health Care","$694,639,320","6,632,668","104.73","NASDAQ","694,639,319.64"
"BIIB","US09062X1037","2455965","BIOGEN INC INC","7.7152","Equity","Health Care","$665,424,775","1,676,513","396.91","NASDAQ","665,424,774.83"
"CELG","US1510201049","2182348","CELGENE CORP","7.4291","Equity","Health Care","$640,749,803","5,650,351","113.40","NASDAQ","640,749,803.40"
"REGN","US75886F1075","2730190","REGENERON PHARMACEUTICALS INC","6.9991","Equity","Health Care","$603,659,240","1,264,049","477.56","NASDAQ","603,659,240.44"
"MYL","NL0011031208","BVFMFG8","MYLAN NV","5.2827","Equity","Health Care","$455,622,385","6,360,776","71.63","NASDAQ","455,622,384.88"
"VRTX","US92532F1003","2931034","VERTEX PHARMACEUTICALS INC","4.1362","Equity","Health Care","$356,741,043","2,875,089","124.08","NASDAQ","356,741,043.12"
"ILMN","US4523271090","2613990","ILLUMINA INC","4.0236","Equity","Health Care","$347,029,778","1,756,757","197.54","NASDAQ","347,029,777.78"
"ALXN","US0153511094","2036070","ALEXION PHARMACEUTICALS INC","3.5547","Equity","Health Care","$306,584,248","1,903,777","161.04","NASDAQ","306,584,248.08"
"BMRN","US09061G1013","2437071","BIOMARIN PHARMACEUTICAL INC","2.8986","Equity","Health Care","$249,995,773","2,066,764","120.96","NASDAQ","249,995,773.44"
"INCY","US45337C1027","2471950","INCYTE CORP","2.7081","Equity","Health Care","$233,569,547","2,232,765","104.61","NASDAQ","233,569,546.65"
"ENDP","IE00BJ3V9050","BJ3V905","ENDO INTERNATIONAL PLC","2.2559","Equity","Health Care","$194,564,786","2,245,151","86.66","NASDAQ","194,564,785.66"
"SHPG","US82481R1068","B39JBM7","SHIRE ADR REPRESENTING PLC","1.7686","Equity","Health Care","$152,537,482","623,187","244.77","NASDAQ","152,537,481.99"
"JAZZ","IE00B4Q5ZN47","B4Q5ZN4","JAZZ PHARMACEUTICALS PLC","1.6140","Equity","Health Care","$139,200,022","788,624","176.51","NASDAQ","139,200,022.24"
"MDVN","US58501N1019","B033T75","MEDIVATION INC.","1.4520","Equity","Health Care","$125,236,802","1,017,193","123.12","NASDAQ","125,236,802.16"
"ALNY","US02043Q1076","B00FWN1","ALNYLAM PHARMACEUTICALS INC.","1.4333","Equity","Health Care","$123,618,636","1,089,103","113.51","NASDAQ","123,618,636.02"
"ALKS","IE00B56GVS15","B3P6D26","ALKERMES PLC","1.3285","Equity","Health Care","$114,581,209","1,925,411","59.51","NASDAQ","114,581,208.61"
"UTHR","US91307C1027","2430412","UNITED THERAPEUTICS CORP.","1.2614","Equity","Health Care","$108,790,152","606,817","179.28","NASDAQ","108,790,151.76"
"GEVA","US87159A1034","B5VY9M0","SYNAGEVA BIOPHARMA CORP.","1.1858","Equity","Health Care","$102,272,531","480,604","212.80","NASDAQ","102,272,531.20"
"ISIS","US4643301090","2459785","ISIS PHARMACEUTICALS INC.","1.1066","Equity","Health Care","$95,438,621","1,536,359","62.12","NASDAQ","95,438,621.08"
"ICPT","US45845P1084","B7N59F8","INTERCEPT PHARMACEUTICALS INC","0.9474","Equity","Health Care","$81,710,196","291,541","280.27","NASDAQ","81,710,196.07"
"QGEN","NL0000240000","2437907","QIAGEN N.V.","0.8657","Equity","Health Care","$74,667,027","3,035,245","24.60","NASDAQ","74,667,027.00"
"BLUE","US09609G1004","BBFL7S1","BLUEBIRD BIO INC","0.8128","Equity","Health Care","$70,098,683","423,685","165.45","NASDAQ","70,098,683.25"
