iShares Europe ETF
Inception Date,"Jul 25, 2000"
Fund Holdings as of,"11-May-2015"
Total Net Assets,"$2,970,539,105"
Shares Outstanding,"63,800,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,ISIN,SEDOL,Name,Weight (%),Asset Class,Sector,Country,Market Value,Shares,Price,Exchange,Currency,Market Currency,FX Rate,Notional Value
"REN","NL0006144495","4148810","REED ELSEVIER NV","0.1979","Equity","Consumer Discretionary","Netherlands","$5,904,179","241,208","24.48","Nyse Euronext - Euronext Amsterdam","USD","EUR","0.90","5,904,179.07"
"GIVN","CH0010645932","5980613","GIVAUDAN SA","0.1971","Equity","Materials","Switzerland","$5,881,341","3,154","1,864.72","Six Swiss Exchange Ag","USD","CHF","0.93","5,881,340.97"
"HEIA","NL0000009165","7792559","HEINEKEN NV","0.1954","Equity","Consumer Staples","Netherlands","$5,830,562","73,331","79.51","Nyse Euronext - Euronext Amsterdam","USD","EUR","0.90","5,830,562.11"
"OML","GB00B77J0862","B77J086","OLD MUTUAL PLC","0.1946","Equity","Financials","United Kingdom","$5,805,101","1,603,105","3.62","London Stock Exchange","USD","GBP","0.64","5,805,101.39"
"PUB","FR0000130577","4380429","PUBLICIS GROUPE SA","0.1942","Equity","Consumer Discretionary","France","$5,794,378","69,253","83.67","Nyse Euronext - Euronext Paris","USD","EUR","0.90","5,794,378.05"
"PSON","GB0006776081","0677608","PEARSON PLC","0.1940","Equity","Consumer Discretionary","United Kingdom","$5,788,615","282,233","20.51","London Stock Exchange","USD","GBP","0.64","5,788,614.92"
"DNB","NO0010031479","4263304","DNB","0.1938","Equity","Financials","Norway","$5,782,954","315,219","18.35","Oslo Bors Asa","USD","NOK","7.55","5,782,953.81"
"TEL","NO0010063308","4732495","TELENOR ASA","0.1937","Equity","Telecommunications","Norway","$5,780,366","238,983","24.19","Oslo Bors Asa","USD","NOK","7.55","5,780,366.10"
"DB1","DE0005810055","7021963","DEUTSCHE BOERSE AG","0.1893","Equity","Financials","Germany","$5,648,215","66,426","85.03","Xetra","USD","EUR","0.90","5,648,215.23"
"WOS","JE00BFNWV485","BFNWV48","WOLSELEY PLC","0.1890","Equity","Industrials","United Kingdom","$5,639,194","91,188","61.84","London Stock Exchange","USD","GBP","0.64","5,639,193.67"
"SCA B","SE0000112724","B1VVGZ5","SVENSKA CELLULOSA B","0.1880","Equity","Consumer Staples","Sweden","$5,608,361","212,450","26.40","Nasdaq Omx Nordic","USD","SEK","8.29","5,608,361.13"
"SN","GB0009223206","0922320","SMITH & NEPHEW PLC","0.1879","Equity","Health Care","United Kingdom","$5,605,114","317,349","17.66","London Stock Exchange","USD","GBP","0.64","5,605,114.04"
"ABF","GB0006731235","0673123","ASSOCIATED BRITISH FOODS PLC","0.1841","Equity","Consumer Staples","United Kingdom","$5,493,298","122,614","44.80","London Stock Exchange","USD","GBP","0.64","5,493,298.29"
"LAND","GB0031809436","3180943","LAND SECURITIES GROUP REIT PLC","0.1820","Equity","Financials","United Kingdom","$5,429,157","276,892","19.61","London Stock Exchange","USD","GBP","0.64","5,429,157.12"
"ITV","GB0033986497","3398649","ITV PLC","0.1806","Equity","Consumer Discretionary","United Kingdom","$5,389,579","1,307,439","4.12","London Stock Exchange","USD","GBP","0.64","5,389,579.11"
"SESG","LU0088087324","B00ZQQ2","SES SA FDR SA","0.1779","Equity","Consumer Discretionary","France","$5,308,658","155,090","34.23","Nyse Euronext - Euronext Paris","USD","EUR","0.90","5,308,657.69"
"SCMN","CH0008742519","5533976","SWISSCOM AG","0.1770","Equity","Telecommunications","Switzerland","$5,281,972","8,942","590.69","Six Swiss Exchange Ag","USD","CHF","0.93","5,281,971.83"
"LR","FR0010307819","B11ZRK9","LEGRAND SA","0.1712","Equity","Industrials","France","$5,107,947","91,118","56.06","Nyse Euronext - Euronext Paris","USD","EUR","0.90","5,107,946.65"
"WTB","GB00B1KJJ408","B1KJJ40","WHITBREAD PLC","0.1700","Equity","Consumer Discretionary","United Kingdom","$5,070,958","62,307","81.39","London Stock Exchange","USD","GBP","0.64","5,070,957.69"
"PAH3","DE000PAH0038","7101069","PORSCHE AUTOMOBIL HOLDING SE","0.1676","Equity","Consumer Discretionary","Germany","$5,000,735","52,689","94.91","Xetra","USD","EUR","0.90","5,000,734.93"
"GEBN","CH0030170408","B1WGG93","GEBERIT AG","0.1675","Equity","Industrials","Switzerland","$4,996,944","14,276","350.02","Six Swiss Exchange Ag","USD","CHF","0.93","4,996,944.04"
"MRK","DE0006599905","4741844","MERCK KGAA","0.1670","Equity","Health Care","Germany","$4,981,826","44,885","110.99","Xetra","USD","EUR","0.90","4,981,825.63"
"IFX","DE0006231004","5889505","INFINEON TECHNOLOGIES AG","0.1664","Equity","Information Technology","Germany","$4,963,650","389,423","12.75","Xetra","USD","EUR","0.90","4,963,649.62"
"UHR","CH0012255151","7184725","SWATCH GROUP AG","0.1663","Equity","Consumer Discretionary","Switzerland","$4,962,060","11,876","417.82","Six Swiss Exchange Ag","USD","CHF","0.93","4,962,060.30"
"SL.","GB00BVFD7Q58","BVFD7Q5","STANDARD LIFE PLC","0.1648","Equity","Financials","United Kingdom","$4,916,191","665,235","7.39","London Stock Exchange","USD","GBP","0.64","4,916,190.66"
"MKS","GB0031274896","3127489","MARKS & SPENCER GROUP PLC","0.1631","Equity","Consumer Discretionary","United Kingdom","$4,867,050","554,543","8.78","London Stock Exchange","USD","GBP","0.64","4,867,049.78"
"MAERSK B","DK0010244508","4253048","A P MOLLER MAERSK B","0.1631","Equity","Industrials","Denmark","$4,866,224","2,370","2,053.26","Omx Nordic Exchange Copenhagen A/S","USD","DKK","6.69","4,866,224.33"
"ATLN","CH0010532478","B1YD5Q2","ACTELION LTD","0.1600","Equity","Health Care","Switzerland","$4,775,450","34,942","136.67","Six Swiss Exchange Ag","USD","CHF","0.93","4,775,450.33"
"CAP","FR0000125338","4163437","CAPGEMINI","0.1592","Equity","Information Technology","France","$4,750,875","52,923","89.77","Nyse Euronext - Euronext Paris","USD","EUR","0.90","4,750,875.22"
"TLSN","SE0000667925","5978384","TELIASONERA ORD","0.1584","Equity","Telecommunications","Sweden","$4,724,651","762,601","6.20","Nasdaq Omx Nordic","USD","SEK","8.29","4,724,651.03"
"KGF","GB0033195214","3319521","KINGFISHER PLC","0.1579","Equity","Consumer Discretionary","United Kingdom","$4,710,682","816,821","5.77","London Stock Exchange","USD","GBP","0.64","4,710,681.77"
"SAND","SE0000667891","B1VQ252","SANDVIK AB","0.1577","Equity","Industrials","Sweden","$4,704,405","381,524","12.33","Nasdaq Omx Nordic","USD","SEK","8.29","4,704,404.71"
"KER","FR0000121485","5505072","KERING SA","0.1570","Equity","Consumer Discretionary","France","$4,685,982","25,607","183.00","Nyse Euronext - Euronext Paris","USD","EUR","0.90","4,685,981.52"
"FR","FR0000130338","4937579","VALEO SA","0.1569","Equity","Consumer Discretionary","France","$4,681,989","28,542","164.04","Nyse Euronext - Euronext Paris","USD","EUR","0.90","4,681,988.72"
"FCA","NL0010877643","BRJFWP3","FIAT CHRYSLER AUTOMOBILES NV","0.1563","Equity","Consumer Discretionary","Italy","$4,663,717","310,709","15.01","Borsa Italiana S.P.A.","USD","EUR","0.90","4,663,716.92"
"LG","FR0000120537","4502706","LAFARGE SA","0.1560","Equity","Materials","France","$4,654,464","64,075","72.64","Nyse Euronext - Euronext Paris","USD","EUR","0.90","4,654,463.81"
"BLND","GB0001367019","0136701","BRITISH LAND CO PLC","0.1557","Equity","Financials","United Kingdom","$4,645,047","353,459","13.14","London Stock Exchange","USD","GBP","0.64","4,645,047.46"
"PNDORA","DK0060252690","B44XTX8","PANDORA A/S","0.1556","Equity","Consumer Discretionary","Denmark","$4,642,056","44,062","105.35","Omx Nordic Exchange Copenhagen A/S","USD","DKK","6.69","4,642,055.95"
"ADEN","CH0012138605","7110720","ADECCO SA","0.1520","Equity","Industrials","Switzerland","$4,534,839","57,920","78.29","Six Swiss Exchange Ag","USD","CHF","0.93","4,534,838.54"
"CBK","DE000CBK1001","B90LKT4","COMMERZBANK AG","0.1512","Equity","Financials","Germany","$4,510,768","326,472","13.82","Xetra","USD","EUR","0.90","4,510,768.46"
"CPI","GB00B23K0M20","B23K0M2","CAPITA PLC","0.1498","Equity","Industrials","United Kingdom","$4,469,775","230,524","19.39","London Stock Exchange","USD","GBP","0.64","4,469,774.84"
"SAB","ES0113860A34","B1X8QN2","BANCO DE SABADELL SA","0.1480","Equity","Financials","Spain","$4,416,992","1,673,382","2.64","Bolsa De Madrid","USD","EUR","0.90","4,416,992.28"
"RWE","DE0007037129","4768962","RWE AG","0.1447","Equity","Utilities","Germany","$4,316,180","166,437","25.93","Xetra","USD","EUR","0.90","4,316,179.64"
"LSE","GB00B0SWJX34","B0SWJX3","LONDON STOCK EXCHANGE GROUP PLC","0.1410","Equity","Financials","United Kingdom","$4,206,386","106,546","39.48","London Stock Exchange","USD","GBP","0.64","4,206,385.52"
"KPN","NL0000009082","5956078","KONINKLIJKE KPN NV NV","0.1409","Equity","Telecommunications","Netherlands","$4,203,778","1,104,835","3.80","Nyse Euronext - Euronext Amsterdam","USD","EUR","0.90","4,203,777.63"
"BRBY","GB0031743007","3174300","BURBERRY GROUP PLC","0.1408","Equity","Consumer Discretionary","United Kingdom","$4,199,449","151,949","27.64","London Stock Exchange","USD","GBP","0.64","4,199,448.55"
"TKA","DE0007500001","5636927","THYSSENKRUPP AG","0.1394","Equity","Materials","Germany","$4,157,983","149,955","27.73","Xetra","USD","EUR","0.90","4,157,982.94"
"HEI","DE0006047004","5120679","HEIDELBERGCEMENT AG","0.1359","Equity","Materials","Germany","$4,054,947","48,509","83.59","Xetra","USD","EUR","0.90","4,054,947.06"
"BAER","CH0102484968","B4R2R50","JULIUS BAER GRUPPE AG","0.1345","Equity","Financials","Switzerland","$4,013,870","77,015","52.12","Six Swiss Exchange Ag","USD","CHF","0.93","4,013,870.19"
"CABK","ES0140609019","B283W97","CAIXABANK SA","0.1345","Equity","Financials","Spain","$4,013,757","808,286","4.97","Bolsa De Madrid","USD","EUR","0.90","4,013,756.67"
"AGN","NL0000303709","5927375","AEGON NV","0.1341","Equity","Financials","Netherlands","$4,000,377","496,100","8.06","Nyse Euronext - Euronext Amsterdam","USD","EUR","0.90","4,000,376.59"
"PSM","DE000PSM7770","BCZM1B2","PROSIEBEN SAT.1 MEDIA N AG","0.1330","Equity","Consumer Discretionary","Germany","$3,969,249","75,307","52.71","Xetra","USD","EUR","0.90","3,969,248.58"
"TIT","IT0003497168","7634394","TELECOM ITALIA","0.1310","Equity","Telecommunications","Italy","$3,908,765","3,367,096","1.16","Borsa Italiana S.P.A.","USD","EUR","0.90","3,908,764.61"
"RMS","FR0000052292","5253973","HERMES INTERNATIONAL","0.1304","Equity","Consumer Discretionary","France","$3,891,869","10,353","375.92","Nyse Euronext - Euronext Paris","USD","EUR","0.90","3,891,869.37"
"SRG","IT0003153415","7251470","SNAM","0.1290","Equity","Utilities","Italy","$3,850,040","735,824","5.23","Borsa Italiana S.P.A.","USD","EUR","0.90","3,850,039.99"
"VWS","DK0010268606","5964651","VESTAS WIND SYSTEMS A/S","0.1277","Equity","Industrials","Denmark","$3,809,177","77,103","49.40","Omx Nordic Exchange Copenhagen A/S","USD","DKK","6.69","3,809,177.17"
"BIR","IE0030606259","3070732","BANK OF IRELAND STK EUR0.64","0.1262","Equity","Financials","Ireland","$3,764,296","9,482,011","0.40","Irish Stock Exchange - All Market","USD","EUR","0.90","3,764,295.79"
"NZYM B","DK0060336014","B798FW0","NOVOZYMES B","0.1260","Equity","Materials","Denmark","$3,760,321","81,382","46.21","Omx Nordic Exchange Copenhagen A/S","USD","DKK","6.69","3,760,320.75"
"ALU","FR0000130007","5975006","ALCATEL-LUCENT","0.1253","Equity","Information Technology","France","$3,738,889","969,862","3.86","Nyse Euronext - Euronext Paris","USD","EUR","0.90","3,738,889.34"
"JMAT","GB00B70FPS60","B70FPS6","JOHNSON MATTHEY PLC","0.1242","Equity","Materials","United Kingdom","$3,706,849","70,517","52.57","London Stock Exchange","USD","GBP","0.64","3,706,849.30"
"MT","LU0323134006","B03XPL1","ARCELORMITTAL SA","0.1242","Equity","Materials","France","$3,704,240","349,657","10.59","Nyse Euronext - Euronext Amsterdam","USD","EUR","0.90","3,704,240.03"
"ATCO B","SE0000122467","B1QGR74","ATLAS COPCO SERIES B","0.1241","Equity","Industrials","Sweden","$3,704,030","134,297","27.58","Nasdaq Omx Nordic","USD","SEK","8.29","3,704,029.66"
"IHG","GB00BN33FD40","BN33FD4","INTERCONTINENTAL HOTELS GROUP PLC","0.1237","Equity","Consumer Discretionary","United Kingdom","$3,689,596","85,195","43.31","London Stock Exchange","USD","GBP","0.64","3,689,595.63"
"CDI","FR0000130403","4061393","CHRISTIAN DIOR","0.1234","Equity","Consumer Discretionary","France","$3,683,244","18,724","196.71","Nyse Euronext - Euronext Paris","USD","EUR","0.90","3,683,244.10"
"ATL","IT0003506190","7667163","ATLANTIA","0.1233","Equity","Industrials","Italy","$3,679,102","139,148","26.44","Borsa Italiana S.P.A.","USD","EUR","0.90","3,679,101.85"
"UU","GB00B39J2M42","B39J2M4","UNITED UTILITIES GROUP PLC","0.1223","Equity","Utilities","United Kingdom","$3,649,618","234,646","15.55","London Stock Exchange","USD","GBP","0.64","3,649,618.01"
"SGSN","CH0002497458","4824778","SGS SA","0.1222","Equity","Industrials","Switzerland","$3,645,658","1,861","1,958.98","Six Swiss Exchange Ag","USD","CHF","0.93","3,645,658.44"
"POP","ES0113790226","BBHXPN6","BANCO POPULAR ESPANOL SA","0.1208","Equity","Financials","Spain","$3,603,093","667,984","5.39","Bolsa De Madrid","USD","EUR","0.90","3,603,092.70"
"DSY","FR0000130650","5330047","DASSAULT SYSTEMES SA","0.1204","Equity","Information Technology","France","$3,592,526","46,615","77.07","Nyse Euronext - Euronext Paris","USD","EUR","0.90","3,592,525.59"
"KRZ","IE0004906560","4519579","KERRY GROUP PLC","0.1194","Equity","Consumer Staples","Ireland","$3,563,587","50,206","70.98","Irish Stock Exchange - All Market","USD","EUR","0.90","3,563,586.61"
"CCL","GB0031215220","3121522","CARNIVAL PLC","0.1194","Equity","Consumer Discretionary","United Kingdom","$3,563,146","74,053","48.12","London Stock Exchange","USD","GBP","0.64","3,563,145.85"
"EDP","PTEDP0AM0009","4103596","ENERGIAS DE PORT SA","0.1186","Equity","Utilities","Portugal","$3,539,289","868,351","4.08","Nyse Euronext - Euronext Lisbon","USD","EUR","0.90","3,539,288.61"
"DSM","NL0000009827","B0HZL93","KONINKILIJKE DSM NV","0.1180","Equity","Materials","Netherlands","$3,519,928","62,393","56.42","Nyse Euronext - Euronext Amsterdam","USD","EUR","0.90","3,519,928.45"
"CARL B","DK0010181759","4169219","CARLSBERG AS CL B","0.1162","Equity","Consumer Staples","Denmark","$3,468,204","36,377","95.34","Omx Nordic Exchange Copenhagen A/S","USD","DKK","6.69","3,468,203.77"
"SW","FR0000121220","7062713","SODEXO SA","0.1162","Equity","Consumer Discretionary","France","$3,466,025","33,518","103.41","Nyse Euronext - Euronext Paris","USD","EUR","0.90","3,466,024.63"
"VIE","FR0000124141","4031879","VEOLIA ENVIRONNEMENT VE SA","0.1147","Equity","Utilities","France","$3,422,115","164,456","20.81","Nyse Euronext - Euronext Paris","USD","EUR","0.90","3,422,115.40"
"AC","FR0000120404","5852842","ACCOR SA","0.1144","Equity","Consumer Discretionary","France","$3,413,238","62,580","54.54","Nyse Euronext - Euronext Paris","USD","EUR","0.90","3,413,237.52"
"BNZL","GB00B0744B38","B0744B3","BUNZL PLC","0.1126","Equity","Industrials","United Kingdom","$3,360,419","114,015","29.47","London Stock Exchange","USD","GBP","0.64","3,360,418.94"
"WKL","NL0000395903","5671519","WOLTERS KLUWER NV","0.1125","Equity","Consumer Discretionary","Netherlands","$3,356,601","103,811","32.33","Nyse Euronext - Euronext Amsterdam","USD","EUR","0.90","3,356,601.44"
"BNR","DE000A1DAHH0","B4YVF56","BRENNTAG AG","0.1114","Equity","Industrials","Germany","$3,322,531","53,138","62.53","Xetra","USD","EUR","0.90","3,322,531.06"
"SGE","GB00B8C3BL03","B8C3BL0","SAGE GROUP PLC","0.1113","Equity","Information Technology","United Kingdom","$3,319,881","383,704","8.65","London Stock Exchange","USD","GBP","0.64","3,319,881.45"
"YAR","NO0010208051","7751259","YARA INTERNATIONAL ASA","0.1104","Equity","Materials","Norway","$3,294,204","61,345","53.70","Oslo Bors Asa","USD","NOK","7.55","3,294,203.91"
"ATC","LU1014539529","BJ3VXS1","ALTICE SA SA","0.1104","Equity","Consumer Discretionary","Netherlands","$3,293,243","30,692","107.30","Nyse Euronext - Euronext Amsterdam","USD","EUR","0.90","3,293,243.41"
"DELB","BE0003562700","4262118","DELHAIZE GROUP","0.1094","Equity","Consumer Staples","Belgium","$3,265,006","35,318","92.45","Nyse Euronext - Euronext Brussels","USD","EUR","0.90","3,265,005.53"
"UPM1V","FI0009005987","5051252","UPM-KYMMENE","0.1090","Equity","Materials","Finland","$3,253,130","183,127","17.76","Nasdaq Omx Helsinki Ltd.","USD","EUR","0.90","3,253,130.20"
"COLOB","DK0060448595","B8FMRX8","COLOPLAST B","0.1078","Equity","Health Care","Denmark","$3,217,768","41,609","77.33","Omx Nordic Exchange Copenhagen A/S","USD","DKK","6.69","3,217,767.64"
"LUX","IT0001479374","4800659","LUXOTTICA GROUP","0.1078","Equity","Consumer Discretionary","Italy","$3,215,112","48,012","66.96","Borsa Italiana S.P.A.","USD","EUR","0.90","3,215,111.94"
"HEXA B","SE0000103699","B1XFTL2","HEXAGON B","0.1069","Equity","Information Technology","Sweden","$3,189,083","88,818","35.91","Nasdaq Omx Nordic","USD","SEK","8.29","3,189,083.09"
"SKF B","SE0000108227","B1Q3J35","SKF B","0.1065","Equity","Industrials","Sweden","$3,178,378","130,220","24.41","Nasdaq Omx Nordic","USD","SEK","8.29","3,178,377.60"
"AHT","GB0000536739","0053673","ASHTEAD GROUP PLC","0.1063","Equity","Industrials","United Kingdom","$3,172,238","173,196","18.32","London Stock Exchange","USD","GBP","0.64","3,172,238.11"
"GKN","GB0030646508","3064650","GKN PLC","0.1060","Equity","Consumer Discretionary","United Kingdom","$3,164,128","572,762","5.52","London Stock Exchange","USD","GBP","0.64","3,164,127.73"
"FER","ES0118900010","B038516","FERROVIAL SA","0.1052","Equity","Industrials","Spain","$3,138,804","142,480","22.03","Bolsa De Madrid","USD","EUR","0.90","3,138,804.23"
"USD","-","-","USD CASH","0.1049","Cash","Cash and/or Derivatives","United States","$3,129,080","3,129","100.00","-","USD","USD","1.00","3,129,079.85"
"EBS","AT0000652011","5289837","ERSTE GROUP BANK AG","0.1024","Equity","Financials","Austria","$3,056,563","105,017","29.11","Wiener Boerse Ag","USD","EUR","0.90","3,056,563.37"
"G1A","DE0006602006","4557104","GEA GROUP AG","0.1022","Equity","Industrials","Germany","$3,050,847","60,911","50.09","Xetra","USD","EUR","0.90","3,050,846.96"
"BEI","DE0005200000","5107401","BEIERSDORF AG","0.1020","Equity","Consumer Staples","Germany","$3,043,938","33,795","90.07","Xetra","USD","EUR","0.90","3,043,938.14"
"GAS","ES0116870314","5650422","GAS NATURAL SA","0.1017","Equity","Utilities","Spain","$3,034,848","123,985","24.48","Bolsa De Madrid","USD","EUR","0.90","3,034,848.11"
"FUM1V","FI0009007132","5579550","FORTUM ORD","0.1008","Equity","Utilities","Finland","$3,007,011","149,806","20.07","Nasdaq Omx Helsinki Ltd.","USD","EUR","0.90","3,007,010.90"
"REE","ES0173093115","5723777","RED ELECTRICA CORPORACION SA","0.1006","Equity","Utilities","Spain","$3,002,022","35,846","83.75","Bolsa De Madrid","USD","EUR","0.90","3,002,022.38"
"UG","FR0000121501","7103526","PEUGEOT SA","0.1006","Equity","Consumer Discretionary","France","$3,000,462","156,296","19.20","Nyse Euronext - Euronext Paris","USD","EUR","0.90","3,000,462.33"
"CNHI","NL0010545661","BDSV2V0","CNH INDUSTRIAL NV","0.0995","Equity","Industrials","Italy","$2,968,403","338,878","8.76","Borsa Italiana S.P.A.","USD","EUR","0.90","2,968,402.94"
"UCB","BE0003739530","5596991","UCB SA","0.0983","Equity","Health Care","Belgium","$2,933,665","42,811","68.53","Nyse Euronext - Euronext Brussels","USD","EUR","0.90","2,933,665.19"
"SOLB","BE0003470755","4821100","SOLVAY SA","0.0982","Equity","Materials","Belgium","$2,929,002","20,353","143.91","Nyse Euronext - Euronext Brussels","USD","EUR","0.90","2,929,002.42"
"BAB","GB0009697037","0969703","BABCOCK INTERNATIONAL GROUP PLC","0.0977","Equity","Industrials","United Kingdom","$2,915,940","172,543","16.90","London Stock Exchange","USD","GBP","0.64","2,915,940.29"
"RYAAY","US7835131043","2014441","RYANAIR HOLDINGS PLC ADS","0.0962","Equity","Industrials","Ireland","$2,870,599","42,540","67.48","NASDAQ","USD","USD","1.00","2,870,599.20"
"PSN","GB0006825383","0682538","PERSIMMON PLC","0.0960","Equity","Consumer Discretionary","United Kingdom","$2,865,368","104,147","27.51","London Stock Exchange","USD","GBP","0.64","2,865,368.50"
"SKA B","SE0000113250","7142091","SKANSKA B","0.0955","Equity","Industrials","Sweden","$2,850,498","132,954","21.44","Nasdaq Omx Nordic","USD","SEK","8.29","2,850,498.08"
"HMSO","GB0004065016","0406501","HAMMERSON REIT PLC","0.0944","Equity","Financials","United Kingdom","$2,816,185","269,905","10.43","London Stock Exchange","USD","GBP","0.64","2,816,184.92"
"AGS","BE0974264930","B86S2N0","AGEAS NV","0.0942","Equity","Financials","Belgium","$2,809,524","75,522","37.20","Nyse Euronext - Euronext Brussels","USD","EUR","0.90","2,809,524.43"
"KNIN","CH0025238863","B142S60","KUEHNE & NAGEL INTERNATIONAL AG","0.0935","Equity","Industrials","Switzerland","$2,790,862","19,402","143.84","Six Swiss Exchange Ag","USD","CHF","0.93","2,790,862.31"
"TPK","GB0007739609","0773960","TRAVIS PERKINS PLC","0.0933","Equity","Industrials","United Kingdom","$2,784,694","84,013","33.15","London Stock Exchange","USD","GBP","0.64","2,784,694.48"
"SVT","GB00B1FH8J72","B1FH8J7","SEVERN TRENT PLC","0.0913","Equity","Utilities","United Kingdom","$2,724,651","82,009","33.22","London Stock Exchange","USD","GBP","0.64","2,724,650.82"
"TEC","FR0000131708","4874160","TECHNIP SA","0.0902","Equity","Energy","France","$2,692,124","39,089","68.87","Nyse Euronext - Euronext Paris","USD","EUR","0.90","2,692,124.47"
"III","GB00B1YW4409","B1YW440","3I GROUP PLC","0.0899","Equity","Financials","United Kingdom","$2,681,210","334,234","8.02","London Stock Exchange","USD","GBP","0.64","2,681,209.52"
"KINV B","SE0000164626","B00GC12","INVESTMENT KINNEVIK","0.0890","Equity","Financials","Sweden","$2,656,169","80,998","32.79","Nasdaq Omx Nordic","USD","SEK","8.29","2,656,168.77"
"SCHP","CH0024638196","B11TCY0","SCHINDLER HOLDING PAR AG","0.0889","Equity","Industrials","Switzerland","$2,651,301","15,356","172.66","Six Swiss Exchange Ag","USD","CHF","0.93","2,651,301.02"
"DLG","GB00B89W0M42","B89W0M4","DIRECT LINE INSURANCE PLC","0.0870","Equity","Financials","United Kingdom","$2,595,768","516,111","5.03","London Stock Exchange","USD","GBP","0.64","2,595,768.30"
"LONN","CH0013841017","7333378","LONZA GROUP AG","0.0869","Equity","Health Care","Switzerland","$2,592,763","18,201","142.45","Six Swiss Exchange Ag","USD","CHF","0.93","2,592,762.81"
"SLHN","CH0014852781","7437805","SWISS LIFE HOLDING AG","0.0863","Equity","Financials","Switzerland","$2,574,715","10,479","245.70","Six Swiss Exchange Ag","USD","CHF","0.93","2,574,714.94"
"EDF","FR0010242511","B0NJJ17","EDF SA","0.0862","Equity","Utilities","France","$2,570,328","102,418","25.10","Nyse Euronext - Euronext Paris","USD","EUR","0.90","2,570,328.29"
"RAND","NL0000379121","5228658","RANDSTAD HOLDING","0.0861","Equity","Industrials","Netherlands","$2,568,101","43,394","59.18","Nyse Euronext - Euronext Amsterdam","USD","EUR","0.90","2,568,100.77"
"EN","FR0000120503","4002121","BOUYGUES SA","0.0858","Equity","Industrials","France","$2,561,650","62,329","41.10","Nyse Euronext - Euronext Paris","USD","EUR","0.90","2,561,650.42"
"VOW","DE0007664005","5497102","VOLKSWAGEN AG","0.0851","Equity","Consumer Discretionary","Germany","$2,539,126","10,104","251.30","Xetra","USD","EUR","0.90","2,539,125.63"
"EZJ","GB00B7KR2P84","B7KR2P8","EASYJET PLC","0.0848","Equity","Industrials","United Kingdom","$2,528,701","88,651","28.52","London Stock Exchange","USD","GBP","0.64","2,528,701.47"
"GTO","NL0000400653","B9MS8P5","GEMALTO NV","0.0842","Equity","Information Technology","Netherlands","$2,511,000","27,823","90.25","Nyse Euronext - Euronext Amsterdam","USD","EUR","0.90","2,511,000.42"
"ELUX B","SE0000103814","B1KKBX6","ELECTROLUX B","0.0834","Equity","Consumer Discretionary","Sweden","$2,489,247","81,484","30.55","Nasdaq Omx Nordic","USD","SEK","8.29","2,489,246.81"
"UBI","IT0003487029","7622225","UNIONE DI BANCHE ITALIANE SCPA","0.0834","Equity","Financials","Italy","$2,488,452","310,361","8.02","Borsa Italiana S.P.A.","USD","EUR","0.90","2,488,452.31"
"IAG","ES0177542018","B5M6XQ7","INTERNATIONAL AIRLINES GROUP SA","0.0827","Equity","Industrials","Spain","$2,468,160","280,720","8.79","London Stock Exchange","USD","GBP","0.64","2,468,159.72"
"SEV","FR0010613471","B3B8D04","SUEZ ENVIRONNEMENT SA","0.0823","Equity","Utilities","France","$2,454,817","118,991","20.63","Nyse Euronext - Euronext Paris","USD","EUR","0.90","2,454,817.05"
"GFS","GB00B01FLG62","B01FLG6","G4S PLC","0.0820","Equity","Industrials","United Kingdom","$2,447,294","534,010","4.58","London Stock Exchange","USD","GBP","0.64","2,447,294.00"
"TEN","LU0156801721","7538515","TENARIS SA","0.0820","Equity","Energy","Italy","$2,446,556","162,513","15.05","Borsa Italiana S.P.A.","USD","EUR","0.90","2,446,556.02"
"PFG","GB00B1Z4ST84","B1Z4ST8","PROVIDENT FINANCIAL PLC","0.0819","Equity","Financials","United Kingdom","$2,442,797","50,297","48.57","London Stock Exchange","USD","GBP","0.64","2,442,796.61"
"RBS","GB00B7T77214","B7T7721","ROYAL BANK OF SCOTLAND GROUP PLC","0.0811","Equity","Financials","United Kingdom","$2,419,825","434,724","5.57","London Stock Exchange","USD","GBP","0.64","2,419,825.31"
"SMIN","GB00B1WY2338","B1WY233","SMITHS GROUP PLC","0.0807","Equity","Industrials","United Kingdom","$2,407,557","135,120","17.82","London Stock Exchange","USD","GBP","0.64","2,407,557.01"
"ABE","ES0111845014","4065663","ABERTIS INFRAESTRUCTURAS SA","0.0797","Equity","Industrials","Spain","$2,377,916","132,941","17.89","Bolsa De Madrid","USD","EUR","0.90","2,377,916.46"
"ALO","FR0010220475","B0DJ8Q5","ALSTOM SA","0.0792","Equity","Industrials","France","$2,362,599","75,209","31.41","Nyse Euronext - Euronext Paris","USD","EUR","0.90","2,362,598.64"
"WRT1V","FI0009003727","4525189","WARTSILA ORD","0.0791","Equity","Industrials","Finland","$2,360,951","52,929","44.61","Nasdaq Omx Helsinki Ltd.","USD","EUR","0.90","2,360,950.97"
"ACS","ES0167050915","B01FLQ6","ACTIVIDADES DE CONSTRUCCION Y SERV","0.0790","Equity","Industrials","Spain","$2,357,004","67,853","34.74","Bolsa De Madrid","USD","EUR","0.90","2,357,004.40"
"RSA","GB00BKKMKR23","BKKMKR2","RSA INSURANCE GROUP PLC","0.0787","Equity","Financials","United Kingdom","$2,348,481","348,939","6.73","London Stock Exchange","USD","GBP","0.64","2,348,481.16"
