iShares Europe ETF
Inception Date,"Jul 25, 2000"
Fund Holdings as of,"12-May-2015"
Total Net Assets,"$2,992,444,446"
Shares Outstanding,"63,800,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,ISIN,SEDOL,Name,Weight (%),Asset Class,Sector,Country,Market Value,Shares,Price,Exchange,Currency,Market Currency,FX Rate,Notional Value
"SAN","ES0113900J37","5705946","BANCO SANTANDER SA","1.2299","Equity","Financials","Spain","$36,533,005","4,854,863","7.52","Bolsa De Madrid","USD","EUR","0.89","36,533,005.01"
"BATS","GB0002875804","0287580","BRITISH AMERICAN TOBACCO PLC","1.2104","Equity","Consumer Staples","United Kingdom","$35,955,313","645,252","55.72","London Stock Exchange","USD","GBP","0.64","35,955,313.48"
"ABI","BE0003793107","4755317","ANHEUSER BUSCH INBEV SA","1.1503","Equity","Consumer Staples","Belgium","$34,169,023","282,754","120.84","Nyse Euronext - Euronext Brussels","USD","EUR","0.89","34,169,023.29"
"VOD","GB00BH4HKS39","BH4HKS3","VODAFONE GROUP PLC","1.1295","Equity","Telecommunications","United Kingdom","$33,551,848","9,169,693","3.66","London Stock Exchange","USD","GBP","0.64","33,551,848.00"
"DAI","DE0007100000","5529027","DAIMLER AG","1.1187","Equity","Consumer Discretionary","Germany","$33,230,714","344,860","96.36","Xetra","USD","EUR","0.89","33,230,713.74"
"BAS","DE000BASF111","5086577","BASF SE","1.0319","Equity","Materials","Germany","$30,652,083","317,248","96.62","Xetra","USD","EUR","0.89","30,652,083.47"
"AZN","GB0009895292","0989529","ASTRAZENECA PLC","1.0025","Equity","Health Care","United Kingdom","$29,778,694","432,080","68.92","London Stock Exchange","USD","GBP","0.64","29,778,694.35"
"SIE","DE0007236101","5727973","SIEMENS AG","0.9945","Equity","Industrials","Germany","$29,540,343","274,035","107.80","Xetra","USD","EUR","0.89","29,540,343.40"
"RDSB","GB00B03MM408","B03MM40","ROYAL DUTCH SHELL PLC CLASS B","0.9261","Equity","Energy","United Kingdom","$27,508,553","849,236","32.39","London Stock Exchange","USD","GBP","0.64","27,508,552.72"
"UBSG","CH0244767585","BRJL176","UBS GROUP REGISTERED AG","0.8926","Equity","Financials","Switzerland","$26,513,474","1,245,232","21.29","Six Swiss Exchange Ag","USD","CHF","0.93","26,513,473.83"
"ALV","DE0008404005","5231485","ALLIANZ SE","0.8731","Equity","Financials","Germany","$25,936,397","158,500","163.64","Xetra","USD","EUR","0.89","25,936,397.14"
"UNA","NL0000009355","B12T3J1","UNILEVER DRC NV","0.8676","Equity","Consumer Staples","Netherlands","$25,770,719","592,487","43.50","Nyse Euronext - Euronext Amsterdam","USD","EUR","0.89","25,770,719.01"
"LLOY","GB0008706128","0870612","LLOYDS BANKING GROUP PLC","0.8373","Equity","Financials","United Kingdom","$24,870,978","18,246,727","1.36","London Stock Exchange","USD","GBP","0.64","24,870,978.08"
"SAP","DE0007164600","4846288","SAP","0.8290","Equity","Information Technology","Germany","$24,626,735","326,727","75.37","Xetra","USD","EUR","0.89","24,626,734.95"
"DGE","GB0002374006","0237400","DIAGEO PLC","0.8032","Equity","Consumer Staples","United Kingdom","$23,857,434","867,382","27.50","London Stock Exchange","USD","GBP","0.64","23,857,433.85"
"BNP","FR0000131104","7309681","BNP PARIBAS SA","0.7694","Equity","Financials","France","$22,853,533","362,156","63.10","Nyse Euronext - Euronext Paris","USD","EUR","0.89","22,853,532.60"
"TEF","ES0178430E18","5732524","TELEFONICA SA","0.7670","Equity","Telecommunications","Spain","$22,784,424","1,522,670","14.96","Bolsa De Madrid","USD","EUR","0.89","22,784,424.20"
"PRU","GB0007099541","0709954","PRUDENTIAL PLC","0.7501","Equity","Financials","United Kingdom","$22,282,001","884,666","25.19","London Stock Exchange","USD","GBP","0.64","22,282,001.15"
"BBVA","ES0113211835","5501906","BANCO BILBAO VIZCAYA ARGENTARIA OR","0.7442","Equity","Financials","Spain","$22,107,998","2,174,040","10.17","Bolsa De Madrid","USD","EUR","0.89","22,107,998.21"
"BG","GB0008762899","0876289","BG GROUP PLC","0.7290","Equity","Energy","United Kingdom","$21,655,953","1,176,659","18.40","London Stock Exchange","USD","GBP","0.64","21,655,952.94"
"INGA","NL0000303600","7154182","ING GROEP NV","0.7240","Equity","Financials","Netherlands","$21,506,996","1,333,562","16.13","Nyse Euronext - Euronext Amsterdam","USD","EUR","0.89","21,506,995.82"
"BARC","GB0031348658","3134865","BARCLAYS PLC","0.7170","Equity","Financials","United Kingdom","$21,296,887","5,281,222","4.03","London Stock Exchange","USD","GBP","0.64","21,296,887.23"
"BT.A","GB0030913577","3091357","BT GROUP PLC","0.7094","Equity","Telecommunications","United Kingdom","$21,073,366","2,895,159","7.28","London Stock Exchange","USD","GBP","0.64","21,073,365.70"
"RB.","GB00B24CGK77","B24CGK7","RECKITT BENCKISER GROUP PLC","0.6838","Equity","Consumer Staples","United Kingdom","$20,313,329","226,763","89.58","London Stock Exchange","USD","GBP","0.64","20,313,328.97"
"RIO","GB0007188757","0718875","RIO TINTO PLC","0.6778","Equity","Materials","United Kingdom","$20,133,911","429,183","46.91","London Stock Exchange","USD","GBP","0.64","20,133,911.22"
"DTE","DE0005557508","5842359","DEUTSCHE TELEKOM AG","0.6701","Equity","Telecommunications","Germany","$19,904,362","1,066,161","18.67","Xetra","USD","EUR","0.89","19,904,362.28"
"SAB","GB0004835483","0483548","SABMILLER PLC","0.6292","Equity","Consumer Staples","United Kingdom","$18,691,117","340,697","54.86","London Stock Exchange","USD","GBP","0.64","18,691,117.38"
"NG.","GB00B08SNH34","B08SNH3","NATIONAL GRID PLC","0.6257","Equity","Utilities","United Kingdom","$18,587,604","1,332,453","13.95","London Stock Exchange","USD","GBP","0.64","18,587,603.56"
"ULVR","GB00B10RZP78","B10RZP7","UNILEVER PLC","0.6208","Equity","Consumer Staples","United Kingdom","$18,439,651","417,608","44.16","London Stock Exchange","USD","GBP","0.64","18,439,651.00"
"GLEN","JE00B4T3BW64","B4T3BW6","GLENCORE PLC","0.6090","Equity","Materials","United Kingdom","$18,090,740","3,824,376","4.73","London Stock Exchange","USD","GBP","0.64","18,090,740.27"
"BLT","GB0000566504","0056650","BHP BILLITON PLC","0.6066","Equity","Materials","United Kingdom","$18,020,161","730,448","24.67","London Stock Exchange","USD","GBP","0.64","18,020,161.29"
"ENI","IT0003132476","7145056","ENI","0.5981","Equity","Energy","Italy","$17,766,119","930,331","19.10","Borsa Italiana S.P.A.","USD","EUR","0.89","17,766,118.97"
"ISP","IT0000072618","4076836","INTESA SANPAOLO","0.5978","Equity","Financials","Italy","$17,756,391","4,930,784","3.60","Borsa Italiana S.P.A.","USD","EUR","0.89","17,756,390.73"
"ZURN","CH0011075394","5983816","ZURICH INSURANCE GROUP AG","0.5695","Equity","Financials","Switzerland","$16,916,074","52,636","321.38","Six Swiss Exchange Ag","USD","CHF","0.93","16,916,074.32"
"IMT","GB0004544929","0454492","IMPERIAL TOBACCO GROUP PLC","0.5676","Equity","Consumer Staples","United Kingdom","$16,860,531","337,966","49.89","London Stock Exchange","USD","GBP","0.64","16,860,531.45"
"SHP","JE00B2QKY057","B2QKY05","SHIRE PLC","0.5656","Equity","Health Care","United Kingdom","$16,802,379","206,887","81.21","London Stock Exchange","USD","GBP","0.64","16,802,378.91"
"OR","FR0000120321","4057808","LOREAL SA","0.5630","Equity","Consumer Staples","France","$16,725,175","88,389","189.22","Nyse Euronext - Euronext Paris","USD","EUR","0.89","16,725,175.40"
"MC","FR0000121014","4061412","LVMH MOET HENNESSY LOUIS VUITTON S","0.5574","Equity","Consumer Discretionary","France","$16,556,163","94,427","175.33","Nyse Euronext - Euronext Paris","USD","EUR","0.89","16,556,163.05"
"CS","FR0000120628","7088429","AXA SA","0.5555","Equity","Financials","France","$16,501,949","661,988","24.93","Nyse Euronext - Euronext Paris","USD","EUR","0.89","16,501,948.99"
"ASML","NL0010273215","B929F46","ASML HOLDING NV","0.5548","Equity","Information Technology","Netherlands","$16,479,179","151,763","108.58","Nyse Euronext - Euronext Amsterdam","USD","EUR","0.89","16,479,178.91"
"ABBN","CH0012221716","7108899","ABB LTD","0.5463","Equity","Industrials","Switzerland","$16,226,905","741,058","21.90","Six Swiss Exchange Ag","USD","CHF","0.93","16,226,904.68"
"CFR","CH0210483332","BCRWZ18","COMPAGNIE FINANCIERE RICHEMONT SA","0.5332","Equity","Consumer Discretionary","Switzerland","$15,837,394","180,996","87.50","Six Swiss Exchange Ag","USD","CHF","0.93","15,837,394.40"
"AI","FR0000120073","B1YXBJ7","AIR LIQUIDE SA","0.5312","Equity","Materials","France","$15,780,685","119,775","131.75","Nyse Euronext - Euronext Paris","USD","EUR","0.89","15,780,685.33"
"DBK","DE0005140008","5750355","DEUTSCHE BANK AG","0.5204","Equity","Financials","Germany","$15,459,504","477,128","32.40","Xetra","USD","EUR","0.89","15,459,503.77"
"SU","FR0000121972","4834108","SCHNEIDER ELECTRIC SE","0.5172","Equity","Industrials","France","$15,361,950","202,031","76.04","Nyse Euronext - Euronext Paris","USD","EUR","0.89","15,361,949.64"
"SYNN","CH0011037469","4356646","SYNGENTA AG","0.4878","Equity","Materials","Switzerland","$14,490,034","33,317","434.91","Six Swiss Exchange Ag","USD","CHF","0.93","14,490,033.70"
"BN","FR0000120644","B1Y9TB3","DANONE SA","0.4873","Equity","Consumer Staples","France","$14,475,362","207,029","69.92","Nyse Euronext - Euronext Paris","USD","EUR","0.89","14,475,362.20"
"AIR","NL0000235190","4012250","AIRBUS GROUP NV","0.4869","Equity","Industrials","France","$14,464,247","211,845","68.28","Nyse Euronext - Euronext Paris","USD","EUR","0.89","14,464,247.31"
"NDA SEK","SE0000427361","5380031","NORDEA BANK","0.4748","Equity","Financials","Sweden","$14,103,954","1,102,674","12.79","Nasdaq Omx Nordic","USD","SEK","8.30","14,103,954.31"
"GLE","FR0000130809","5966516","SOCIETE GENERALE","0.4648","Equity","Financials","France","$13,805,958","280,237","49.27","Nyse Euronext - Euronext Paris","USD","EUR","0.89","13,805,957.98"
"UCG","IT0004781412","B5M1SM3","UNICREDIT","0.4560","Equity","Financials","Italy","$13,545,802","1,910,303","7.09","Borsa Italiana S.P.A.","USD","EUR","0.89","13,545,802.41"
"VOW3","DE0007664039","5497168","VOLKSWAGEN AG (PFD NON-VTG)","0.4517","Equity","Consumer Discretionary","Germany","$13,417,560","54,094","248.04","Xetra","USD","EUR","0.89","13,417,560.01"
"BMW","DE0005190003","5756029","BAYERISCHE MOTORENWERKE AG BMW","0.4421","Equity","Consumer Discretionary","Germany","$13,131,720","109,791","119.61","Xetra","USD","EUR","0.89","13,131,720.26"
"HM B","SE0000106270","5687431","HENNES & MAURITZ","0.4398","Equity","Consumer Discretionary","Sweden","$13,063,024","325,892","40.08","Nasdaq Omx Nordic","USD","SEK","8.30","13,063,023.95"
"CSGN","CH0012138530","7171589","CREDIT SUISSE GROUP AG","0.4380","Equity","Financials","Switzerland","$13,010,627","490,788","26.51","Six Swiss Exchange Ag","USD","CHF","0.93","13,010,627.11"
"ORA","FR0000133308","5176177","ORANGE SA","0.4315","Equity","Telecommunications","France","$12,818,514","796,769","16.09","Nyse Euronext - Euronext Paris","USD","EUR","0.89","12,818,513.89"
"IBE","ES0144580Y14","B288C92","IBERDROLA SA","0.4287","Equity","Utilities","Spain","$12,734,046","1,853,745","6.87","Bolsa De Madrid","USD","EUR","0.89","12,734,045.83"
"LIN","DE0006483001","5740817","LINDE AG","0.4274","Equity","Materials","Germany","$12,696,764","63,909","198.67","Xetra","USD","EUR","0.89","12,696,764.12"
"ITX","ES0148396007","BP9DL90","INDUSTRIA DE DISENO TEXTIL INDITEX","0.4223","Equity","Consumer Discretionary","Spain","$12,543,636","387,337","32.38","Bolsa De Madrid","USD","EUR","0.89","12,543,636.35"
"ERIC B","SE0000108656","5959378","ERICSSON B","0.3982","Equity","Information Technology","Sweden","$11,829,612","1,052,309","11.24","Nasdaq Omx Nordic","USD","SEK","8.30","11,829,611.97"
"AV.","GB0002162385","0216238","AVIVA PLC","0.3826","Equity","Financials","United Kingdom","$11,365,895","1,371,700","8.29","London Stock Exchange","USD","GBP","0.64","11,365,894.54"
"STAN","GB0004082847","0408284","STANDARD CHARTERED PLC","0.3822","Equity","Financials","United Kingdom","$11,351,900","699,552","16.23","London Stock Exchange","USD","GBP","0.64","11,351,900.33"
"ENEL","IT0003128367","7144569","ENEL","0.3789","Equity","Utilities","Italy","$11,255,047","2,404,517","4.68","Borsa Italiana S.P.A.","USD","EUR","0.89","11,255,047.06"
"VIV","FR0000127771","4834777","VIVENDI SA","0.3754","Equity","Consumer Discretionary","France","$11,152,096","443,374","25.15","Nyse Euronext - Euronext Paris","USD","EUR","0.89","11,152,096.33"
"WPP","JE00B8KF9B49","B8KF9B4","WPP PLC","0.3688","Equity","Consumer Discretionary","United Kingdom","$10,956,163","461,697","23.73","London Stock Exchange","USD","GBP","0.64","10,956,163.30"
"GSZ","FR0010208488","B0C2CQ3","GDF SUEZ SA","0.3630","Equity","Utilities","France","$10,783,475","525,386","20.52","Nyse Euronext - Euronext Paris","USD","EUR","0.89","10,783,475.41"
"EOAN","DE000ENAG999","4942904","E.ON N","0.3626","Equity","Utilities","Germany","$10,772,484","691,091","15.59","Xetra","USD","EUR","0.89","10,772,483.94"
"CPG","GB00BLNN3L44","BLNN3L4","COMPASS GROUP PLC","0.3564","Equity","Consumer Discretionary","United Kingdom","$10,587,044","581,174","18.22","London Stock Exchange","USD","GBP","0.64","10,587,043.64"
"DPW","DE0005552004","4617859","DEUTSCHE POST AG","0.3557","Equity","Industrials","Germany","$10,567,097","330,086","32.01","Xetra","USD","EUR","0.89","10,567,096.67"
"SREN","CH0126881561","B545MG5","SWISS RE AG","0.3528","Equity","Financials","Switzerland","$10,478,477","118,581","88.37","Six Swiss Exchange Ag","USD","CHF","0.93","10,478,476.61"
"MUV2","DE0008430026","5294121","MUNICH REINSURANCE COMPANY","0.3451","Equity","Financials","Germany","$10,251,642","52,935","193.66","Xetra","USD","EUR","0.89","10,251,642.48"
"RR","GB00B63H8491","B63H849","ROLLS-ROYCE HOLDINGS PLC","0.3428","Equity","Industrials","United Kingdom","$10,181,446","646,777","15.74","London Stock Exchange","USD","GBP","0.64","10,181,445.50"
"TSCO","GB0008847096","0884709","TESCO PLC","0.3332","Equity","Consumer Staples","United Kingdom","$9,898,489","2,778,396","3.56","London Stock Exchange","USD","GBP","0.64","9,898,488.84"
"DG","FR0000125486","B1XH026","VINCI SA","0.3183","Equity","Industrials","France","$9,455,970","159,634","59.24","Nyse Euronext - Euronext Paris","USD","EUR","0.89","9,455,970.35"
"UL","FR0000124711","B1YY4B3","UNIBAIL-RODAMCO SE REIT","0.3118","Equity","Financials","France","$9,261,112","34,989","264.69","Nyse Euronext - Euronext Amsterdam","USD","EUR","0.89","9,261,111.66"
"G","IT0000062072","4056719","ASSICURAZIONI GENERALI","0.3068","Equity","Financials","Italy","$9,112,662","468,633","19.45","Borsa Italiana S.P.A.","USD","EUR","0.89","9,112,661.71"
"NOK1V","FI0009000681","5902941","NOKIA","0.2994","Equity","Information Technology","Finland","$8,893,839","1,289,013","6.90","Nasdaq Omx Helsinki Ltd.","USD","EUR","0.89","8,893,838.77"
"PHIA","NL0000009538","5986622","KONINKLIJKE PHILIPS NV","0.2986","Equity","Industrials","Netherlands","$8,869,676","322,957","27.46","Nyse Euronext - Euronext Amsterdam","USD","EUR","0.89","8,869,675.87"
"RI","FR0000120693","4682329","PERNOD RICARD SA","0.2975","Equity","Consumer Staples","France","$8,837,654","72,093","122.59","Nyse Euronext - Euronext Paris","USD","EUR","0.89","8,837,653.78"
"CON","DE0005439004","4598589","CONTINENTAL AG","0.2951","Equity","Consumer Discretionary","Germany","$8,765,871","37,160","235.89","Xetra","USD","EUR","0.89","8,765,870.74"
"SSE","GB0007908733","0790873","SSE PLC","0.2922","Equity","Utilities","United Kingdom","$8,681,191","341,065","25.45","London Stock Exchange","USD","GBP","0.64","8,681,191.39"
"BA.","GB0002634946","0263494","BAE SYSTEMS PLC","0.2897","Equity","Industrials","United Kingdom","$8,605,926","1,103,264","7.80","London Stock Exchange","USD","GBP","0.64","8,605,925.88"
"AAL","GB00B1XZS820","B1XZS82","ANGLO AMERICAN PLC","0.2863","Equity","Materials","United Kingdom","$8,503,969","479,608","17.73","London Stock Exchange","USD","GBP","0.64","8,503,968.78"
"ARM","GB0000595859","0059585","ARM HOLDINGS PLC","0.2862","Equity","Information Technology","United Kingdom","$8,501,188","486,325","17.48","London Stock Exchange","USD","GBP","0.64","8,501,187.63"
"LGEN","GB0005603997","0560399","LEGAL & GENERAL GROUP PLC","0.2834","Equity","Financials","United Kingdom","$8,418,943","2,040,577","4.13","London Stock Exchange","USD","GBP","0.64","8,418,943.00"
"FRE","DE0005785604","4352097","FRESENIUS SE AND CO KGAA","0.2787","Equity","Health Care","Germany","$8,278,278","135,983","60.88","Xetra","USD","EUR","0.89","8,278,278.50"
"EI","FR0000121667","7212477","ESSILOR INTERNATIONAL SA","0.2779","Equity","Health Care","France","$8,256,271","68,195","121.07","Nyse Euronext - Euronext Paris","USD","EUR","0.89","8,256,271.30"
"SAF","FR0000073272","B058TZ6","SAFRAN SA","0.2754","Equity","Industrials","France","$8,179,630","111,893","73.10","Nyse Euronext - Euronext Paris","USD","EUR","0.89","8,179,630.06"
"SAMAS","FI0009003305","5226038","SAMPO OYJ","0.2735","Equity","Financials","Finland","$8,125,041","167,002","48.65","Nasdaq Omx Helsinki Ltd.","USD","EUR","0.89","8,125,041.26"
"CRG","IE0001827041","4182249","CRH PLC","0.2696","Equity","Materials","Ireland","$8,009,815","281,504","28.45","Irish Stock Exchange - All Market","USD","EUR","0.89","8,009,814.88"
"SWED A","SE0000242455","4846523","SWEDBANK","0.2683","Equity","Financials","Sweden","$7,969,299","347,927","22.91","Nasdaq Omx Nordic","USD","SEK","8.30","7,969,298.74"
"CA","FR0000120172","5641567","CARREFOUR SA","0.2674","Equity","Consumer Staples","France","$7,942,441","231,394","34.32","Nyse Euronext - Euronext Paris","USD","EUR","0.89","7,942,441.24"
"SGO","FR0000125007","7380482","COMPAGNIE DE SAINT GOBAIN SA","0.2673","Equity","Industrials","France","$7,940,151","171,737","46.23","Nyse Euronext - Euronext Paris","USD","EUR","0.89","7,940,150.54"
"DANSKE","DK0010274414","4588825","DANSKE BANK","0.2625","Equity","Financials","Denmark","$7,797,384","268,508","29.04","Omx Nordic Exchange Copenhagen A/S","USD","DKK","6.64","7,797,384.11"
"CNA","GB00B033F229","B033F22","CENTRICA PLC","0.2584","Equity","Utilities","United Kingdom","$7,675,961","1,760,884","4.36","London Stock Exchange","USD","GBP","0.64","7,675,961.10"
"STL","NO0010096985","7133608","STATOIL ASA","0.2579","Equity","Energy","Norway","$7,661,569","363,329","21.09","Oslo Bors Asa","USD","NOK","7.47","7,661,568.88"
"EUR","-","-","EUR CASH","0.2576","Cash","Cash and/or Derivatives","European Union","$7,651,207","6,803","112.46","-","USD","EUR","0.89","7,651,207.25"
"SHB A","SE0000193120","5703661","SVENSKA HANDELSBANKEN A","0.2541","Equity","Financials","Sweden","$7,547,533","168,481","44.80","Nasdaq Omx Nordic","USD","SEK","8.30","7,547,532.83"
"KBC","BE0003565737","4497749","KBC GROEP","0.2523","Equity","Financials","Belgium","$7,495,409","113,306","66.15","Nyse Euronext - Euronext Brussels","USD","EUR","0.89","7,495,408.65"
"RNO","FR0000131906","4712798","RENAULT PAR SA","0.2516","Equity","Consumer Discretionary","France","$7,472,816","71,202","104.95","Nyse Euronext - Euronext Paris","USD","EUR","0.89","7,472,816.37"
"VOLV B","SE0000115446","B1QH830","VOLVO CLASS B","0.2439","Equity","Industrials","Sweden","$7,246,065","555,516","13.04","Nasdaq Omx Nordic","USD","SEK","8.30","7,246,064.69"
"SEB A","SE0000148884","4813345","SKANDINAVISKA ENSKILDA BANKEN","0.2426","Equity","Financials","Sweden","$7,206,569","592,460","12.16","Nasdaq Omx Nordic","USD","SEK","8.30","7,206,569.42"
"ML","FR0000121261","4588364","MICHELIN","0.2412","Equity","Consumer Discretionary","France","$7,164,245","64,404","111.24","Nyse Euronext - Euronext Paris","USD","EUR","0.89","7,164,245.03"
"REP","ES0173516115","5669354","REPSOL SA","0.2408","Equity","Energy","Spain","$7,153,950","351,148","20.37","Bolsa De Madrid","USD","EUR","0.89","7,153,950.41"
"HEN3","DE0006048432","5076705","HENKEL AG & CO KGAA PREF","0.2401","Equity","Consumer Staples","Germany","$7,132,649","61,306","116.34","Xetra","USD","EUR","0.89","7,132,649.18"
"AMS","ES0109067019","B3MSM28","AMADEUS IT HOLDING SA","0.2401","Equity","Information Technology","Spain","$7,131,859","154,011","46.31","Bolsa De Madrid","USD","EUR","0.89","7,131,858.80"
"EXPN","GB00B19NLV48","B19NLV4","EXPERIAN PLC","0.2281","Equity","Industrials","United Kingdom","$6,775,580","356,319","19.02","London Stock Exchange","USD","GBP","0.64","6,775,580.02"
"ATCO A","SE0000101032","B1QGR41","ATLAS COPCO A","0.2269","Equity","Industrials","Sweden","$6,741,052","220,844","30.52","Nasdaq Omx Nordic","USD","SEK","8.30","6,741,052.04"
"ASSA B","SE0000255648","5698789","ASSA ABLOY B","0.2259","Equity","Industrials","Sweden","$6,711,635","116,132","57.79","Nasdaq Omx Nordic","USD","SEK","8.30","6,711,634.68"
"GBP","-","-","GBP CASH","0.2224","Cash","Cash and/or Derivatives","United Kingdom","$6,607,512","4,218","156.63","-","USD","GBP","0.64","6,607,512.49"
"REL","GB00B2B0DG97","B2B0DG9","REED ELSEVIER PLC","0.2210","Equity","Consumer Discretionary","United Kingdom","$6,564,694","392,423","16.73","London Stock Exchange","USD","GBP","0.64","6,564,694.46"
"AH","NL0010672325","BKWP5S5","KONINKLIJKE AHOLD NV","0.2157","Equity","Consumer Staples","Netherlands","$6,406,767","309,098","20.73","Nyse Euronext - Euronext Amsterdam","USD","EUR","0.89","6,406,766.82"
"AKZA","NL0000009132","5458314","AKZO NOBEL NV","0.2129","Equity","Materials","Netherlands","$6,323,275","83,742","75.51","Nyse Euronext - Euronext Amsterdam","USD","EUR","0.89","6,323,274.76"
"FME","DE0005785802","5129074","FRESENIUS MEDICAL CARE AG","0.2103","Equity","Health Care","Germany","$6,247,178","73,798","84.65","Xetra","USD","EUR","0.89","6,247,178.22"
"HOLN","CH0012214059","7110753","HOLCIM LTD","0.2102","Equity","Materials","Switzerland","$6,243,522","77,631","80.43","Six Swiss Exchange Ag","USD","CHF","0.93","6,243,521.61"
"INVE B","SE0000107419","5679591","INVESTOR B","0.2094","Equity","Financials","Sweden","$6,221,651","156,724","39.70","Nasdaq Omx Nordic","USD","SEK","8.30","6,221,650.52"
"NXT","GB0032089863","3208986","NEXT PLC","0.2045","Equity","Consumer Discretionary","United Kingdom","$6,075,235","53,314","113.95","London Stock Exchange","USD","GBP","0.64","6,075,234.93"
"ACA","FR0000045072","7262610","CREDIT AGRICOLE SA","0.2044","Equity","Financials","France","$6,072,471","391,405","15.51","Nyse Euronext - Euronext Paris","USD","EUR","0.89","6,072,471.17"
"SKY","GB0001411924","0141192","SKY PLC","0.2030","Equity","Consumer Discretionary","United Kingdom","$6,029,840","362,146","16.65","London Stock Exchange","USD","GBP","0.64","6,029,839.72"
"KNEBV","FI0009013403","B09M9D2","KONE","0.2021","Equity","Industrials","Finland","$6,002,620","138,058","43.48","Nasdaq Omx Helsinki Ltd.","USD","EUR","0.89","6,002,619.50"
"ADS","DE000A1EWWW0","4031976","ADIDAS AG","0.2013","Equity","Consumer Discretionary","Germany","$5,978,266","71,989","83.04","Xetra","USD","EUR","0.89","5,978,265.75"
"REN","NL0006144495","4148810","REED ELSEVIER NV","0.1978","Equity","Consumer Discretionary","Netherlands","$5,874,451","241,208","24.35","Nyse Euronext - Euronext Amsterdam","USD","EUR","0.89","5,874,450.97"
"GIVN","CH0010645932","5980613","GIVAUDAN SA","0.1967","Equity","Materials","Switzerland","$5,843,265","3,154","1,852.65","Six Swiss Exchange Ag","USD","CHF","0.93","5,843,264.56"
"DNB","NO0010031479","4263304","DNB","0.1955","Equity","Financials","Norway","$5,807,748","315,219","18.42","Oslo Bors Asa","USD","NOK","7.47","5,807,747.96"
"HEIA","NL0000009165","7792559","HEINEKEN NV","0.1946","Equity","Consumer Staples","Netherlands","$5,779,617","73,331","78.82","Nyse Euronext - Euronext Amsterdam","USD","EUR","0.89","5,779,617.38"
"TEL","NO0010063308","4732495","TELENOR ASA","0.1943","Equity","Telecommunications","Norway","$5,771,725","238,983","24.15","Oslo Bors Asa","USD","NOK","7.47","5,771,725.24"
"PSON","GB0006776081","0677608","PEARSON PLC","0.1936","Equity","Consumer Discretionary","United Kingdom","$5,751,404","282,233","20.38","London Stock Exchange","USD","GBP","0.64","5,751,404.33"
"PUB","FR0000130577","4380429","PUBLICIS GROUPE SA","0.1927","Equity","Consumer Discretionary","France","$5,723,797","69,253","82.65","Nyse Euronext - Euronext Paris","USD","EUR","0.89","5,723,797.05"
"OML","GB00B77J0862","B77J086","OLD MUTUAL PLC","0.1916","Equity","Financials","United Kingdom","$5,689,979","1,603,105","3.55","London Stock Exchange","USD","GBP","0.64","5,689,979.29"
