iShares Core S&P Small-Cap ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"05-Aug-2015"
Total Net Assets,"$16,736,381,265"
Shares Outstanding,"144,600,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,ISIN,SEDOL,Weight (%),Sector,Asset Class,Market Value,Shares,Price,Exchange,Notional Value
"FWRD","FORWARD AIR CORP.","US3498531017","2510790","0.2269","Industrials","Equity","$38,293,536","769,410","49.77","NASDAQ","38,293,535.70"
"GCO","GENESCO INC.","US3715321028","2367101","0.2266","Consumer Discretionary","Equity","$38,244,461","597,010","64.06","New York Stock Exchange Inc.","38,244,460.60"
"HW","HEADWATERS INC.","US42210P1021","2229773","0.2248","Materials","Equity","$37,949,310","1,833,300","20.70","New York Stock Exchange Inc.","37,949,310.00"
"BABY","NATUS MEDICAL INC.","US6390501038","2771133","0.2246","Health Care","Equity","$37,905,537","819,402","46.26","NASDAQ","37,905,536.52"
"NPBC","NATIONAL PENN BANCSHARES INC.","US6371381087","2605157","0.2245","Financials","Equity","$37,900,217","3,480,277","10.89","NASDAQ","37,900,216.53"
"SONC","SONIC CORP.","US8354511052","2821113","0.2237","Consumer Discretionary","Equity","$37,759,708","1,227,958","30.75","NASDAQ","37,759,708.50"
"AIT","APPLIED INDUSTRIAL TECHNOLOGIES IN","US03820C1053","2086309","0.2234","Industrials","Equity","$37,706,710","997,532","37.80","New York Stock Exchange Inc.","37,706,709.60"
"PRGS","PROGRESS SOFTWARE CORP.","US7433121008","2705198","0.2227","Information Technology","Equity","$37,597,139","1,257,009","29.91","NASDAQ","37,597,139.19"
"PSB","PS BUSINESS PARKS REIT INC","US69360J1079","2707956","0.2186","Financials","Equity","$36,899,472","482,283","76.51","New York Stock Exchange Inc.","36,899,472.33"
"SSD","SIMPSON MANUFACTURING CO.","US8290731053","2809250","0.2182","Industrials","Equity","$36,823,881","1,042,874","35.31","New York Stock Exchange Inc.","36,823,880.94"
"FMBI","FIRST MIDWEST BANCORP","US3208671046","2341439","0.2179","Financials","Equity","$36,779,167","1,929,652","19.06","NASDAQ","36,779,167.12"
"ACOR","ACORDA THERAPEUTICS INC.","US00484M1062","2925844","0.2177","Health Care","Equity","$36,739,231","1,063,672","34.54","NASDAQ","36,739,230.88"
"KALU","KAISER ALUMINUM CORP.","US4830077040","B15CJ33","0.2173","Materials","Equity","$36,680,141","432,243","84.86","NASDAQ","36,680,140.98"
"PEI","PENNSYLVANIA REAL ESTATE INVESTMEN","US7091021078","2680767","0.2171","Financials","Equity","$36,641,719","1,717,044","21.34","New York Stock Exchange Inc.","36,641,718.96"
"PKY","PARKWAY PROPERTIES INC.","US70159Q1040","2667168","0.2170","Financials","Equity","$36,629,784","2,099,128","17.45","New York Stock Exchange Inc.","36,629,783.60"
"EE","EL PASO ELECTRIC CO.","US2836778546","2851808","0.2170","Utilities","Equity","$36,623,825","1,007,533","36.35","New York Stock Exchange Inc.","36,623,824.55"
"BCO","THE BRINKS COMPANY","US1096961040","2691305","0.2161","Industrials","Equity","$36,479,019","1,208,715","30.18","New York Stock Exchange Inc.","36,479,018.70"
"EDR","EDUCATION REALTY TRUST REIT INC","US28140H2031","BSR6J09","0.2159","Financials","Equity","$36,441,890","1,201,117","30.34","New York Stock Exchange Inc.","36,441,889.78"
"VIAV","VIAVI SOLUTIONS CORP","US9255501051","BYXB201","0.2149","Information Technology","Equity","$36,277,185","5,767,438","6.29","NASDAQ","36,277,185.02"
"CAL","CALERES INC","US1295001044","BWX4MD9","0.2142","Consumer Discretionary","Equity","$36,158,483","1,088,783","33.21","New York Stock Exchange Inc.","36,158,483.43"
"AF","ASTORIA FINANCIAL CORP.","US0462651045","2052689","0.2128","Financials","Equity","$35,910,092","2,212,575","16.23","New York Stock Exchange Inc.","35,910,092.25"
"HMN","HORACE MANN EDUCATORS CORP.","US4403271046","2437112","0.2121","Financials","Equity","$35,796,008","1,022,159","35.02","New York Stock Exchange Inc.","35,796,008.18"
"HUBG","HUB GROUP INC. CL A","US4433201062","2407632","0.2116","Industrials","Equity","$35,711,256","849,459","42.04","NASDAQ","35,711,256.36"
"AJRD","AEROJET ROCKETDYNE HOLDINGS INC","US0078001056","BWD7PX9","0.2109","Industrials","Equity","$35,597,330","1,557,870","22.85","New York Stock Exchange Inc.","35,597,329.50"
"SAFM","SANDERSON FARMS INC.","US8000131040","2774336","0.2108","Consumer Staples","Equity","$35,589,960","495,820","71.78","NASDAQ","35,589,959.60"
"AIRM","AIR METHODS CORP.","US0091283079","2049777","0.2106","Health Care","Equity","$35,544,637","892,857","39.81","NASDAQ","35,544,637.17"
"AWR","AMERICAN STATES WATER CO.","US0298991011","2267171","0.2100","Utilities","Equity","$35,442,728","939,129","37.74","New York Stock Exchange Inc.","35,442,728.46"
"PLKI","POPEYES LOUISIANA KITCHEN INC","US7328721060","BJ4YHV0","0.2080","Consumer Discretionary","Equity","$35,112,719","575,524","61.01","NASDAQ","35,112,719.24"
"SEM","SELECT MEDICAL HOLDINGS CORPORATIO","US81619Q1058","B4MF0Q6","0.2063","Health Care","Equity","$34,828,084","2,410,248","14.45","New York Stock Exchange Inc.","34,828,083.60"
"COHR","COHERENT INC.","US1924791031","2208374","0.2062","Information Technology","Equity","$34,809,441","592,098","58.79","NASDAQ","34,809,441.42"
"ESND","ESSENDANT INC","US2966891028","BY4K7X5","0.2055","Industrials","Equity","$34,689,022","953,257","36.39","NASDAQ","34,689,022.23"
"HF","HFF INC. CL A","US40418F1084","B1Q1RT1","0.2055","Financials","Equity","$34,680,700","818,134","42.39","New York Stock Exchange Inc.","34,680,700.26"
"ICUI","ICU MEDICAL INC.","US44930G1076","2451918","0.2043","Health Care","Equity","$34,489,686","345,173","99.92","NASDAQ","34,489,686.16"
"IPCM","IPC HEALTHCARE INC","US44984A1051","B2NW6R5","0.2040","Health Care","Equity","$34,432,024","432,835","79.55","NASDAQ","34,432,024.25"
"DW","DREW INDUSTRIES INC.","US26168L2051","2280695","0.2027","Consumer Discretionary","Equity","$34,210,871","599,875","57.03","New York Stock Exchange Inc.","34,210,871.25"
"MNTA","MOMENTA PHARMACEUTICALS INC.","US60877T1007","B018VB0","0.2025","Health Care","Equity","$34,182,088","1,478,464","23.12","NASDAQ","34,182,087.68"
"GCI","GANNETT INC","US36473H1041","BZ0P429","0.2017","Consumer Discretionary","Equity","$34,041,416","2,817,998","12.08","New York Stock Exchange Inc.","34,041,415.84"
"GB","GREATBATCH INC.","US39153L1061","2641098","0.2013","Health Care","Equity","$33,982,237","634,352","53.57","New York Stock Exchange Inc.","33,982,236.64"
"BYD","BOYD GAMING CORP.","US1033041013","2117232","0.2010","Consumer Discretionary","Equity","$33,920,382","1,975,561","17.17","New York Stock Exchange Inc.","33,920,382.37"
"SCSS","SELECT COMFORT CORP.","US81616X1037","2320892","0.2005","Consumer Discretionary","Equity","$33,843,277","1,299,665","26.04","NASDAQ","33,843,276.60"
"TASR","TASER INTERNATIONAL INC.","US87651B1044","2767198","0.1992","Industrials","Equity","$33,614,933","1,327,604","25.32","NASDAQ","33,614,933.28"
"ATU","ACTUANT CORP. CL A","US00508X2036","2716792","0.1991","Industrials","Equity","$33,611,368","1,480,677","22.70","New York Stock Exchange Inc.","33,611,367.90"
"GK","G & K SERVICES INC. SHS -A-","US3612681052","2357317","0.1988","Industrials","Equity","$33,556,791","497,064","67.51","NASDAQ","33,556,790.64"
"OMCL","OMNICELL INC.","US68213N1090","2789523","0.1981","Health Care","Equity","$33,443,384","901,196","37.11","NASDAQ","33,443,383.56"
"AZZ","AZZ INC.","US0024741045","2067672","0.1967","Industrials","Equity","$33,200,847","640,572","51.83","New York Stock Exchange Inc.","33,200,846.76"
"VRTU","VIRTUSA CORP","US92827P1021","B1YWRN0","0.1954","Information Technology","Equity","$32,984,121","670,818","49.17","NASDAQ","32,984,121.06"
"UVV","UNIVERSAL CORP.","US9134561094","2923804","0.1944","Consumer Staples","Equity","$32,811,876","561,751","58.41","New York Stock Exchange Inc.","32,811,875.91"
"FINL","FINISH LINE INC. CL A","US3179231002","2349819","0.1935","Consumer Discretionary","Equity","$32,655,600","1,145,007","28.52","NASDAQ","32,655,599.64"
"RRGB","RED ROBIN GOURMET BURGERS INC.","US75689M1018","2966144","0.1933","Consumer Discretionary","Equity","$32,624,065","351,174","92.90","NASDAQ","32,624,064.60"
"COR","CORESITE REALTY CORP.","US21870Q1058","B3T3VV8","0.1921","Financials","Equity","$32,426,735","659,348","49.18","New York Stock Exchange Inc.","32,426,734.64"
"PLXS","PLEXUS CORP.","US7291321005","2692160","0.1907","Information Technology","Equity","$32,184,764","835,317","38.53","NASDAQ","32,184,764.01"
"INDB","INDEPENDENT BANK CORP.","US4538361084","2447821","0.1902","Financials","Equity","$32,112,522","656,027","48.95","NASDAQ","32,112,521.65"
"BKE","BUCKLE INC.","US1184401065","2149934","0.1893","Consumer Discretionary","Equity","$31,950,715","704,847","45.33","New York Stock Exchange Inc.","31,950,714.51"
"OSIS","OSI SYSTEMS INC.","US6710441055","2111579","0.1885","Information Technology","Equity","$31,816,535","462,988","68.72","NASDAQ","31,816,535.36"
"LZB","LA-Z-BOY INC","US5053361078","2508405","0.1884","Consumer Discretionary","Equity","$31,805,098","1,272,713","24.99","New York Stock Exchange Inc.","31,805,097.87"
"HA","HAWAIIAN HOLDINGS INC.","US4198791018","2408044","0.1884","Industrials","Equity","$31,799,769","1,360,709","23.37","NASDAQ","31,799,769.33"
"BCC","BOISE CASCADE COMPANY","US09739D1000","B9BP4R1","0.1871","Materials","Equity","$31,580,159","982,887","32.13","New York Stock Exchange Inc.","31,580,159.31"
"OUTR","OUTERWALL INC","US6900701078","BC1QQP7","0.1866","Consumer Discretionary","Equity","$31,493,297","458,351","68.71","NASDAQ","31,493,297.21"
"SPF","STANDARD PACIFIC CORP.","US85375C1018","2853042","0.1864","Consumer Discretionary","Equity","$31,461,530","3,697,007","8.51","New York Stock Exchange Inc.","31,461,529.57"
"WABC","WESTAMERICA BANCORP","US9570901036","2950374","0.1858","Financials","Equity","$31,354,177","635,343","49.35","NASDAQ","31,354,177.05"
"EXAM","EXAMWORKS GROUP INC.","US30066A1051","B4N8VP0","0.1845","Health Care","Equity","$31,149,544","873,760","35.65","New York Stock Exchange Inc.","31,149,544.00"
"UFPI","UNIVERSAL FOREST PRODUCTS INC.","US9135431040","2906496","0.1843","Industrials","Equity","$31,105,603","496,974","62.59","NASDAQ","31,105,602.66"
"BBCN","BBCN BANCORP INC.","US0732951076","B70YTB4","0.1842","Financials","Equity","$31,096,785","1,978,167","15.72","NASDAQ","31,096,785.24"
"WDFC","WD-40 CO.","US9292361071","2944742","0.1832","Consumer Staples","Equity","$30,927,706","340,501","90.83","NASDAQ","30,927,705.83"
"MDAS","MEDASSETS INC.","US5840451083","B29YMY4","0.1829","Health Care","Equity","$30,868,227","1,500,643","20.57","NASDAQ","30,868,226.51"
"SPTN","SPARTANNASH","US8472151005","BN40158","0.1825","Consumer Staples","Equity","$30,808,354","935,287","32.94","NASDAQ","30,808,353.78"
"OXM","OXFORD INDUSTRIES INC.","US6914973093","2665300","0.1817","Consumer Discretionary","Equity","$30,663,165","362,706","84.54","New York Stock Exchange Inc.","30,663,165.24"
"KWR","QUAKER CHEMICAL CORP.","US7473161070","2715186","0.1816","Materials","Equity","$30,657,504","331,540","92.47","New York Stock Exchange Inc.","30,657,503.80"
"EXLS","EXLSERVICE HOLDINGS INC.","US3020811044","B07LST0","0.1806","Information Technology","Equity","$30,489,324","793,373","38.43","NASDAQ","30,489,324.39"
"PLCE","CHILDRENS PLACE INC","US1689051076","2106791","0.1784","Consumer Discretionary","Equity","$30,106,214","512,708","58.72","NASDAQ","30,106,213.76"
"FFBC","FIRST FINANCIAL BANCORP (OHIO)","US3202091092","2352806","0.1776","Financials","Equity","$29,977,682","1,534,170","19.54","NASDAQ","29,977,681.80"
"NBTB","NBT BANCORP INC.","US6287781024","2626459","0.1775","Financials","Equity","$29,961,378","1,095,480","27.35","NASDAQ","29,961,378.00"
"NWBI","NORTHWEST BANCSHARES INC.","US6673401039","B523Z73","0.1767","Financials","Equity","$29,833,341","2,349,082","12.70","NASDAQ","29,833,341.40"
"SWM","SCHWEITZER-MAUDUIT INTERNATIONAL I","US8085411069","2782038","0.1764","Materials","Equity","$29,766,855","757,812","39.28","New York Stock Exchange Inc.","29,766,855.36"
"HTLD","HEARTLAND EXPRESS INC.","US4223471040","2414018","0.1763","Industrials","Equity","$29,754,228","1,375,600","21.63","NASDAQ","29,754,228.00"
"NWN","NORTHWEST NATURAL GAS CO.","US6676551046","2649586","0.1757","Utilities","Equity","$29,663,810","679,739","43.64","New York Stock Exchange Inc.","29,663,809.96"
"AAWW","ATLAS AIR WORLDWIDE HOLDINGS","US0491642056","B01Z8P4","0.1755","Industrials","Equity","$29,620,885","621,765","47.64","NASDAQ","29,620,884.60"
"ITRI","ITRON INC.","US4657411066","2471949","0.1751","Information Technology","Equity","$29,553,978","956,130","30.91","NASDAQ","29,553,978.30"
"RGR","STURM RUGER INC CO","US8641591081","2856289","0.1749","Consumer Discretionary","Equity","$29,520,738","470,450","62.75","New York Stock Exchange Inc.","29,520,737.50"
"SCHL","SCHOLASTIC CORP.","US8070661058","2779234","0.1714","Consumer Discretionary","Equity","$28,927,270","668,375","43.28","NASDAQ","28,927,270.00"
"NTGR","NETGEAR INC.","US64111Q1040","2688363","0.1712","Information Technology","Equity","$28,893,616","862,496","33.50","NASDAQ","28,893,616.00"
"HQY","HEALTHEQUITY INC","US42226A1079","BP8XZL1","0.1712","Health Care","Equity","$28,889,486","847,199","34.10","NASDAQ","28,889,485.90"
"AAT","AMERICAN ASSETS TRUST REIT INC","US0240131047","B3NTLD4","0.1710","Financials","Equity","$28,868,748","715,104","40.37","New York Stock Exchange Inc.","28,868,748.48"
"CROX","CROCS INC.","US2270461096","B0T7Z62","0.1705","Consumer Discretionary","Equity","$28,773,252","1,914,388","15.03","NASDAQ","28,773,251.64"
"EXPO","EXPONENT INC.","US30214U1025","2330318","0.1696","Industrials","Equity","$28,625,774","646,180","44.30","NASDAQ","28,625,774.00"
"BHE","BENCHMARK ELECTRONICS INC.","US08160H1014","2090816","0.1694","Information Technology","Equity","$28,602,663","1,304,271","21.93","New York Stock Exchange Inc.","28,602,663.03"
"FELE","FRANKLIN ELECTRIC CO. INC.","US3535141028","2350383","0.1693","Industrials","Equity","$28,584,240","983,290","29.07","NASDAQ","28,584,240.30"
"ENSG","ENSIGN GROUP INC.","US29358P1012","B1YWPP8","0.1691","Health Care","Equity","$28,538,663","569,634","50.10","NASDAQ","28,538,663.40"
"SMTC","SEMTECH CORP.","US8168501018","2795542","0.1687","Information Technology","Equity","$28,468,336","1,652,254","17.23","NASDAQ","28,468,336.42"
"SLCA","US SILICA HOLDINGS INC","US90346E1038","B7GGNT0","0.1682","Energy","Equity","$28,389,736","1,329,730","21.35","New York Stock Exchange Inc.","28,389,735.50"
"HIBB","HIBBETT SPORTS INC.","US4285671016","2428376","0.1673","Consumer Discretionary","Equity","$28,245,953","612,312","46.13","NASDAQ","28,245,952.56"
"POWI","POWER INTEGRATIONS INC.","US7392761034","2133045","0.1673","Information Technology","Equity","$28,245,835","731,947","38.59","NASDAQ","28,245,834.73"
"NPO","ENPRO INDUSTRIES INC.","US29355X1072","2951292","0.1673","Industrials","Equity","$28,232,921","567,610","49.74","New York Stock Exchange Inc.","28,232,921.40"
"RGEN","REPLIGEN CORP.","US7599161095","2731654","0.1662","Health Care","Equity","$28,060,264","768,143","36.53","NASDAQ","28,060,263.79"
"FCFS","FIRST CASH FINANCIAL SERVICES INC.","US31942D1072","2350101","0.1652","Financials","Equity","$27,880,746","701,226","39.76","NASDAQ","27,880,745.76"
"BJRI","BJS RESTAURANTS INC.","US09180C1062","2200552","0.1650","Consumer Discretionary","Equity","$27,853,459","541,580","51.43","NASDAQ","27,853,459.40"
"MMSI","MERIT MEDICAL SYSTEMS INC.","US5898891040","2580555","0.1650","Health Care","Equity","$27,845,174","1,094,543","25.44","NASDAQ","27,845,173.92"
"VSI","VITAMIN SHOPPE INC.","US92849E1010","B55C7L5","0.1645","Consumer Discretionary","Equity","$27,762,774","739,946","37.52","New York Stock Exchange Inc.","27,762,773.92"
"SSP","E.W. SCRIPPS CO. CL A","US8110544025","2862532","0.1635","Consumer Discretionary","Equity","$27,593,919","1,319,021","20.92","New York Stock Exchange Inc.","27,593,919.32"
"TNC","TENNANT CO.","US8803451033","2883641","0.1635","Industrials","Equity","$27,592,386","457,737","60.28","New York Stock Exchange Inc.","27,592,386.36"
"BLD","TOPBUILD CORP","US89055F1030","BZ0P3W2","0.1634","Consumer Discretionary","Equity","$27,580,786","961,003","28.70","New York Stock Exchange Inc.","27,580,786.10"
"SAIA","SAIA INC.","US78709Y1055","2982399","0.1633","Industrials","Equity","$27,565,253","624,496","44.14","NASDAQ","27,565,253.44"
"BRC","BRADY CORP. CL A","US1046741062","2117726","0.1630","Industrials","Equity","$27,516,538","1,187,081","23.18","New York Stock Exchange Inc.","27,516,537.58"
"EGOV","NIC INC.","US62914B1008","2438126","0.1628","Information Technology","Equity","$27,478,201","1,516,457","18.12","NASDAQ","27,478,200.84"
"CCMP","CABOT MICROELECTRONICS CORP.","US12709P1030","2572381","0.1626","Information Technology","Equity","$27,444,326","614,930","44.63","NASDAQ","27,444,325.90"
"INN","SUMMIT HOTEL PROPERTIES INC.","US8660821005","B3M7R64","0.1621","Financials","Equity","$27,366,864","2,151,483","12.72","New York Stock Exchange Inc.","27,366,863.76"
"FIX","COMFORT SYSTEMS USA INC.","US1999081045","2036047","0.1619","Industrials","Equity","$27,329,217","927,987","29.45","New York Stock Exchange Inc.","27,329,217.15"
"BOBE","BOB EVANS FARMS INC.","US0967611015","2107750","0.1619","Consumer Discretionary","Equity","$27,328,076","555,223","49.22","NASDAQ","27,328,076.06"
"NSP","INSPERITY INC.","US45778Q1076","2007281","0.1616","Industrials","Equity","$27,279,588","564,561","48.32","New York Stock Exchange Inc.","27,279,587.52"
"LTXB","LEGACYTEXAS FINANCIAL GROUP INC","US52471Y1064","BV2CL41","0.1614","Financials","Equity","$27,238,832","901,053","30.23","NASDAQ","27,238,832.19"
"CLW","CLEARWATER PAPER CORP.","US18538R1032","B3K9Z35","0.1610","Materials","Equity","$27,168,379","474,060","57.31","New York Stock Exchange Inc.","27,168,378.60"
"CKH","SEACOR HOLDINGS INC.","US8119041015","2797838","0.1609","Energy","Equity","$27,161,322","431,269","62.98","New York Stock Exchange Inc.","27,161,321.62"
"STMP","STAMPS.COM INC.","US8528572006","B013D75","0.1605","Information Technology","Equity","$27,086,195","375,259","72.18","NASDAQ","27,086,194.62"
"BRLI","BIO-REFERENCE LABORATORIES INC.","US09057G6026","2575551","0.1605","Health Care","Equity","$27,085,036","615,569","44.00","NASDAQ","27,085,036.00"
"IPHS","INNOPHOS HOLDINGS INC","US45774N1081","B1GHPN9","0.1599","Materials","Equity","$26,988,599","520,212","51.88","NASDAQ","26,988,598.56"
"GHL","GREENHILL & CO.","US3952591044","B00G8B4","0.1594","Financials","Equity","$26,907,992","684,856","39.29","New York Stock Exchange Inc.","26,907,992.24"
"GOV","GOVERNMENT PROPERTIES INCOME TRUST","US38376A1034","B4ZG8D9","0.1593","Financials","Equity","$26,895,100","1,617,264","16.63","New York Stock Exchange Inc.","26,895,100.32"
"JBT","JOHN BEAN TECHNOLOGIES CORP.","US4778391049","B3BRJZ8","0.1593","Industrials","Equity","$26,882,625","727,147","36.97","New York Stock Exchange Inc.","26,882,624.59"
"SCSC","SCANSOURCE INC.","US8060371072","2767756","0.1590","Information Technology","Equity","$26,844,323","712,051","37.70","NASDAQ","26,844,322.70"
"SHLM","A. SCHULMAN INC.","US8081941044","2779342","0.1584","Materials","Equity","$26,742,297","732,465","36.51","NASDAQ","26,742,297.15"
"KAMN","KAMAN CORP.","US4835481031","2483223","0.1576","Industrials","Equity","$26,593,860","677,378","39.26","New York Stock Exchange Inc.","26,593,860.28"
"PFS","PROVIDENT FINANCIAL SERVICES INC.","US74386T1051","2171603","0.1574","Financials","Equity","$26,576,111","1,343,585","19.78","New York Stock Exchange Inc.","26,576,111.30"
"TBI","TRUEBLUE INC.","US89785X1019","2519849","0.1567","Industrials","Equity","$26,456,998","1,043,257","25.36","New York Stock Exchange Inc.","26,456,997.52"
"ABAX","ABAXIS INC.","US0025671050","2011550","0.1565","Health Care","Equity","$26,408,808","530,617","49.77","NASDAQ","26,408,808.09"
"AEIS","ADVANCED ENERGY INDUSTRIES INC.","US0079731008","2049175","0.1563","Information Technology","Equity","$26,383,304","956,957","27.57","NASDAQ","26,383,304.49"
"ROG","ROGERS CORP.","US7751331015","2746700","0.1563","Information Technology","Equity","$26,382,818","463,507","56.92","New York Stock Exchange Inc.","26,382,818.44"
"NSIT","INSIGHT ENTERPRISES INC.","US45765U1034","2475060","0.1554","Information Technology","Equity","$26,225,408","964,524","27.19","NASDAQ","26,225,407.56"
"CMO","CAPSTEAD MORTGAGE CORP.","US14067E5069","2771984","0.1551","Financials","Equity","$26,174,311","2,383,817","10.98","New York Stock Exchange Inc.","26,174,310.66"
"ECPG","ENCORE CAPITAL GROUP INC.","US2925541029","2443078","0.1549","Financials","Equity","$26,148,905","600,572","43.54","NASDAQ","26,148,904.88"
"BPFH","BOSTON PRIVATE FINANCIAL HOLDINGS","US1011191053","2081133","0.1545","Financials","Equity","$26,080,669","2,066,614","12.62","NASDAQ","26,080,668.68"
"SWC","STILLWATER MINING","US86074Q1022","2810531","0.1538","Materials","Equity","$25,964,973","3,001,731","8.65","New York Stock Exchange Inc.","25,964,973.15"
"PMC","PHARMERICA CORP.","US71714F1049","B23CN96","0.1526","Health Care","Equity","$25,760,565","756,107","34.07","New York Stock Exchange Inc.","25,760,565.49"
"FSP","FRANKLIN STREET PROPERTIES REIT CO","US35471R1068","B02T2D1","0.1517","Financials","Equity","$25,607,941","2,219,059","11.54","Nyse Mkt Llc","25,607,940.86"
"EPAY","BOTTOMLINE TECHNOLOGIES INC.","US1013881065","2389558","0.1508","Information Technology","Equity","$25,452,007","938,842","27.11","NASDAQ","25,452,006.62"
"OMG","OM GROUP INC.","US6708721005","2653684","0.1500","Materials","Equity","$25,326,953","755,352","33.53","New York Stock Exchange Inc.","25,326,952.56"
"MEI","METHODE ELECTRONICS INC.","US5915202007","2583297","0.1495","Information Technology","Equity","$25,229,364","954,573","26.43","New York Stock Exchange Inc.","25,229,364.39"
"AIN","ALBANY INTERNATIONAL CORP. CL A","US0123481089","2012757","0.1487","Industrials","Equity","$25,099,830","717,138","35.00","New York Stock Exchange Inc.","25,099,830.00"
"NP","NEENAH PAPER INC.","US6400791090","B03W0P7","0.1482","Materials","Equity","$25,023,140","416,497","60.08","New York Stock Exchange Inc.","25,023,139.76"
"CSGS","CSG SYSTEMS INTERNATIONAL INC.","US1263491094","2210885","0.1482","Information Technology","Equity","$25,018,887","815,213","30.69","NASDAQ","25,018,886.97"
"SMCI","SUPER MICRO COMPUTER INC.","US86800U1043","B1VQR35","0.1480","Information Technology","Equity","$24,977,971","894,947","27.91","NASDAQ","24,977,970.77"
"CUB","CUBIC CORP.","US2296691064","2239266","0.1475","Industrials","Equity","$24,899,293","542,232","45.92","New York Stock Exchange Inc.","24,899,293.44"
"CATO","CATO CORP. CL A","US1492051065","2180438","0.1473","Consumer Discretionary","Equity","$24,869,932","642,800","38.69","New York Stock Exchange Inc.","24,869,932.00"
"LNN","LINDSAY CORP.","US5355551061","2516613","0.1467","Industrials","Equity","$24,757,235","293,994","84.21","New York Stock Exchange Inc.","24,757,234.74"
"SYKE","SYKES ENTERPRISES INC.","US8712371033","2860536","0.1462","Information Technology","Equity","$24,669,680","970,865","25.41","NASDAQ","24,669,679.65"
"MDXG","MIMEDX GROUP INC","US6024961012","B1Z3TW5","0.1460","Health Care","Equity","$24,650,491","2,379,391","10.36","NASDAQ","24,650,490.76"
"ALOG","ANALOGIC CORP.","US0326572072","2032090","0.1459","Health Care","Equity","$24,630,528","309,779","79.51","NASDAQ","24,630,528.29"
"TLMR","TALMER BANCORP INC CLASS A","US87482X1019","B74TNW4","0.1456","Financials","Equity","$24,576,056","1,448,206","16.97","NASDAQ","24,576,055.82"
"ECOL","US ECOLOGY INC.","US91732J1025","2772396","0.1452","Industrials","Equity","$24,504,862","539,517","45.42","NASDAQ","24,504,862.14"
"TYPE","MONOTYPE IMAGING HOLDINGS INC.","US61022P1003","B1YWR85","0.1446","Information Technology","Equity","$24,416,285","996,990","24.49","NASDAQ","24,416,285.10"
"EBS","EMERGENT BIOSOLUTIONS INC.","US29089Q1058","B1HJLW5","0.1444","Health Care","Equity","$24,380,381","744,894","32.73","New York Stock Exchange Inc.","24,380,380.62"
"ESE","ESCO TECHNOLOGIES INC.","US2963151046","2321583","0.1440","Industrials","Equity","$24,302,359","649,622","37.41","New York Stock Exchange Inc.","24,302,359.02"
"ANDE","ANDERSONS INC.","US0341641035","2274922","0.1434","Consumer Staples","Equity","$24,208,244","664,879","36.41","NASDAQ","24,208,244.39"
"IIVI","II-VI INC.","US9021041085","2452698","0.1432","Information Technology","Equity","$24,162,264","1,292,791","18.69","NASDAQ","24,162,263.79"
"VECO","VEECO INSTRUMENTS INC.","US9224171002","2938422","0.1429","Information Technology","Equity","$24,125,848","1,004,825","24.01","NASDAQ","24,125,848.25"
"ICON","ICONIX BRAND GROUP INC.","US4510551074","2175575","0.1424","Consumer Discretionary","Equity","$24,027,394","1,187,711","20.23","NASDAQ","24,027,393.53"
"HSC","HARSCO CORP.","US4158641070","2412700","0.1415","Industrials","Equity","$23,884,320","1,992,020","11.99","New York Stock Exchange Inc.","23,884,319.80"
"UCBI","UNITED COMMUNITY BANKS INC.","US90984P3038","2862156","0.1412","Financials","Equity","$23,836,917","1,127,041","21.15","NASDAQ","23,836,917.15"
"BLKFDS","BLK CSH FND TREASURY SL AGENCY","US0669224778","-","0.1410","Cash and/or Derivatives","Money Market","$23,806,996","23,806,996","1.00","-","23,806,995.58"
"LITE","LUMENTUM HOLDINGS INC","US55024U1097","BYM9ZP2","0.1405","Information Technology","Equity","$23,715,713","1,153,488","20.56","NASDAQ","23,715,713.28"
"AMSF","AMERISAFE INC.","US03071H1005","B0PPHS6","0.1404","Financials","Equity","$23,692,531","471,587","50.24","NASDAQ","23,692,530.88"
"CNSL","CONSOLIDATED COMMUNICATIONS HOLDIN","US2090341072","B07LSQ7","0.1391","Telecommunications","Equity","$23,483,425","1,170,076","20.07","NASDAQ","23,483,425.32"
"BANR","BANNER CORP.","US06652V2088","2346003","0.1380","Financials","Equity","$23,302,257","480,558","48.49","NASDAQ","23,302,257.42"
"GSM","GLOBE SPECIALTY METALS INC.","US37954N2062","B3VLNB4","0.1378","Materials","Equity","$23,266,279","1,596,862","14.57","NASDAQ","23,266,279.34"
"SXI","STANDEX INTERNATIONAL CORP.","US8542311076","2840174","0.1372","Industrials","Equity","$23,161,902","318,158","72.80","New York Stock Exchange Inc.","23,161,902.40"
"XXIA","IXIA","US45071R1095","2654245","0.1371","Information Technology","Equity","$23,139,386","1,478,555","15.65","NASDAQ","23,139,385.75"
"SCL","STEPAN CO.","US8585861003","2845005","0.1368","Materials","Equity","$23,097,960","477,132","48.41","New York Stock Exchange Inc.","23,097,960.12"
"EBIX","EBIX INC.","US2787152063","2008400","0.1367","Information Technology","Equity","$23,078,933","694,521","33.23","NASDAQ","23,078,932.83"
"CCC","CALGON CARBON CORP.","US1296031065","2164368","0.1363","Materials","Equity","$23,002,709","1,312,940","17.52","New York Stock Exchange Inc.","23,002,708.80"
